@TEAV,TDAV,TTAV,TAAV [keV]  vs t@
X,TEAV,TDAV,TTAV,TAAV
 0.1892000E+01, 0.4108143E+01, 0.3593590E+01, 0.3588193E+01, 0.3613193E+01,
 0.1894000E+01, 0.4109324E+01, 0.3594567E+01, 0.3589168E+01, 0.3614179E+01,
 0.1896000E+01, 0.4110506E+01, 0.3595544E+01, 0.3590142E+01, 0.3615166E+01,
 0.1898000E+01, 0.4111686E+01, 0.3596521E+01, 0.3591116E+01, 0.3616152E+01,
 0.1900000E+01, 0.4112867E+01, 0.3597497E+01, 0.3592090E+01, 0.3617138E+01,
 0.1902000E+01, 0.4114048E+01, 0.3598474E+01, 0.3593064E+01, 0.3618124E+01,
 0.1904000E+01, 0.4115229E+01, 0.3599451E+01, 0.3594037E+01, 0.3619110E+01,
 0.1906000E+01, 0.4116409E+01, 0.3600427E+01, 0.3595011E+01, 0.3620095E+01,
 0.1908000E+01, 0.4117589E+01, 0.3601403E+01, 0.3595984E+01, 0.3621081E+01,
 0.1910000E+01, 0.4118770E+01, 0.3602380E+01, 0.3596958E+01, 0.3622066E+01,
 0.1912000E+01, 0.4119950E+01, 0.3603356E+01, 0.3597931E+01, 0.3623052E+01,
 0.1914000E+01, 0.4121130E+01, 0.3604332E+01, 0.3598904E+01, 0.3624037E+01,
 0.1916000E+01, 0.4122310E+01, 0.3605308E+01, 0.3599877E+01, 0.3625022E+01,
 0.1918000E+01, 0.4123489E+01, 0.3606284E+01, 0.3600850E+01, 0.3626007E+01,
 0.1920000E+01, 0.4124669E+01, 0.3607259E+01, 0.3601823E+01, 0.3626992E+01,
 0.1922000E+01, 0.4125848E+01, 0.3608235E+01, 0.3602795E+01, 0.3627977E+01,
 0.1924000E+01, 0.4127028E+01, 0.3609210E+01, 0.3603768E+01, 0.3628962E+01,
 0.1926000E+01, 0.4128207E+01, 0.3610186E+01, 0.3604740E+01, 0.3629946E+01,
 0.1928000E+01, 0.4129386E+01, 0.3611161E+01, 0.3605713E+01, 0.3630931E+01,
 0.1930000E+01, 0.4130566E+01, 0.3612136E+01, 0.3606685E+01, 0.3631916E+01,
 0.1932000E+01, 0.4131745E+01, 0.3613111E+01, 0.3607657E+01, 0.3632900E+01,
 0.1934000E+01, 0.4132924E+01, 0.3614086E+01, 0.3608629E+01, 0.3633884E+01,
 0.1936000E+01, 0.4134102E+01, 0.3615061E+01, 0.3609601E+01, 0.3634869E+01,
 0.1938000E+01, 0.4135281E+01, 0.3616036E+01, 0.3610573E+01, 0.3635853E+01,
 0.1940000E+01, 0.4136460E+01, 0.3617011E+01, 0.3611545E+01, 0.3636837E+01,
 0.1942000E+01, 0.4137639E+01, 0.3617985E+01, 0.3612517E+01, 0.3637821E+01,
 0.1944000E+01, 0.4138817E+01, 0.3618960E+01, 0.3613488E+01, 0.3638805E+01,
 0.1946000E+01, 0.4139996E+01, 0.3619934E+01, 0.3614460E+01, 0.3639789E+01,
 0.1948000E+01, 0.4141174E+01, 0.3620909E+01, 0.3615432E+01, 0.3640772E+01,
 0.1950000E+01, 0.4142352E+01, 0.3621883E+01, 0.3616403E+01, 0.3641756E+01,
 0.1952000E+01, 0.4143530E+01, 0.3622857E+01, 0.3617374E+01, 0.3642740E+01,
 0.1954000E+01, 0.4144708E+01, 0.3623831E+01, 0.3618345E+01, 0.3643723E+01,
 0.1956000E+01, 0.4145886E+01, 0.3624805E+01, 0.3619317E+01, 0.3644706E+01,
 0.1958000E+01, 0.4147064E+01, 0.3625779E+01, 0.3620288E+01, 0.3645690E+01,
 0.1960000E+01, 0.4148242E+01, 0.3626753E+01, 0.3621259E+01, 0.3646673E+01,
 0.1962000E+01, 0.4149420E+01, 0.3627727E+01, 0.3622230E+01, 0.3647656E+01,
 0.1964000E+01, 0.4150598E+01, 0.3628701E+01, 0.3623200E+01, 0.3648640E+01,
 0.1966000E+01, 0.4151775E+01, 0.3629674E+01, 0.3624171E+01, 0.3649623E+01,
 0.1968000E+01, 0.4152953E+01, 0.3630648E+01, 0.3625142E+01, 0.3650606E+01,
 0.1970000E+01, 0.4154130E+01, 0.3631622E+01, 0.3626113E+01, 0.3651589E+01,
 0.1972000E+01, 0.4155308E+01, 0.3632595E+01, 0.3627083E+01, 0.3652572E+01,
 0.1974000E+01, 0.4156485E+01, 0.3633569E+01, 0.3628054E+01, 0.3653555E+01,
 0.1976000E+01, 0.4157662E+01, 0.3634542E+01, 0.3629024E+01, 0.3654537E+01,
 0.1978000E+01, 0.4158840E+01, 0.3635515E+01, 0.3629995E+01, 0.3655520E+01,
 0.1980000E+01, 0.4160017E+01, 0.3636488E+01, 0.3630965E+01, 0.3656503E+01,
 0.1982000E+01, 0.4161194E+01, 0.3637461E+01, 0.3631935E+01, 0.3657485E+01,
 0.1984000E+01, 0.4162371E+01, 0.3638435E+01, 0.3632905E+01, 0.3658468E+01,
 0.1986000E+01, 0.4163548E+01, 0.3639408E+01, 0.3633875E+01, 0.3659451E+01,
 0.1988000E+01, 0.4164725E+01, 0.3640381E+01, 0.3634845E+01, 0.3660433E+01,
 0.1990000E+01, 0.4165903E+01, 0.3641354E+01, 0.3635816E+01, 0.3661416E+01,
 0.1992000E+01, 0.4167079E+01, 0.3642326E+01, 0.3636786E+01, 0.3662398E+01,
 0.1994000E+01, 0.4168256E+01, 0.3643299E+01, 0.3637755E+01, 0.3663380E+01,
 0.1996000E+01, 0.4169433E+01, 0.3644272E+01, 0.3638725E+01, 0.3664363E+01,
 0.1998000E+01, 0.4170610E+01, 0.3645245E+01, 0.3639695E+01, 0.3665345E+01,
 0.2000000E+01, 0.4171787E+01, 0.3646217E+01, 0.3640665E+01, 0.3666327E+01,
 0.2002000E+01, 0.4172963E+01, 0.3647190E+01, 0.3641635E+01, 0.3667309E+01,
 0.2004000E+01, 0.4174140E+01, 0.3648163E+01, 0.3642604E+01, 0.3668291E+01,
 0.2006000E+01, 0.4175317E+01, 0.3649135E+01, 0.3643574E+01, 0.3669274E+01,
 0.2008000E+01, 0.4176493E+01, 0.3650108E+01, 0.3644543E+01, 0.3670256E+01,
 0.2010000E+01, 0.4177670E+01, 0.3651080E+01, 0.3645513E+01, 0.3671238E+01,
 0.2012000E+01, 0.4178846E+01, 0.3652052E+01, 0.3646483E+01, 0.3672220E+01,
 0.2014000E+01, 0.4180023E+01, 0.3653025E+01, 0.3647452E+01, 0.3673202E+01,
 0.2016000E+01, 0.4181200E+01, 0.3653997E+01, 0.3648422E+01, 0.3674184E+01,
 0.2018000E+01, 0.4182376E+01, 0.3654969E+01, 0.3649391E+01, 0.3675165E+01,
 0.2020000E+01, 0.4183553E+01, 0.3655942E+01, 0.3650360E+01, 0.3676147E+01,
 0.2022000E+01, 0.4184729E+01, 0.3656914E+01, 0.3651330E+01, 0.3677129E+01,
 0.2024000E+01, 0.4185905E+01, 0.3657886E+01, 0.3652299E+01, 0.3678111E+01,
 0.2026000E+01, 0.4187082E+01, 0.3658859E+01, 0.3653268E+01, 0.3679093E+01,
 0.2028000E+01, 0.4188259E+01, 0.3659831E+01, 0.3654238E+01, 0.3680075E+01,
 0.2030000E+01, 0.4189435E+01, 0.3660803E+01, 0.3655207E+01, 0.3681056E+01,
 0.2032000E+01, 0.4190611E+01, 0.3661775E+01, 0.3656176E+01, 0.3682038E+01,
 0.2034000E+01, 0.4191788E+01, 0.3662747E+01, 0.3657145E+01, 0.3683020E+01,
 0.2036000E+01, 0.4192964E+01, 0.3663719E+01, 0.3658114E+01, 0.3684002E+01,
 0.2038000E+01, 0.4194140E+01, 0.3664691E+01, 0.3659084E+01, 0.3684983E+01,
 0.2040000E+01, 0.4195317E+01, 0.3665663E+01, 0.3660053E+01, 0.3685965E+01,
 0.2042000E+01, 0.4196494E+01, 0.3666635E+01, 0.3661022E+01, 0.3686947E+01,
 0.2044000E+01, 0.4197670E+01, 0.3667607E+01, 0.3661991E+01, 0.3687929E+01,
 0.2046000E+01, 0.4198846E+01, 0.3668579E+01, 0.3662960E+01, 0.3688910E+01,
 0.2048000E+01, 0.4200023E+01, 0.3669551E+01, 0.3663929E+01, 0.3689892E+01,
 0.2050000E+01, 0.4201199E+01, 0.3670523E+01, 0.3664898E+01, 0.3690874E+01,
 0.2052000E+01, 0.4202376E+01, 0.3671495E+01, 0.3665867E+01, 0.3691855E+01,
 0.2054000E+01, 0.4203552E+01, 0.3672467E+01, 0.3666836E+01, 0.3692837E+01,
 0.2056000E+01, 0.4204729E+01, 0.3673439E+01, 0.3667805E+01, 0.3693819E+01,
 0.2058000E+01, 0.4205905E+01, 0.3674411E+01, 0.3668774E+01, 0.3694801E+01,
 0.2060000E+01, 0.4207082E+01, 0.3675383E+01, 0.3669744E+01, 0.3695782E+01,
 0.2062000E+01, 0.4208258E+01, 0.3676355E+01, 0.3670712E+01, 0.3696764E+01,
 0.2064000E+01, 0.4209435E+01, 0.3677327E+01, 0.3671682E+01, 0.3697746E+01,
 0.2066000E+01, 0.4210611E+01, 0.3678299E+01, 0.3672651E+01, 0.3698727E+01,
 0.2068000E+01, 0.4211788E+01, 0.3679271E+01, 0.3673620E+01, 0.3699709E+01,
 0.2070000E+01, 0.4212965E+01, 0.3680243E+01, 0.3674589E+01, 0.3700691E+01,
 0.2072000E+01, 0.4214141E+01, 0.3681215E+01, 0.3675558E+01, 0.3701673E+01,
 0.2074000E+01, 0.4215318E+01, 0.3682187E+01, 0.3676527E+01, 0.3702654E+01,
 0.2076000E+01, 0.4216495E+01, 0.3683159E+01, 0.3677496E+01, 0.3703636E+01,
 0.2078000E+01, 0.4217672E+01, 0.3684131E+01, 0.3678465E+01, 0.3704618E+01,
 0.2080000E+01, 0.4218849E+01, 0.3685103E+01, 0.3679434E+01, 0.3705600E+01,
 0.2082000E+01, 0.4220026E+01, 0.3686075E+01, 0.3680403E+01, 0.3706582E+01,
 0.2084000E+01, 0.4221202E+01, 0.3687047E+01, 0.3681372E+01, 0.3707564E+01,
 0.2086000E+01, 0.4222379E+01, 0.3688019E+01, 0.3682342E+01, 0.3708545E+01,
 0.2088000E+01, 0.4223557E+01, 0.3688991E+01, 0.3683311E+01, 0.3709527E+01,
 0.2090000E+01, 0.4224733E+01, 0.3689963E+01, 0.3684280E+01, 0.3710509E+01,
 0.2092000E+01, 0.4225911E+01, 0.3690935E+01, 0.3685249E+01, 0.3711491E+01,
 0.2094000E+01, 0.4227087E+01, 0.3691907E+01, 0.3686219E+01, 0.3712473E+01,
 0.2096000E+01, 0.4228265E+01, 0.3692879E+01, 0.3687188E+01, 0.3713455E+01,
 0.2098000E+01, 0.4229442E+01, 0.3693851E+01, 0.3688157E+01, 0.3714437E+01,
 0.2100000E+01, 0.4230619E+01, 0.3694824E+01, 0.3689126E+01, 0.3715420E+01,
 0.2102000E+01, 0.4231797E+01, 0.3695796E+01, 0.3690096E+01, 0.3716402E+01,
 0.2104000E+01, 0.4232975E+01, 0.3696768E+01, 0.3691065E+01, 0.3717384E+01,
 0.2106000E+01, 0.4234152E+01, 0.3697741E+01, 0.3692034E+01, 0.3718366E+01,
 0.2108000E+01, 0.4235330E+01, 0.3698713E+01, 0.3693004E+01, 0.3719348E+01,
 0.2110000E+01, 0.4236507E+01, 0.3699685E+01, 0.3693974E+01, 0.3720331E+01,
 0.2112000E+01, 0.4237685E+01, 0.3700658E+01, 0.3694943E+01, 0.3721313E+01,
 0.2114000E+01, 0.4238863E+01, 0.3701630E+01, 0.3695913E+01, 0.3722296E+01,
 0.2116000E+01, 0.4240041E+01, 0.3702603E+01, 0.3696882E+01, 0.3723278E+01,
 0.2118000E+01, 0.4241219E+01, 0.3703575E+01, 0.3697852E+01, 0.3724261E+01,
 0.2120000E+01, 0.4242397E+01, 0.3704548E+01, 0.3698822E+01, 0.3725243E+01,
 0.2122000E+01, 0.4243575E+01, 0.3705521E+01, 0.3699791E+01, 0.3726226E+01,
 0.2124000E+01, 0.4244753E+01, 0.3706493E+01, 0.3700761E+01, 0.3727208E+01,
 0.2126000E+01, 0.4245932E+01, 0.3707466E+01, 0.3701731E+01, 0.3728191E+01,
 0.2128000E+01, 0.4247110E+01, 0.3708439E+01, 0.3702701E+01, 0.3729174E+01,
 0.2130000E+01, 0.4248289E+01, 0.3709412E+01, 0.3703671E+01, 0.3730157E+01,
 0.2132000E+01, 0.4249467E+01, 0.3710385E+01, 0.3704641E+01, 0.3731140E+01,
 0.2134000E+01, 0.4250646E+01, 0.3711357E+01, 0.3705611E+01, 0.3732123E+01,
 0.2136000E+01, 0.4251824E+01, 0.3712331E+01, 0.3706581E+01, 0.3733106E+01,
 0.2138000E+01, 0.4253004E+01, 0.3713304E+01, 0.3707551E+01, 0.3734089E+01,
 0.2140000E+01, 0.4254182E+01, 0.3714277E+01, 0.3708522E+01, 0.3735072E+01,
 0.2142000E+01, 0.4255362E+01, 0.3715250E+01, 0.3709492E+01, 0.3736055E+01,
 0.2144000E+01, 0.4256541E+01, 0.3716223E+01, 0.3710462E+01, 0.3737039E+01,
 0.2146000E+01, 0.4257720E+01, 0.3717196E+01, 0.3711433E+01, 0.3738022E+01,
 0.2148000E+01, 0.4258900E+01, 0.3718170E+01, 0.3712403E+01, 0.3739005E+01,
 0.2150000E+01, 0.4260079E+01, 0.3719143E+01, 0.3713374E+01, 0.3739989E+01,
 0.2152000E+01, 0.4261259E+01, 0.3720117E+01, 0.3714345E+01, 0.3740973E+01,
 0.2154000E+01, 0.4262438E+01, 0.3721090E+01, 0.3715315E+01, 0.3741956E+01,
 0.2156000E+01, 0.4263618E+01, 0.3722064E+01, 0.3716286E+01, 0.3742940E+01,
 0.2158000E+01, 0.4264798E+01, 0.3723038E+01, 0.3717257E+01, 0.3743924E+01,
 0.2160000E+01, 0.4265978E+01, 0.3724012E+01, 0.3718228E+01, 0.3744908E+01,
 0.2162000E+01, 0.4267159E+01, 0.3724986E+01, 0.3719199E+01, 0.3745892E+01,
 0.2164000E+01, 0.4268339E+01, 0.3725960E+01, 0.3720170E+01, 0.3746876E+01,
 0.2166000E+01, 0.4269520E+01, 0.3726934E+01, 0.3721141E+01, 0.3747860E+01,
 0.2168000E+01, 0.4270700E+01, 0.3727908E+01, 0.3722112E+01, 0.3748844E+01,
 0.2170000E+01, 0.4271881E+01, 0.3728882E+01, 0.3723084E+01, 0.3749829E+01,
 0.2172000E+01, 0.4273062E+01, 0.3729856E+01, 0.3724055E+01, 0.3750813E+01,
 0.2174000E+01, 0.4274243E+01, 0.3730831E+01, 0.3725027E+01, 0.3751798E+01,
 0.2176000E+01, 0.4275424E+01, 0.3731805E+01, 0.3725998E+01, 0.3752783E+01,
 0.2178000E+01, 0.4276606E+01, 0.3732780E+01, 0.3726970E+01, 0.3753767E+01,
 0.2180000E+01, 0.4277787E+01, 0.3733754E+01, 0.3727942E+01, 0.3754752E+01,
 0.2182000E+01, 0.4278969E+01, 0.3734729E+01, 0.3728914E+01, 0.3755737E+01,
 0.2184000E+01, 0.4280150E+01, 0.3735704E+01, 0.3729886E+01, 0.3756722E+01,
 0.2186000E+01, 0.4281332E+01, 0.3736679E+01, 0.3730858E+01, 0.3757707E+01,
 0.2188000E+01, 0.4282515E+01, 0.3737654E+01, 0.3731830E+01, 0.3758693E+01,
 0.2190000E+01, 0.4283697E+01, 0.3738629E+01, 0.3732802E+01, 0.3759678E+01,
 0.2192000E+01, 0.4284879E+01, 0.3739605E+01, 0.3733775E+01, 0.3760664E+01,
 0.2194000E+01, 0.4286062E+01, 0.3740580E+01, 0.3734747E+01, 0.3761649E+01,
 0.2196000E+01, 0.4287245E+01, 0.3741555E+01, 0.3735720E+01, 0.3762635E+01,
 0.2198000E+01, 0.4288428E+01, 0.3742531E+01, 0.3736693E+01, 0.3763621E+01,
 0.2200000E+01, 0.4289611E+01, 0.3743507E+01, 0.3737665E+01, 0.3764607E+01,
 0.2202000E+01, 0.4290794E+01, 0.3744483E+01, 0.3738638E+01, 0.3765593E+01,
 0.2204000E+01, 0.4291977E+01, 0.3745459E+01, 0.3739611E+01, 0.3766579E+01,
 0.2206000E+01, 0.4293161E+01, 0.3746435E+01, 0.3740585E+01, 0.3767565E+01,
 0.2208000E+01, 0.4294345E+01, 0.3747411E+01, 0.3741558E+01, 0.3768552E+01,
 0.2210000E+01, 0.4295529E+01, 0.3748387E+01, 0.3742531E+01, 0.3769539E+01,
 0.2212000E+01, 0.4296713E+01, 0.3749363E+01, 0.3743505E+01, 0.3770525E+01,
 0.2214000E+01, 0.4297897E+01, 0.3750340E+01, 0.3744479E+01, 0.3771512E+01,
 0.2216000E+01, 0.4299082E+01, 0.3751317E+01, 0.3745452E+01, 0.3772499E+01,
 0.2218000E+01, 0.4300267E+01, 0.3752293E+01, 0.3746426E+01, 0.3773486E+01,
 0.2220000E+01, 0.4301452E+01, 0.3753270E+01, 0.3747400E+01, 0.3774473E+01,
 0.2222000E+01, 0.4302637E+01, 0.3754247E+01, 0.3748374E+01, 0.3775461E+01,
 0.2224000E+01, 0.4303822E+01, 0.3755224E+01, 0.3749349E+01, 0.3776448E+01,
 0.2226000E+01, 0.4305007E+01, 0.3756202E+01, 0.3750323E+01, 0.3777436E+01,
 0.2228000E+01, 0.4306193E+01, 0.3757179E+01, 0.3751298E+01, 0.3778424E+01,
 0.2230000E+01, 0.4307379E+01, 0.3758157E+01, 0.3752273E+01, 0.3779412E+01,
 0.2232000E+01, 0.4308565E+01, 0.3759135E+01, 0.3753247E+01, 0.3780400E+01,
 0.2234000E+01, 0.4309752E+01, 0.3760112E+01, 0.3754222E+01, 0.3781388E+01,
 0.2236000E+01, 0.4310938E+01, 0.3761090E+01, 0.3755198E+01, 0.3782377E+01,
 0.2238000E+01, 0.4312125E+01, 0.3762068E+01, 0.3756173E+01, 0.3783365E+01,
 0.2240000E+01, 0.4313312E+01, 0.3763047E+01, 0.3757148E+01, 0.3784354E+01,
 0.2242000E+01, 0.4314499E+01, 0.3764025E+01, 0.3758124E+01, 0.3785342E+01,
 0.2244000E+01, 0.4315687E+01, 0.3765004E+01, 0.3759099E+01, 0.3786331E+01,
 0.2246000E+01, 0.4316875E+01, 0.3765982E+01, 0.3760075E+01, 0.3787321E+01,
 0.2248000E+01, 0.4318062E+01, 0.3766961E+01, 0.3761051E+01, 0.3788310E+01,
 0.2250000E+01, 0.4319250E+01, 0.3767940E+01, 0.3762028E+01, 0.3789299E+01,
 0.2252000E+01, 0.4320439E+01, 0.3768919E+01, 0.3763004E+01, 0.3790289E+01,
 0.2254000E+01, 0.4321627E+01, 0.3769899E+01, 0.3763980E+01, 0.3791279E+01,
 0.2256000E+01, 0.4322816E+01, 0.3770878E+01, 0.3764957E+01, 0.3792269E+01,
 0.2258000E+01, 0.4324005E+01, 0.3771858E+01, 0.3765934E+01, 0.3793259E+01,
 0.2260000E+01, 0.4325194E+01, 0.3772837E+01, 0.3766911E+01, 0.3794249E+01,
 0.2262000E+01, 0.4326384E+01, 0.3773818E+01, 0.3767888E+01, 0.3795240E+01,
 0.2264000E+01, 0.4327574E+01, 0.3774798E+01, 0.3768865E+01, 0.3796230E+01,
 0.2266000E+01, 0.4328764E+01, 0.3775778E+01, 0.3769843E+01, 0.3797221E+01,
 0.2268000E+01, 0.4329954E+01, 0.3776758E+01, 0.3770820E+01, 0.3798212E+01,
 0.2270000E+01, 0.4331145E+01, 0.3777739E+01, 0.3771798E+01, 0.3799203E+01,
 0.2272000E+01, 0.4332336E+01, 0.3778720E+01, 0.3772776E+01, 0.3800195E+01,
 0.2274000E+01, 0.4333527E+01, 0.3779701E+01, 0.3773754E+01, 0.3801186E+01,
 0.2276000E+01, 0.4334718E+01, 0.3780682E+01, 0.3774733E+01, 0.3802178E+01,
 0.2278000E+01, 0.4335910E+01, 0.3781663E+01, 0.3775711E+01, 0.3803170E+01,
 0.2280000E+01, 0.4337102E+01, 0.3782645E+01, 0.3776690E+01, 0.3804162E+01,
 0.2282000E+01, 0.4338294E+01, 0.3783626E+01, 0.3777669E+01, 0.3805154E+01,
 0.2284000E+01, 0.4339487E+01, 0.3784608E+01, 0.3778648E+01, 0.3806146E+01,
 0.2286000E+01, 0.4340679E+01, 0.3785590E+01, 0.3779627E+01, 0.3807139E+01,
 0.2288000E+01, 0.4341872E+01, 0.3786572E+01, 0.3780607E+01, 0.3808132E+01,
 0.2290000E+01, 0.4343066E+01, 0.3787555E+01, 0.3781586E+01, 0.3809125E+01,
 0.2292000E+01, 0.4344259E+01, 0.3788538E+01, 0.3782566E+01, 0.3810118E+01,
 0.2294000E+01, 0.4345453E+01, 0.3789520E+01, 0.3783546E+01, 0.3811112E+01,
 0.2296000E+01, 0.4346647E+01, 0.3790503E+01, 0.3784526E+01, 0.3812105E+01,
 0.2298000E+01, 0.4347842E+01, 0.3791487E+01, 0.3785506E+01, 0.3813099E+01,
 0.2300000E+01, 0.4349037E+01, 0.3792470E+01, 0.3786487E+01, 0.3814093E+01,
 0.2302000E+01, 0.4350232E+01, 0.3793453E+01, 0.3787468E+01, 0.3815087E+01,
 0.2304000E+01, 0.4351427E+01, 0.3794437E+01, 0.3788449E+01, 0.3816082E+01,
 0.2306000E+01, 0.4352623E+01, 0.3795421E+01, 0.3789430E+01, 0.3817076E+01,
 0.2308000E+01, 0.4353819E+01, 0.3796405E+01, 0.3790411E+01, 0.3818071E+01,
 0.2310000E+01, 0.4355015E+01, 0.3797390E+01, 0.3791393E+01, 0.3819067E+01,
 0.2312000E+01, 0.4356212E+01, 0.3798374E+01, 0.3792375E+01, 0.3820062E+01,
 0.2314000E+01, 0.4357409E+01, 0.3799359E+01, 0.3793357E+01, 0.3821057E+01,
 0.2316000E+01, 0.4358606E+01, 0.3800344E+01, 0.3794339E+01, 0.3822053E+01,
 0.2318000E+01, 0.4359804E+01, 0.3801329E+01, 0.3795322E+01, 0.3823049E+01,
 0.2320000E+01, 0.4361001E+01, 0.3802315E+01, 0.3796304E+01, 0.3824045E+01,
 0.2322000E+01, 0.4362200E+01, 0.3803300E+01, 0.3797287E+01, 0.3825042E+01,
 0.2324000E+01, 0.4363399E+01, 0.3804286E+01, 0.3798270E+01, 0.3826038E+01,
 0.2326000E+01, 0.4364597E+01, 0.3805272E+01, 0.3799254E+01, 0.3827035E+01,
 0.2328000E+01, 0.4365797E+01, 0.3806259E+01, 0.3800237E+01, 0.3828032E+01,
 0.2330000E+01, 0.4366996E+01, 0.3807245E+01, 0.3801221E+01, 0.3829029E+01,
 0.2332000E+01, 0.4368196E+01, 0.3808232E+01, 0.3802205E+01, 0.3830027E+01,
 0.2334000E+01, 0.4369397E+01, 0.3809219E+01, 0.3803190E+01, 0.3831025E+01,
 0.2336000E+01, 0.4370597E+01, 0.3810206E+01, 0.3804174E+01, 0.3832023E+01,
 0.2338000E+01, 0.4371798E+01, 0.3811194E+01, 0.3805159E+01, 0.3833021E+01,
 0.2340000E+01, 0.4373000E+01, 0.3812181E+01, 0.3806144E+01, 0.3834019E+01,
 0.2342000E+01, 0.4374201E+01, 0.3813169E+01, 0.3807129E+01, 0.3835018E+01,
 0.2344000E+01, 0.4375403E+01, 0.3814157E+01, 0.3808114E+01, 0.3836017E+01,
 0.2346000E+01, 0.4376606E+01, 0.3815146E+01, 0.3809100E+01, 0.3837016E+01,
 0.2348000E+01, 0.4377809E+01, 0.3816134E+01, 0.3810086E+01, 0.3838016E+01,
 0.2350000E+01, 0.4379012E+01, 0.3817123E+01, 0.3811072E+01, 0.3839016E+01,
 0.2352000E+01, 0.4380216E+01, 0.3818113E+01, 0.3812058E+01, 0.3840016E+01,
 0.2354000E+01, 0.4381420E+01, 0.3819102E+01, 0.3813045E+01, 0.3841016E+01,
 0.2356000E+01, 0.4382624E+01, 0.3820091E+01, 0.3814032E+01, 0.3842016E+01,
 0.2358000E+01, 0.4383829E+01, 0.3821081E+01, 0.3815019E+01, 0.3843017E+01,
 0.2360000E+01, 0.4385034E+01, 0.3822072E+01, 0.3816007E+01, 0.3844018E+01,
 0.2362000E+01, 0.4386240E+01, 0.3823062E+01, 0.3816994E+01, 0.3845019E+01,
 0.2364000E+01, 0.4387445E+01, 0.3824052E+01, 0.3817982E+01, 0.3846021E+01,
 0.2366000E+01, 0.4388652E+01, 0.3825043E+01, 0.3818970E+01, 0.3847023E+01,
 0.2368000E+01, 0.4389858E+01, 0.3826035E+01, 0.3819959E+01, 0.3848025E+01,
 0.2370000E+01, 0.4391066E+01, 0.3827026E+01, 0.3820948E+01, 0.3849027E+01,
 0.2372000E+01, 0.4392273E+01, 0.3828017E+01, 0.3821937E+01, 0.3850030E+01,
 0.2374000E+01, 0.4393481E+01, 0.3829010E+01, 0.3822926E+01, 0.3851032E+01,
 0.2376000E+01, 0.4394690E+01, 0.3830002E+01, 0.3823915E+01, 0.3852036E+01,
 0.2378000E+01, 0.4395898E+01, 0.3830994E+01, 0.3824905E+01, 0.3853039E+01,
 0.2380000E+01, 0.4397108E+01, 0.3831987E+01, 0.3825895E+01, 0.3854043E+01,
 0.2382000E+01, 0.4398317E+01, 0.3832980E+01, 0.3826886E+01, 0.3855047E+01,
 0.2384000E+01, 0.4399527E+01, 0.3833973E+01, 0.3827876E+01, 0.3856051E+01,
 0.2386000E+01, 0.4400738E+01, 0.3834967E+01, 0.3828867E+01, 0.3857056E+01,
 0.2388000E+01, 0.4401949E+01, 0.3835961E+01, 0.3829859E+01, 0.3858061E+01,
 0.2390000E+01, 0.4403160E+01, 0.3836955E+01, 0.3830850E+01, 0.3859066E+01,
 0.2392000E+01, 0.4404372E+01, 0.3837949E+01, 0.3831842E+01, 0.3860071E+01,
 0.2394000E+01, 0.4405584E+01, 0.3838944E+01, 0.3832834E+01, 0.3861077E+01,
 0.2396000E+01, 0.4406797E+01, 0.3839939E+01, 0.3833826E+01, 0.3862083E+01,
 0.2398000E+01, 0.4408010E+01, 0.3840934E+01, 0.3834819E+01, 0.3863089E+01,
 0.2400000E+01, 0.4409224E+01, 0.3841929E+01, 0.3835812E+01, 0.3864096E+01,
 0.2402000E+01, 0.4410438E+01, 0.3842925E+01, 0.3836805E+01, 0.3865103E+01,
 0.2404000E+01, 0.4411653E+01, 0.3843922E+01, 0.3837799E+01, 0.3866110E+01,
 0.2406000E+01, 0.4412868E+01, 0.3844918E+01, 0.3838793E+01, 0.3867117E+01,
 0.2408000E+01, 0.4414083E+01, 0.3845915E+01, 0.3839787E+01, 0.3868125E+01,
 0.2410000E+01, 0.4415299E+01, 0.3846912E+01, 0.3840781E+01, 0.3869133E+01,
 0.2412000E+01, 0.4416515E+01, 0.3847909E+01, 0.3841776E+01, 0.3870142E+01,
 0.2414000E+01, 0.4417732E+01, 0.3848907E+01, 0.3842771E+01, 0.3871151E+01,
 0.2416000E+01, 0.4418950E+01, 0.3849905E+01, 0.3843766E+01, 0.3872160E+01,
 0.2418000E+01, 0.4420167E+01, 0.3850903E+01, 0.3844762E+01, 0.3873169E+01,
 0.2420000E+01, 0.4421386E+01, 0.3851902E+01, 0.3845758E+01, 0.3874179E+01,
 0.2422000E+01, 0.4422605E+01, 0.3852901E+01, 0.3846755E+01, 0.3875189E+01,
 0.2424000E+01, 0.4423824E+01, 0.3853900E+01, 0.3847751E+01, 0.3876200E+01,
 0.2426000E+01, 0.4425044E+01, 0.3854900E+01, 0.3848748E+01, 0.3877210E+01,
 0.2428000E+01, 0.4426264E+01, 0.3855900E+01, 0.3849746E+01, 0.3878222E+01,
 0.2430000E+01, 0.4427485E+01, 0.3856900E+01, 0.3850743E+01, 0.3879233E+01,
 0.2432000E+01, 0.4428706E+01, 0.3857900E+01, 0.3851741E+01, 0.3880245E+01,
 0.2434000E+01, 0.4429928E+01, 0.3858901E+01, 0.3852740E+01, 0.3881257E+01,
 0.2436000E+01, 0.4431150E+01, 0.3859902E+01, 0.3853738E+01, 0.3882269E+01,
