@VLOOP [V]  vs t@
X,VLOOP
 0.2786000E+01, 0.3864596E+02
 0.2788000E+01, 0.3864346E+02
 0.2790000E+01, 0.3864095E+02
 0.2792000E+01, 0.3863844E+02
 0.2794000E+01, 0.3863593E+02
 0.2796000E+01, 0.3863342E+02
 0.2798000E+01, 0.3863091E+02
 0.2800000E+01, 0.3862839E+02
 0.2802000E+01, 0.3862588E+02
 0.2804000E+01, 0.3862337E+02
 0.2806000E+01, 0.3862085E+02
 0.2808000E+01, 0.3861834E+02
 0.2810000E+01, 0.3861582E+02
 0.2812000E+01, 0.3861330E+02
 0.2814000E+01, 0.3861079E+02
 0.2816000E+01, 0.3860827E+02
 0.2818000E+01, 0.3860575E+02
 0.2820000E+01, 0.3860323E+02
 0.2822000E+01, 0.3860070E+02
 0.2824000E+01, 0.3859818E+02
 0.2826000E+01, 0.3859566E+02
 0.2828000E+01, 0.3859314E+02
 0.2830000E+01, 0.3859061E+02
 0.2832000E+01, 0.3858809E+02
 0.2834000E+01, 0.3858556E+02
 0.2836000E+01, 0.3858303E+02
 0.2838000E+01, 0.3858050E+02
 0.2840000E+01, 0.3857797E+02
 0.2842000E+01, 0.3857544E+02
 0.2844000E+01, 0.3857290E+02
 0.2846000E+01, 0.3857037E+02
 0.2848000E+01, 0.3856784E+02
 0.2850000E+01, 0.3856530E+02
 0.2852000E+01, 0.3856277E+02
 0.2854000E+01, 0.3856023E+02
 0.2856000E+01, 0.3855769E+02
 0.2858000E+01, 0.3855515E+02
 0.2860000E+01, 0.3855261E+02
 0.2862000E+01, 0.3855007E+02
 0.2864000E+01, 0.3854753E+02
 0.2866000E+01, 0.3854499E+02
 0.2868000E+01, 0.3854245E+02
 0.2870000E+01, 0.3853991E+02
 0.2872000E+01, 0.3853736E+02
 0.2874000E+01, 0.3853482E+02
 0.2876000E+01, 0.3853228E+02
 0.2878000E+01, 0.3852973E+02
 0.2880000E+01, 0.3852718E+02
 0.2882000E+01, 0.3852464E+02
 0.2884000E+01, 0.3852209E+02
 0.2886000E+01, 0.3851955E+02
 0.2888000E+01, 0.3851700E+02
 0.2890000E+01, 0.3851445E+02
 0.2892000E+01, 0.3851191E+02
 0.2894000E+01, 0.3850936E+02
 0.2896000E+01, 0.3850681E+02
 0.2898000E+01, 0.3850426E+02
 0.2900000E+01, 0.3850172E+02
 0.2902000E+01, 0.3849917E+02
 0.2904000E+01, 0.3849663E+02
 0.2906000E+01, 0.3849408E+02
 0.2908000E+01, 0.3849154E+02
 0.2910000E+01, 0.3848899E+02
 0.2912000E+01, 0.3848645E+02
 0.2914000E+01, 0.3848390E+02
 0.2916000E+01, 0.3848136E+02
 0.2918000E+01, 0.3847881E+02
 0.2920000E+01, 0.3847627E+02
 0.2922000E+01, 0.3847373E+02
 0.2924000E+01, 0.3847118E+02
 0.2926000E+01, 0.3846864E+02
 0.2928000E+01, 0.3846610E+02
 0.2930000E+01, 0.3846357E+02
 0.2932000E+01, 0.3846103E+02
 0.2934000E+01, 0.3845849E+02
 0.2936000E+01, 0.3845595E+02
 0.2938000E+01, 0.3845341E+02
 0.2940000E+01, 0.3845088E+02
 0.2942000E+01, 0.3844835E+02
 0.2944000E+01, 0.3844581E+02
 0.2946000E+01, 0.3844328E+02
 0.2948000E+01, 0.3844075E+02
 0.2950000E+01, 0.3843821E+02
 0.2952000E+01, 0.3843568E+02
 0.2954000E+01, 0.3843316E+02
 0.2956000E+01, 0.3843063E+02
 0.2958000E+01, 0.3842810E+02
 0.2960000E+01, 0.3842557E+02
 0.2962000E+01, 0.3842305E+02
 0.2964000E+01, 0.3842052E+02
 0.2966000E+01, 0.3841800E+02
 0.2968000E+01, 0.3841547E+02
 0.2970000E+01, 0.3841295E+02
 0.2972000E+01, 0.3841043E+02
 0.2974000E+01, 0.3840791E+02
 0.2976000E+01, 0.3840539E+02
 0.2978000E+01, 0.3840287E+02
 0.2980000E+01, 0.3840035E+02
 0.2982000E+01, 0.3839783E+02
 0.2984000E+01, 0.3839531E+02
 0.2986000E+01, 0.3839280E+02
 0.2988000E+01, 0.3839028E+02
 0.2990000E+01, 0.3838776E+02
 0.2992000E+01, 0.3838524E+02
 0.2994000E+01, 0.3838273E+02
 0.2996000E+01, 0.3838021E+02
 0.2998000E+01, 0.3837770E+02
 0.3000000E+01, 0.3837518E+02
 0.3002000E+01, 0.3837267E+02
 0.3004000E+01, 0.3837015E+02
 0.3006000E+01, 0.3836763E+02
 0.3008000E+01, 0.3836512E+02
 0.3010000E+01, 0.3836260E+02
 0.3012000E+01, 0.3836008E+02
 0.3014000E+01, 0.3835757E+02
 0.3016000E+01, 0.3835505E+02
 0.3018000E+01, 0.3835253E+02
 0.3020000E+01, 0.3835001E+02
 0.3022000E+01, 0.3834750E+02
 0.3024000E+01, 0.3834498E+02
 0.3026000E+01, 0.3834246E+02
 0.3028000E+01, 0.3833994E+02
 0.3030000E+01, 0.3833742E+02
 0.3032000E+01, 0.3833490E+02
 0.3034000E+01, 0.3833237E+02
 0.3036000E+01, 0.3832985E+02
 0.3038000E+01, 0.3832732E+02
 0.3040000E+01, 0.3832480E+02
 0.3042000E+01, 0.3832227E+02
 0.3044000E+01, 0.3831974E+02
 0.3046000E+01, 0.3831721E+02
 0.3048000E+01, 0.3831469E+02
 0.3050000E+01, 0.3831215E+02
 0.3052000E+01, 0.3830962E+02
 0.3054000E+01, 0.3830709E+02
 0.3056000E+01, 0.3830455E+02
 0.3058000E+01, 0.3830201E+02
 0.3060000E+01, 0.3829947E+02
 0.3062000E+01, 0.3829694E+02
 0.3064000E+01, 0.3829439E+02
 0.3066000E+01, 0.3829185E+02
 0.3068000E+01, 0.3828931E+02
 0.3070000E+01, 0.3828676E+02
 0.3072000E+01, 0.3828421E+02
 0.3074000E+01, 0.3828166E+02
 0.3076000E+01, 0.3827911E+02
 0.3078000E+01, 0.3827655E+02
 0.3080000E+01, 0.3827400E+02
 0.3082000E+01, 0.3827144E+02
 0.3084000E+01, 0.3826888E+02
 0.3086000E+01, 0.3826632E+02
 0.3088000E+01, 0.3826376E+02
 0.3090000E+01, 0.3826120E+02
 0.3092000E+01, 0.3825863E+02
 0.3094000E+01, 0.3825606E+02
 0.3096000E+01, 0.3825349E+02
 0.3098000E+01, 0.3825092E+02
 0.3100000E+01, 0.3824834E+02
 0.3102000E+01, 0.3824576E+02
 0.3104000E+01, 0.3824318E+02
 0.3106000E+01, 0.3824060E+02
 0.3108000E+01, 0.3823802E+02
 0.3110000E+01, 0.3823544E+02
 0.3112000E+01, 0.3823285E+02
 0.3114000E+01, 0.3823026E+02
 0.3116000E+01, 0.3822767E+02
 0.3118000E+01, 0.3822507E+02
 0.3120000E+01, 0.3822248E+02
 0.3122000E+01, 0.3821988E+02
 0.3124000E+01, 0.3821728E+02
 0.3126000E+01, 0.3821468E+02
 0.3128000E+01, 0.3821207E+02
 0.3130000E+01, 0.3820947E+02
 0.3132000E+01, 0.3820686E+02
 0.3134000E+01, 0.3820425E+02
 0.3136000E+01, 0.3820164E+02
 0.3138000E+01, 0.3819902E+02
 0.3140000E+01, 0.3819641E+02
 0.3142000E+01, 0.3819379E+02
 0.3144000E+01, 0.3819117E+02
 0.3146000E+01, 0.3818855E+02
 0.3148000E+01, 0.3818592E+02
 0.3150000E+01, 0.3818330E+02
 0.3152000E+01, 0.3818067E+02
 0.3154000E+01, 0.3817804E+02
 0.3156000E+01, 0.3817541E+02
 0.3158000E+01, 0.3817277E+02
 0.3160000E+01, 0.3817014E+02
 0.3162000E+01, 0.3816750E+02
 0.3164000E+01, 0.3816486E+02
 0.3166000E+01, 0.3816222E+02
 0.3168000E+01, 0.3815958E+02
 0.3170000E+01, 0.3815693E+02
 0.3172000E+01, 0.3815429E+02
 0.3174000E+01, 0.3815163E+02
 0.3176000E+01, 0.3814899E+02
 0.3178000E+01, 0.3814634E+02
 0.3180000E+01, 0.3814368E+02
 0.3182000E+01, 0.3814103E+02
 0.3184000E+01, 0.3813837E+02
 0.3186000E+01, 0.3813571E+02
 0.3188000E+01, 0.3813305E+02
 0.3190000E+01, 0.3813039E+02
 0.3192000E+01, 0.3812773E+02
 0.3194000E+01, 0.3812507E+02
 0.3196000E+01, 0.3812240E+02
 0.3198000E+01, 0.3811974E+02
 0.3200000E+01, 0.3811707E+02
 0.3202000E+01, 0.3811440E+02
 0.3204000E+01, 0.3811173E+02
 0.3206000E+01, 0.3810906E+02
 0.3208000E+01, 0.3810639E+02
 0.3210000E+01, 0.3810371E+02
 0.3212000E+01, 0.3810104E+02
 0.3214000E+01, 0.3809836E+02
 0.3216000E+01, 0.3809569E+02
 0.3218000E+01, 0.3809301E+02
 0.3220000E+01, 0.3809033E+02
 0.3222000E+01, 0.3808765E+02
 0.3224000E+01, 0.3808497E+02
 0.3226000E+01, 0.3808229E+02
 0.3228000E+01, 0.3807961E+02
 0.3230000E+01, 0.3807692E+02
 0.3232000E+01, 0.3807424E+02
 0.3234000E+01, 0.3807155E+02
 0.3236000E+01, 0.3806887E+02
 0.3238000E+01, 0.3806618E+02
 0.3240000E+01, 0.3806349E+02
 0.3242000E+01, 0.3806080E+02
 0.3244000E+01, 0.3805811E+02
 0.3246000E+01, 0.3805542E+02
 0.3248000E+01, 0.3805273E+02
 0.3250000E+01, 0.3805004E+02
 0.3252000E+01, 0.3804735E+02
 0.3254000E+01, 0.3804465E+02
 0.3256000E+01, 0.3804196E+02
 0.3258000E+01, 0.3803926E+02
 0.3260000E+01, 0.3803657E+02
 0.3262000E+01, 0.3803387E+02
 0.3264000E+01, 0.3803118E+02
 0.3266000E+01, 0.3802848E+02
 0.3268000E+01, 0.3802578E+02
 0.3270000E+01, 0.3802308E+02
 0.3272000E+01, 0.3802038E+02
 0.3274000E+01, 0.3801768E+02
 0.3276000E+01, 0.3801498E+02
 0.3278000E+01, 0.3801227E+02
 0.3280000E+01, 0.3800957E+02
 0.3282000E+01, 0.3800687E+02
 0.3284000E+01, 0.3800416E+02
 0.3286000E+01, 0.3800145E+02
 0.3288000E+01, 0.3799874E+02
 0.3290000E+01, 0.3799604E+02
 0.3292000E+01, 0.3799333E+02
 0.3294000E+01, 0.3799062E+02
 0.3296000E+01, 0.3798791E+02
 0.3298000E+01, 0.3798520E+02
 0.3300000E+01, 0.3798248E+02
 0.3302000E+01, 0.3797977E+02
 0.3304000E+01, 0.3797705E+02
 0.3306000E+01, 0.3797433E+02
 0.3308000E+01, 0.3797161E+02
 0.3310000E+01, 0.3796889E+02
 0.3312000E+01, 0.3796618E+02
 0.3314000E+01, 0.3796345E+02
 0.3316000E+01, 0.3796073E+02
 0.3318000E+01, 0.3795800E+02
 0.3320000E+01, 0.3795528E+02
 0.3322000E+01, 0.3795255E+02
 0.3324000E+01, 0.3794982E+02
 0.3326000E+01, 0.3794709E+02
 0.3328000E+01, 0.3794436E+02
 0.3330000E+01, 0.3794162E+02
 0.3332000E+01, 0.3793889E+02
 0.3334000E+01, 0.3793615E+02
 0.3336000E+01, 0.3793341E+02
 0.3338000E+01, 0.3793067E+02
 0.3340000E+01, 0.3792793E+02
 0.3342000E+01, 0.3792519E+02
 0.3344000E+01, 0.3792244E+02
 0.3346000E+01, 0.3791969E+02
 0.3348000E+01, 0.3791694E+02
 0.3350000E+01, 0.3791419E+02
 0.3352000E+01, 0.3791144E+02
 0.3354000E+01, 0.3790868E+02
 0.3356000E+01, 0.3790593E+02
 0.3358000E+01, 0.3790317E+02
 0.3360000E+01, 0.3790041E+02
 0.3362000E+01, 0.3789764E+02
 0.3364000E+01, 0.3789488E+02
 0.3366000E+01, 0.3789211E+02
 0.3368000E+01, 0.3788934E+02
 0.3370000E+01, 0.3788657E+02
 0.3372000E+01, 0.3788380E+02
 0.3374000E+01, 0.3788102E+02
 0.3376000E+01, 0.3787824E+02
 0.3378000E+01, 0.3787546E+02
 0.3380000E+01, 0.3787268E+02
 0.3382000E+01, 0.3786990E+02
 0.3384000E+01, 0.3786711E+02
 0.3386000E+01, 0.3786432E+02
 0.3388000E+01, 0.3786153E+02
 0.3390000E+01, 0.3785873E+02
 0.3392000E+01, 0.3785593E+02
 0.3394000E+01, 0.3785313E+02
 0.3396000E+01, 0.3785033E+02
 0.3398000E+01, 0.3784753E+02
 0.3400000E+01, 0.3784472E+02
 0.3402000E+01, 0.3784192E+02
 0.3404000E+01, 0.3783910E+02
 0.3406000E+01, 0.3783629E+02
 0.3408000E+01, 0.3783347E+02
 0.3410000E+01, 0.3783065E+02
 0.3412000E+01, 0.3782784E+02
 0.3414000E+01, 0.3782501E+02
 0.3416000E+01, 0.3782219E+02
 0.3418000E+01, 0.3781936E+02
 0.3420000E+01, 0.3781652E+02
 0.3422000E+01, 0.3781369E+02
 0.3424000E+01, 0.3781086E+02
 0.3426000E+01, 0.3780802E+02
 0.3428000E+01, 0.3780518E+02
 0.3430000E+01, 0.3780233E+02
 0.3432000E+01, 0.3779949E+02
 0.3434000E+01, 0.3779664E+02
 0.3436000E+01, 0.3779379E+02
 0.3438000E+01, 0.3779094E+02
 0.3440000E+01, 0.3778808E+02
 0.3442000E+01, 0.3778522E+02
 0.3444000E+01, 0.3778236E+02
 0.3446000E+01, 0.3777950E+02
 0.3448000E+01, 0.3777663E+02
 0.3450000E+01, 0.3777376E+02
 0.3452000E+01, 0.3777089E+02
 0.3454000E+01, 0.3776802E+02
 0.3456000E+01, 0.3776514E+02
 0.3458000E+01, 0.3776226E+02
 0.3460000E+01, 0.3775938E+02
 0.3462000E+01, 0.3775650E+02
 0.3464000E+01, 0.3775362E+02
 0.3466000E+01, 0.3775073E+02
 0.3468000E+01, 0.3774784E+02
 0.3470000E+01, 0.3774495E+02
 0.3472000E+01, 0.3774205E+02
 0.3474000E+01, 0.3773916E+02
 0.3476000E+01, 0.3773626E+02
 0.3478000E+01, 0.3773336E+02
 0.3480000E+01, 0.3773045E+02
 0.3482000E+01, 0.3772755E+02
 0.3484000E+01, 0.3772464E+02
 0.3486000E+01, 0.3772173E+02
 0.3488000E+01, 0.3771882E+02
 0.3490000E+01, 0.3771590E+02
 0.3492000E+01, 0.3771299E+02
 0.3494000E+01, 0.3771007E+02
 0.3496000E+01, 0.3770715E+02
 0.3498000E+01, 0.3770423E+02
 0.3500000E+01, 0.3770130E+02
 0.3500000E+01, 0.3770130E+02
 0.3502000E+01, 0.3769838E+02
 0.3504000E+01, 0.3769545E+02
 0.3506000E+01, 0.3769252E+02
 0.3508000E+01, 0.3768958E+02
 0.3510000E+01, 0.3768665E+02
 0.3512000E+01, 0.3768371E+02
 0.3514000E+01, 0.3768077E+02
 0.3516000E+01, 0.3767783E+02
 0.3518000E+01, 0.3767489E+02
 0.3520000E+01, 0.3767195E+02
 0.3522000E+01, 0.3766900E+02
 0.3524000E+01, 0.3766605E+02
 0.3526000E+01, 0.3766311E+02
 0.3528000E+01, 0.3766015E+02
 0.3530000E+01, 0.3765720E+02
 0.3532000E+01, 0.3765424E+02
 0.3534000E+01, 0.3765129E+02
 0.3536000E+01, 0.3764833E+02
 0.3538000E+01, 0.3764537E+02
 0.3540000E+01, 0.3764240E+02
 0.3542000E+01, 0.3763944E+02
 0.3544000E+01, 0.3763647E+02
 0.3546000E+01, 0.3763351E+02
 0.3548000E+01, 0.3763054E+02
 0.3550000E+01, 0.3762756E+02
 0.3552000E+01, 0.3762459E+02
 0.3554000E+01, 0.3762162E+02
 0.3556000E+01, 0.3761864E+02
 0.3558000E+01, 0.3761566E+02
 0.3560000E+01, 0.3761268E+02
 0.3562000E+01, 0.3760970E+02
 0.3564000E+01, 0.3760671E+02
 0.3566000E+01, 0.3760373E+02
 0.3568000E+01, 0.3760074E+02
 0.3570000E+01, 0.3759775E+02
 0.3572000E+01, 0.3759476E+02
 0.3574000E+01, 0.3759176E+02
 0.3576000E+01, 0.3758877E+02
 0.3578000E+01, 0.3758577E+02
 0.3580000E+01, 0.3758277E+02
 0.3582000E+01, 0.3757977E+02
 0.3584000E+01, 0.3757676E+02
 0.3586000E+01, 0.3757376E+02
 0.3588000E+01, 0.3757075E+02
 0.3590000E+01, 0.3756774E+02
 0.3592000E+01, 0.3756473E+02
 0.3594000E+01, 0.3756171E+02
 0.3596000E+01, 0.3755870E+02
 0.3598000E+01, 0.3755568E+02
 0.3600000E+01, 0.3755266E+02
 0.3602000E+01, 0.3754964E+02
 0.3604000E+01, 0.3754661E+02
 0.3606000E+01, 0.3754358E+02
 0.3608000E+01, 0.3754055E+02
 0.3610000E+01, 0.3753752E+02
 0.3612000E+01, 0.3753449E+02
 0.3614000E+01, 0.3753145E+02
 0.3616000E+01, 0.3752841E+02
 0.3618000E+01, 0.3752537E+02
 0.3620000E+01, 0.3752233E+02
 0.3622000E+01, 0.3751928E+02
 0.3624000E+01, 0.3751623E+02
 0.3626000E+01, 0.3751318E+02
 0.3628000E+01, 0.3751013E+02
 0.3630000E+01, 0.3750707E+02
 0.3632000E+01, 0.3750401E+02
 0.3634000E+01, 0.3750095E+02
 0.3636000E+01, 0.3749789E+02
 0.3638000E+01, 0.3749482E+02
 0.3640000E+01, 0.3749175E+02
 0.3642000E+01, 0.3748868E+02
 0.3644000E+01, 0.3748560E+02
 0.3646000E+01, 0.3748252E+02
 0.3648000E+01, 0.3747944E+02
 0.3650000E+01, 0.3747636E+02
 0.3652000E+01, 0.3747327E+02
 0.3654000E+01, 0.3747018E+02
 0.3656000E+01, 0.3746709E+02
 0.3658000E+01, 0.3746400E+02
 0.3660000E+01, 0.3746090E+02
 0.3662000E+01, 0.3745780E+02
 0.3664000E+01, 0.3745470E+02
 0.3666000E+01, 0.3745159E+02
 0.3668000E+01, 0.3744848E+02
 0.3670000E+01, 0.3744537E+02
 0.3672000E+01, 0.3744226E+02
 0.3674000E+01, 0.3743914E+02
 0.3676000E+01, 0.3743602E+02
 0.3678000E+01, 0.3743289E+02
 0.3680000E+01, 0.3742976E+02
 0.3682000E+01, 0.3742664E+02
 0.3684000E+01, 0.3742350E+02
 0.3686000E+01, 0.3742036E+02
 0.3688000E+01, 0.3741722E+02
 0.3690000E+01, 0.3741408E+02
 0.3692000E+01, 0.3741093E+02
 0.3694000E+01, 0.3740779E+02
 0.3696000E+01, 0.3740464E+02
 0.3698000E+01, 0.3740148E+02
 0.3700000E+01, 0.3739832E+02
 0.3702000E+01, 0.3739516E+02
 0.3704000E+01, 0.3739199E+02
 0.3706000E+01, 0.3738883E+02
 0.3708000E+01, 0.3738565E+02
 0.3710000E+01, 0.3738248E+02
 0.3712000E+01, 0.3737930E+02
 0.3714000E+01, 0.3737613E+02
 0.3716000E+01, 0.3737294E+02
 0.3718000E+01, 0.3736975E+02
 0.3720000E+01, 0.3736657E+02
 0.3722000E+01, 0.3736337E+02
 0.3724000E+01, 0.3736018E+02
 0.3726000E+01, 0.3735698E+02
 0.3728000E+01, 0.3735378E+02
 0.3730000E+01, 0.3735057E+02
 0.3732000E+01, 0.3734736E+02
 0.3734000E+01, 0.3734415E+02
 0.3736000E+01, 0.3734093E+02
 0.3738000E+01, 0.3733772E+02
 0.3740000E+01, 0.3733449E+02
 0.3742000E+01, 0.3733127E+02
 0.3744000E+01, 0.3732804E+02
 0.3746000E+01, 0.3732481E+02
 0.3748000E+01, 0.3732158E+02
 0.3750000E+01, 0.3731834E+02
 0.3752000E+01, 0.3731510E+02
 0.3754000E+01, 0.3731186E+02
 0.3756000E+01, 0.3730861E+02
 0.3758000E+01, 0.3730537E+02
 0.3760000E+01, 0.3730211E+02
 0.3762000E+01, 0.3729886E+02
 0.3764000E+01, 0.3729560E+02
 0.3766000E+01, 0.3729234E+02
 0.3768000E+01, 0.3728908E+02
 0.3770000E+01, 0.3728581E+02
 0.3772000E+01, 0.3728254E+02
 0.3774000E+01, 0.3727927E+02
 0.3776000E+01, 0.3727599E+02
 0.3778000E+01, 0.3727271E+02
 0.3780000E+01, 0.3726943E+02
 0.3782000E+01, 0.3726615E+02
 0.3784000E+01, 0.3726286E+02
 0.3786000E+01, 0.3725957E+02
 0.3788000E+01, 0.3725628E+02
 0.3790000E+01, 0.3725298E+02
 0.3792000E+01, 0.3724968E+02
 0.3794000E+01, 0.3724638E+02
 0.3796000E+01, 0.3724308E+02
 0.3798000E+01, 0.3723977E+02
 0.3800000E+01, 0.3723646E+02
 0.3802000E+01, 0.3723315E+02
 0.3804000E+01, 0.3722983E+02
 0.3806000E+01, 0.3722651E+02
 0.3808000E+01, 0.3722319E+02
 0.3810000E+01, 0.3721986E+02
 0.3812000E+01, 0.3721653E+02
 0.3814000E+01, 0.3721320E+02
 0.3816000E+01, 0.3720987E+02
 0.3818000E+01, 0.3720654E+02
 0.3820000E+01, 0.3720319E+02
 0.3822000E+01, 0.3719985E+02
 0.3824000E+01, 0.3719651E+02
 0.3826000E+01, 0.3719316E+02
 0.3828000E+01, 0.3718980E+02
 0.3830000E+01, 0.3718645E+02
 0.3832000E+01, 0.3718309E+02
 0.3834000E+01, 0.3717973E+02
 0.3836000E+01, 0.3717637E+02
 0.3838000E+01, 0.3717300E+02
 0.3840000E+01, 0.3716963E+02
 0.3842000E+01, 0.3716626E+02
 0.3844000E+01, 0.3716288E+02
 0.3846000E+01, 0.3715950E+02
 0.3848000E+01, 0.3715612E+02
 0.3850000E+01, 0.3715274E+02
 0.3852000E+01, 0.3714935E+02
 0.3854000E+01, 0.3714595E+02
 0.3856000E+01, 0.3714256E+02
 0.3858000E+01, 0.3713916E+02
 0.3860000E+01, 0.3713576E+02
 0.3862000E+01, 0.3713235E+02
 0.3864000E+01, 0.3712895E+02
 0.3866000E+01, 0.3712554E+02
 0.3868000E+01, 0.3712212E+02
 0.3870000E+01, 0.3711871E+02
 0.3872000E+01, 0.3711528E+02
 0.3874000E+01, 0.3711186E+02
 0.3876000E+01, 0.3710843E+02
 0.3878000E+01, 0.3710500E+02
 0.3880000E+01, 0.3710157E+02
 0.3882000E+01, 0.3709813E+02
 0.3884000E+01, 0.3709469E+02
 0.3886000E+01, 0.3709124E+02
 0.3888000E+01, 0.3708780E+02
 0.3890000E+01, 0.3708434E+02
 0.3892000E+01, 0.3708089E+02
 0.3894000E+01, 0.3707743E+02
 0.3896000E+01, 0.3707396E+02
 0.3898000E+01, 0.3707050E+02
 0.3900000E+01, 0.3706703E+02
 0.3902000E+01, 0.3706356E+02
 0.3904000E+01, 0.3706008E+02
 0.3906000E+01, 0.3705660E+02
 0.3908000E+01, 0.3705311E+02
 0.3910000E+01, 0.3704963E+02
 0.3912000E+01, 0.3704613E+02
 0.3914000E+01, 0.3704264E+02
 0.3916000E+01, 0.3703914E+02
 0.3918000E+01, 0.3703564E+02
 0.3920000E+01, 0.3703213E+02
 0.3922000E+01, 0.3702862E+02
 0.3924000E+01, 0.3702511E+02
 0.3926000E+01, 0.3702159E+02
 0.3928000E+01, 0.3701807E+02
 0.3930000E+01, 0.3701455E+02
 0.3932000E+01, 0.3701102E+02
 0.3934000E+01, 0.3700748E+02
 0.3936000E+01, 0.3700394E+02
 0.3938000E+01, 0.3700040E+02
 0.3940000E+01, 0.3699686E+02
 0.3942000E+01, 0.3699331E+02
 0.3944000E+01, 0.3698976E+02
 0.3946000E+01, 0.3698621E+02
 0.3948000E+01, 0.3698265E+02
 0.3950000E+01, 0.3697908E+02
 0.3952000E+01, 0.3697552E+02
 0.3954000E+01, 0.3697195E+02
 0.3956000E+01, 0.3696837E+02
 0.3958000E+01, 0.3696479E+02
 0.3960000E+01, 0.3696121E+02
 0.3962000E+01, 0.3695762E+02
 0.3964000E+01, 0.3695403E+02
 0.3966000E+01, 0.3695044E+02
 0.3968000E+01, 0.3694684E+02
 0.3970000E+01, 0.3694324E+02
 0.3972000E+01, 0.3693963E+02
 0.3974000E+01, 0.3693602E+02
 0.3976000E+01, 0.3693241E+02
 0.3978000E+01, 0.3692879E+02
 0.3980000E+01, 0.3692517E+02
 0.3982000E+01, 0.3692155E+02
 0.3984000E+01, 0.3691792E+02
 0.3986000E+01, 0.3691429E+02
 0.3988000E+01, 0.3691065E+02
 0.3990000E+01, 0.3690701E+02
 0.3992000E+01, 0.3690337E+02
 0.3994000E+01, 0.3689972E+02
 0.3996000E+01, 0.3689606E+02
 0.3998000E+01, 0.3689241E+02
 0.4000000E+01, 0.3688875E+02
 0.4002000E+01, 0.3688509E+02
 0.4004000E+01, 0.3688142E+02
 0.4006000E+01, 0.3687775E+02
 0.4008000E+01, 0.3687407E+02
 0.4010000E+01, 0.3687040E+02
 0.4012000E+01, 0.3686671E+02
 0.4014000E+01, 0.3686303E+02
 0.4016000E+01, 0.3685934E+02
 0.4018000E+01, 0.3685564E+02
 0.4020000E+01, 0.3685194E+02
 0.4022000E+01, 0.3684824E+02
 0.4024000E+01, 0.3684454E+02
 0.4026000E+01, 0.3684083E+02
 0.4028000E+01, 0.3683712E+02
 0.4030000E+01, 0.3683340E+02
 0.4032000E+01, 0.3682968E+02
 0.4034000E+01, 0.3682595E+02
 0.4036000E+01, 0.3682222E+02
 0.4038000E+01, 0.3681849E+02
 0.4040000E+01, 0.3681475E+02
 0.4042000E+01, 0.3681102E+02
 0.4044000E+01, 0.3680727E+02
 0.4046000E+01, 0.3680352E+02
 0.4048000E+01, 0.3679977E+02
 0.4050000E+01, 0.3679602E+02
 0.4052000E+01, 0.3679226E+02
 0.4054000E+01, 0.3678849E+02
 0.4056000E+01, 0.3678473E+02
 0.4058000E+01, 0.3678095E+02
 0.4060000E+01, 0.3677718E+02
 0.4062000E+01, 0.3677340E+02
 0.4064000E+01, 0.3676962E+02
 0.4066000E+01, 0.3676583E+02
 0.4068000E+01, 0.3676204E+02
 0.4070000E+01, 0.3675824E+02
 0.4072000E+01, 0.3675444E+02
 0.4074000E+01, 0.3675064E+02
 0.4076000E+01, 0.3674683E+02
 0.4078000E+01, 0.3674302E+02
 0.4080000E+01, 0.3673920E+02
 0.4082000E+01, 0.3673539E+02
 0.4084000E+01, 0.3673156E+02
 0.4086000E+01, 0.3672774E+02
 0.4088000E+01, 0.3672390E+02
 0.4090000E+01, 0.3672007E+02
 0.4092000E+01, 0.3671623E+02
 0.4094000E+01, 0.3671239E+02
 0.4096000E+01, 0.3670854E+02
 0.4098000E+01, 0.3670469E+02
 0.4100000E+01, 0.3670083E+02
 0.4102000E+01, 0.3669697E+02
 0.4104000E+01, 0.3669311E+02
 0.4106000E+01, 0.3668924E+02
 0.4108000E+01, 0.3668537E+02
 0.4110000E+01, 0.3668149E+02
 0.4112000E+01, 0.3667761E+02
 0.4114000E+01, 0.3667372E+02
 0.4116000E+01, 0.3666983E+02
 0.4118000E+01, 0.3666594E+02
 0.4120000E+01, 0.3666204E+02
 0.4122000E+01, 0.3665814E+02
 0.4124000E+01, 0.3665424E+02
 0.4126000E+01, 0.3665033E+02
 0.4128000E+01, 0.3664641E+02
 0.4130000E+01, 0.3664249E+02
 0.4132000E+01, 0.3663857E+02
 0.4134000E+01, 0.3663464E+02
 0.4136000E+01, 0.3663071E+02
 0.4138000E+01, 0.3662677E+02
 0.4140000E+01, 0.3662283E+02
 0.4142000E+01, 0.3661889E+02
 0.4144000E+01, 0.3661494E+02
 0.4146000E+01, 0.3661098E+02
 0.4148000E+01, 0.3660703E+02
 0.4150000E+01, 0.3660307E+02
 0.4152000E+01, 0.3659910E+02
 0.4154000E+01, 0.3659513E+02
 0.4156000E+01, 0.3659116E+02
 0.4158000E+01, 0.3658717E+02
 0.4160000E+01, 0.3658319E+02
 0.4162000E+01, 0.3657920E+02
 0.4164000E+01, 0.3657521E+02
 0.4166000E+01, 0.3657122E+02
 0.4168000E+01, 0.3656721E+02
 0.4170000E+01, 0.3656321E+02
 0.4172000E+01, 0.3655920E+02
 0.4174000E+01, 0.3655519E+02
 0.4176000E+01, 0.3655117E+02
 0.4178000E+01, 0.3654715E+02
