@IP,IOH,INB,IRF,IBS,IPARA [MA]  vs t@
X,IP,IOH,INB,IRF,IBS,IPARA
 0.3860000E+01, 0.1399702E+02, 0.1345912E+02, 0.0000000E+00, 0.0000000E+00, 0.2334778E+00, 0.1369260E+02,
 0.3880000E+01, 0.1399702E+02, 0.1345875E+02, 0.0000000E+00, 0.0000000E+00, 0.2338509E+00, 0.1369260E+02,
 0.3900000E+01, 0.1399702E+02, 0.1345838E+02, 0.0000000E+00, 0.0000000E+00, 0.2342220E+00, 0.1369260E+02,
 0.3920000E+01, 0.1399702E+02, 0.1345801E+02, 0.0000000E+00, 0.0000000E+00, 0.2345912E+00, 0.1369260E+02,
 0.3940000E+01, 0.1399702E+02, 0.1345764E+02, 0.0000000E+00, 0.0000000E+00, 0.2349585E+00, 0.1369260E+02,
 0.3960000E+01, 0.1399702E+02, 0.1345727E+02, 0.0000000E+00, 0.0000000E+00, 0.2353239E+00, 0.1369260E+02,
 0.3980000E+01, 0.1399702E+02, 0.1345691E+02, 0.0000000E+00, 0.0000000E+00, 0.2356875E+00, 0.1369260E+02,
 0.4000000E+01, 0.1399702E+02, 0.1345655E+02, 0.0000000E+00, 0.0000000E+00, 0.2360492E+00, 0.1369260E+02,
 0.4020000E+01, 0.1399702E+02, 0.1345619E+02, 0.0000000E+00, 0.0000000E+00, 0.2364091E+00, 0.1369260E+02,
 0.4040000E+01, 0.1399702E+02, 0.1345583E+02, 0.0000000E+00, 0.0000000E+00, 0.2367672E+00, 0.1369260E+02,
 0.4060000E+01, 0.1399702E+02, 0.1345547E+02, 0.0000000E+00, 0.0000000E+00, 0.2371235E+00, 0.1369260E+02,
 0.4080000E+01, 0.1399702E+02, 0.1345512E+02, 0.0000000E+00, 0.0000000E+00, 0.2374780E+00, 0.1369260E+02,
 0.4100000E+01, 0.1399702E+02, 0.1345477E+02, 0.0000000E+00, 0.0000000E+00, 0.2378307E+00, 0.1369260E+02,
 0.4120000E+01, 0.1399702E+02, 0.1345442E+02, 0.0000000E+00, 0.0000000E+00, 0.2381816E+00, 0.1369260E+02,
 0.4140000E+01, 0.1399702E+02, 0.1345407E+02, 0.0000000E+00, 0.0000000E+00, 0.2385308E+00, 0.1369260E+02,
 0.4160000E+01, 0.1399702E+02, 0.1345372E+02, 0.0000000E+00, 0.0000000E+00, 0.2388783E+00, 0.1369260E+02,
 0.4180000E+01, 0.1399702E+02, 0.1345337E+02, 0.0000000E+00, 0.0000000E+00, 0.2392240E+00, 0.1369260E+02,
 0.4200000E+01, 0.1399702E+02, 0.1345303E+02, 0.0000000E+00, 0.0000000E+00, 0.2395681E+00, 0.1369260E+02,
 0.4220000E+01, 0.1399702E+02, 0.1345269E+02, 0.0000000E+00, 0.0000000E+00, 0.2399105E+00, 0.1369260E+02,
 0.4240000E+01, 0.1399702E+02, 0.1345235E+02, 0.0000000E+00, 0.0000000E+00, 0.2402512E+00, 0.1369260E+02,
 0.4260000E+01, 0.1399702E+02, 0.1345201E+02, 0.0000000E+00, 0.0000000E+00, 0.2405902E+00, 0.1369260E+02,
 0.4280000E+01, 0.1399702E+02, 0.1345167E+02, 0.0000000E+00, 0.0000000E+00, 0.2409276E+00, 0.1369260E+02,
 0.4300000E+01, 0.1399702E+02, 0.1345133E+02, 0.0000000E+00, 0.0000000E+00, 0.2412633E+00, 0.1369260E+02,
 0.4320000E+01, 0.1399702E+02, 0.1345100E+02, 0.0000000E+00, 0.0000000E+00, 0.2415975E+00, 0.1369260E+02,
 0.4340000E+01, 0.1399702E+02, 0.1345067E+02, 0.0000000E+00, 0.0000000E+00, 0.2419300E+00, 0.1369260E+02,
 0.4360000E+01, 0.1399702E+02, 0.1345034E+02, 0.0000000E+00, 0.0000000E+00, 0.2422609E+00, 0.1369260E+02,
 0.4380000E+01, 0.1399702E+02, 0.1345001E+02, 0.0000000E+00, 0.0000000E+00, 0.2425903E+00, 0.1369260E+02,
 0.4400000E+01, 0.1399702E+02, 0.1344968E+02, 0.0000000E+00, 0.0000000E+00, 0.2429182E+00, 0.1369260E+02,
 0.4420000E+01, 0.1399702E+02, 0.1344935E+02, 0.0000000E+00, 0.0000000E+00, 0.2432444E+00, 0.1369260E+02,
 0.4440000E+01, 0.1399702E+02, 0.1344903E+02, 0.0000000E+00, 0.0000000E+00, 0.2435692E+00, 0.1369260E+02,
 0.4460000E+01, 0.1399702E+02, 0.1344871E+02, 0.0000000E+00, 0.0000000E+00, 0.2438924E+00, 0.1369260E+02,
 0.4480000E+01, 0.1399702E+02, 0.1344838E+02, 0.0000000E+00, 0.0000000E+00, 0.2442142E+00, 0.1369260E+02,
 0.4500000E+01, 0.1399702E+02, 0.1344806E+02, 0.0000000E+00, 0.0000000E+00, 0.2445345E+00, 0.1369260E+02,
 0.4520000E+01, 0.1399702E+02, 0.1344775E+02, 0.0000000E+00, 0.0000000E+00, 0.2448533E+00, 0.1369260E+02,
 0.4540000E+01, 0.1399702E+02, 0.1344743E+02, 0.0000000E+00, 0.0000000E+00, 0.2451706E+00, 0.1369260E+02,
 0.4560000E+01, 0.1399702E+02, 0.1344711E+02, 0.0000000E+00, 0.0000000E+00, 0.2454865E+00, 0.1369260E+02,
 0.4580000E+01, 0.1399702E+02, 0.1344680E+02, 0.0000000E+00, 0.0000000E+00, 0.2458010E+00, 0.1369260E+02,
 0.4600000E+01, 0.1399702E+02, 0.1344648E+02, 0.0000000E+00, 0.0000000E+00, 0.2461141E+00, 0.1369260E+02,
 0.4620000E+01, 0.1399702E+02, 0.1344617E+02, 0.0000000E+00, 0.0000000E+00, 0.2464258E+00, 0.1369260E+02,
 0.4640000E+01, 0.1399702E+02, 0.1344586E+02, 0.0000000E+00, 0.0000000E+00, 0.2467361E+00, 0.1369260E+02,
 0.4660000E+01, 0.1399702E+02, 0.1344555E+02, 0.0000000E+00, 0.0000000E+00, 0.2470451E+00, 0.1369260E+02,
 0.4680000E+01, 0.1399702E+02, 0.1344525E+02, 0.0000000E+00, 0.0000000E+00, 0.2473527E+00, 0.1369260E+02,
 0.4700000E+01, 0.1399702E+02, 0.1344494E+02, 0.0000000E+00, 0.0000000E+00, 0.2476590E+00, 0.1369260E+02,
 0.4720000E+01, 0.1399702E+02, 0.1344463E+02, 0.0000000E+00, 0.0000000E+00, 0.2479639E+00, 0.1369260E+02,
 0.4740000E+01, 0.1399702E+02, 0.1344433E+02, 0.0000000E+00, 0.0000000E+00, 0.2482674E+00, 0.1369260E+02,
 0.4760000E+01, 0.1399702E+02, 0.1344403E+02, 0.0000000E+00, 0.0000000E+00, 0.2485696E+00, 0.1369260E+02,
 0.4780000E+01, 0.1399702E+02, 0.1344373E+02, 0.0000000E+00, 0.0000000E+00, 0.2488704E+00, 0.1369260E+02,
 0.4800000E+01, 0.1399702E+02, 0.1344343E+02, 0.0000000E+00, 0.0000000E+00, 0.2491699E+00, 0.1369260E+02,
 0.4820000E+01, 0.1399702E+02, 0.1344313E+02, 0.0000000E+00, 0.0000000E+00, 0.2494680E+00, 0.1369260E+02,
 0.4840000E+01, 0.1399702E+02, 0.1344283E+02, 0.0000000E+00, 0.0000000E+00, 0.2497648E+00, 0.1369260E+02,
 0.4860000E+01, 0.1399702E+02, 0.1344254E+02, 0.0000000E+00, 0.0000000E+00, 0.2500602E+00, 0.1369260E+02,
 0.4880000E+01, 0.1399702E+02, 0.1344224E+02, 0.0000000E+00, 0.0000000E+00, 0.2503543E+00, 0.1369260E+02,
 0.4900000E+01, 0.1399702E+02, 0.1344195E+02, 0.0000000E+00, 0.0000000E+00, 0.2506470E+00, 0.1369260E+02,
 0.4920000E+01, 0.1399702E+02, 0.1344166E+02, 0.0000000E+00, 0.0000000E+00, 0.2509384E+00, 0.1369260E+02,
 0.4940000E+01, 0.1399702E+02, 0.1344137E+02, 0.0000000E+00, 0.0000000E+00, 0.2512285E+00, 0.1369260E+02,
 0.4960000E+01, 0.1399702E+02, 0.1344108E+02, 0.0000000E+00, 0.0000000E+00, 0.2515173E+00, 0.1369260E+02,
 0.4980000E+01, 0.1399702E+02, 0.1344079E+02, 0.0000000E+00, 0.0000000E+00, 0.2518047E+00, 0.1369260E+02,
 0.5000000E+01, 0.1399702E+02, 0.1344051E+02, 0.0000000E+00, 0.0000000E+00, 0.2520908E+00, 0.1369260E+02,
 0.5020000E+01, 0.1399702E+02, 0.1344022E+02, 0.0000000E+00, 0.0000000E+00, 0.2523756E+00, 0.1369260E+02,
 0.5040000E+01, 0.1399702E+02, 0.1343994E+02, 0.0000000E+00, 0.0000000E+00, 0.2526591E+00, 0.1369260E+02,
 0.5060000E+01, 0.1399702E+02, 0.1343966E+02, 0.0000000E+00, 0.0000000E+00, 0.2529414E+00, 0.1369260E+02,
 0.5080000E+01, 0.1399702E+02, 0.1343938E+02, 0.0000000E+00, 0.0000000E+00, 0.2532223E+00, 0.1369260E+02,
 0.5100000E+01, 0.1399702E+02, 0.1343910E+02, 0.0000000E+00, 0.0000000E+00, 0.2535020E+00, 0.1369260E+02,
 0.5120000E+01, 0.1399702E+02, 0.1343882E+02, 0.0000000E+00, 0.0000000E+00, 0.2537804E+00, 0.1369260E+02,
 0.5140000E+01, 0.1399702E+02, 0.1343854E+02, 0.0000000E+00, 0.0000000E+00, 0.2540575E+00, 0.1369260E+02,
 0.5160000E+01, 0.1399702E+02, 0.1343826E+02, 0.0000000E+00, 0.0000000E+00, 0.2543333E+00, 0.1369260E+02,
 0.5180000E+01, 0.1399702E+02, 0.1343799E+02, 0.0000000E+00, 0.0000000E+00, 0.2546079E+00, 0.1369260E+02,
 0.5200000E+01, 0.1399702E+02, 0.1343772E+02, 0.0000000E+00, 0.0000000E+00, 0.2548813E+00, 0.1369260E+02,
 0.5220000E+01, 0.1399702E+02, 0.1343744E+02, 0.0000000E+00, 0.0000000E+00, 0.2551534E+00, 0.1369260E+02,
 0.5240000E+01, 0.1399702E+02, 0.1343717E+02, 0.0000000E+00, 0.0000000E+00, 0.2554243E+00, 0.1369260E+02,
 0.5260000E+01, 0.1399702E+02, 0.1343690E+02, 0.0000000E+00, 0.0000000E+00, 0.2556940E+00, 0.1369260E+02,
 0.5280000E+01, 0.1399702E+02, 0.1343664E+02, 0.0000000E+00, 0.0000000E+00, 0.2559624E+00, 0.1369260E+02,
 0.5300000E+01, 0.1399702E+02, 0.1343637E+02, 0.0000000E+00, 0.0000000E+00, 0.2562297E+00, 0.1369260E+02,
 0.5320000E+01, 0.1399702E+02, 0.1343610E+02, 0.0000000E+00, 0.0000000E+00, 0.2564957E+00, 0.1369260E+02,
 0.5340000E+01, 0.1399702E+02, 0.1343584E+02, 0.0000000E+00, 0.0000000E+00, 0.2567606E+00, 0.1369260E+02,
 0.5360000E+01, 0.1399702E+02, 0.1343557E+02, 0.0000000E+00, 0.0000000E+00, 0.2570242E+00, 0.1369260E+02,
 0.5380000E+01, 0.1399702E+02, 0.1343531E+02, 0.0000000E+00, 0.0000000E+00, 0.2572867E+00, 0.1369260E+02,
 0.5400000E+01, 0.1399702E+02, 0.1343505E+02, 0.0000000E+00, 0.0000000E+00, 0.2575480E+00, 0.1369260E+02,
 0.5420000E+01, 0.1399702E+02, 0.1343479E+02, 0.0000000E+00, 0.0000000E+00, 0.2578082E+00, 0.1369260E+02,
 0.5440000E+01, 0.1399702E+02, 0.1343453E+02, 0.0000000E+00, 0.0000000E+00, 0.2580672E+00, 0.1369260E+02,
 0.5460000E+01, 0.1399702E+02, 0.1343427E+02, 0.0000000E+00, 0.0000000E+00, 0.2583251E+00, 0.1369260E+02,
 0.5480000E+01, 0.1399702E+02, 0.1343402E+02, 0.0000000E+00, 0.0000000E+00, 0.2585818E+00, 0.1369260E+02,
 0.5500000E+01, 0.1399702E+02, 0.1343376E+02, 0.0000000E+00, 0.0000000E+00, 0.2588374E+00, 0.1369260E+02,
 0.5520000E+01, 0.1399702E+02, 0.1343351E+02, 0.0000000E+00, 0.0000000E+00, 0.2590919E+00, 0.1369260E+02,
 0.5540000E+01, 0.1399702E+02, 0.1343325E+02, 0.0000000E+00, 0.0000000E+00, 0.2593452E+00, 0.1369260E+02,
 0.5560000E+01, 0.1399702E+02, 0.1343300E+02, 0.0000000E+00, 0.0000000E+00, 0.2595975E+00, 0.1369260E+02,
 0.5580000E+01, 0.1399702E+02, 0.1343275E+02, 0.0000000E+00, 0.0000000E+00, 0.2598486E+00, 0.1369260E+02,
 0.5600000E+01, 0.1399702E+02, 0.1343250E+02, 0.0000000E+00, 0.0000000E+00, 0.2600987E+00, 0.1369260E+02,
 0.5620000E+01, 0.1399702E+02, 0.1343225E+02, 0.0000000E+00, 0.0000000E+00, 0.2603477E+00, 0.1369260E+02,
 0.5640000E+01, 0.1399702E+02, 0.1343200E+02, 0.0000000E+00, 0.0000000E+00, 0.2605956E+00, 0.1369260E+02,
 0.5660000E+01, 0.1399702E+02, 0.1343176E+02, 0.0000000E+00, 0.0000000E+00, 0.2608424E+00, 0.1369260E+02,
 0.5680000E+01, 0.1399702E+02, 0.1343151E+02, 0.0000000E+00, 0.0000000E+00, 0.2610882E+00, 0.1369260E+02,
 0.5700000E+01, 0.1399702E+02, 0.1343127E+02, 0.0000000E+00, 0.0000000E+00, 0.2613330E+00, 0.1369260E+02,
 0.5720000E+01, 0.1399702E+02, 0.1343102E+02, 0.0000000E+00, 0.0000000E+00, 0.2615767E+00, 0.1369260E+02,
 0.5740000E+01, 0.1399702E+02, 0.1343078E+02, 0.0000000E+00, 0.0000000E+00, 0.2618193E+00, 0.1369260E+02,
 0.5760000E+01, 0.1399702E+02, 0.1343054E+02, 0.0000000E+00, 0.0000000E+00, 0.2620610E+00, 0.1369260E+02,
 0.5780000E+01, 0.1399702E+02, 0.1343030E+02, 0.0000000E+00, 0.0000000E+00, 0.2623016E+00, 0.1369260E+02,
 0.5800000E+01, 0.1399702E+02, 0.1343006E+02, 0.0000000E+00, 0.0000000E+00, 0.2625412E+00, 0.1369260E+02,
 0.5820000E+01, 0.1399702E+02, 0.1342982E+02, 0.0000000E+00, 0.0000000E+00, 0.2627798E+00, 0.1369260E+02,
 0.5840000E+01, 0.1399702E+02, 0.1342958E+02, 0.0000000E+00, 0.0000000E+00, 0.2630174E+00, 0.1369260E+02,
 0.5860000E+01, 0.1399702E+02, 0.1342934E+02, 0.0000000E+00, 0.0000000E+00, 0.2632541E+00, 0.1369260E+02,
 0.5880000E+01, 0.1399702E+02, 0.1342911E+02, 0.0000000E+00, 0.0000000E+00, 0.2634898E+00, 0.1369260E+02,
 0.5900000E+01, 0.1399702E+02, 0.1342887E+02, 0.0000000E+00, 0.0000000E+00, 0.2637244E+00, 0.1369260E+02,
 0.5920000E+01, 0.1399702E+02, 0.1342864E+02, 0.0000000E+00, 0.0000000E+00, 0.2639582E+00, 0.1369260E+02,
 0.5940000E+01, 0.1399702E+02, 0.1342841E+02, 0.0000000E+00, 0.0000000E+00, 0.2641910E+00, 0.1369260E+02,
 0.5960000E+01, 0.1399702E+02, 0.1342818E+02, 0.0000000E+00, 0.0000000E+00, 0.2644228E+00, 0.1369260E+02,
 0.5980000E+01, 0.1399702E+02, 0.1342795E+02, 0.0000000E+00, 0.0000000E+00, 0.2646537E+00, 0.1369260E+02,
 0.6000000E+01, 0.1399702E+02, 0.1342771E+02, 0.0000000E+00, 0.0000000E+00, 0.2648837E+00, 0.1369260E+02,
 0.6020000E+01, 0.1399702E+02, 0.1342749E+02, 0.0000000E+00, 0.0000000E+00, 0.2651127E+00, 0.1369260E+02,
 0.6040000E+01, 0.1399702E+02, 0.1342726E+02, 0.0000000E+00, 0.0000000E+00, 0.2653408E+00, 0.1369260E+02,
 0.6060000E+01, 0.1399702E+02, 0.1342703E+02, 0.0000000E+00, 0.0000000E+00, 0.2655680E+00, 0.1369260E+02,
 0.6080000E+01, 0.1399702E+02, 0.1342680E+02, 0.0000000E+00, 0.0000000E+00, 0.2657944E+00, 0.1369260E+02,
 0.6100000E+01, 0.1399702E+02, 0.1342658E+02, 0.0000000E+00, 0.0000000E+00, 0.2660198E+00, 0.1369260E+02,
 0.6120000E+01, 0.1399702E+02, 0.1342635E+02, 0.0000000E+00, 0.0000000E+00, 0.2662443E+00, 0.1369260E+02,
 0.6140000E+01, 0.1399702E+02, 0.1342613E+02, 0.0000000E+00, 0.0000000E+00, 0.2664680E+00, 0.1369260E+02,
 0.6160000E+01, 0.1399702E+02, 0.1342591E+02, 0.0000000E+00, 0.0000000E+00, 0.2666907E+00, 0.1369260E+02,
 0.6180000E+01, 0.1399702E+02, 0.1342569E+02, 0.0000000E+00, 0.0000000E+00, 0.2669126E+00, 0.1369260E+02,
 0.6200000E+01, 0.1399702E+02, 0.1342546E+02, 0.0000000E+00, 0.0000000E+00, 0.2671337E+00, 0.1369260E+02,
 0.6220000E+01, 0.1399702E+02, 0.1342524E+02, 0.0000000E+00, 0.0000000E+00, 0.2673539E+00, 0.1369260E+02,
 0.6240000E+01, 0.1399702E+02, 0.1342502E+02, 0.0000000E+00, 0.0000000E+00, 0.2675732E+00, 0.1369260E+02,
 0.6260000E+01, 0.1399702E+02, 0.1342481E+02, 0.0000000E+00, 0.0000000E+00, 0.2677918E+00, 0.1369260E+02,
 0.6280000E+01, 0.1399702E+02, 0.1342459E+02, 0.0000000E+00, 0.0000000E+00, 0.2680095E+00, 0.1369260E+02,
 0.6300000E+01, 0.1399702E+02, 0.1342437E+02, 0.0000000E+00, 0.0000000E+00, 0.2682263E+00, 0.1369260E+02,
 0.6320000E+01, 0.1399702E+02, 0.1342416E+02, 0.0000000E+00, 0.0000000E+00, 0.2684423E+00, 0.1369260E+02,
 0.6340000E+01, 0.1399702E+02, 0.1342394E+02, 0.0000000E+00, 0.0000000E+00, 0.2686576E+00, 0.1369260E+02,
 0.6360000E+01, 0.1399702E+02, 0.1342373E+02, 0.0000000E+00, 0.0000000E+00, 0.2688720E+00, 0.1369260E+02,
 0.6380000E+01, 0.1399702E+02, 0.1342351E+02, 0.0000000E+00, 0.0000000E+00, 0.2690856E+00, 0.1369260E+02,
 0.6400000E+01, 0.1399702E+02, 0.1342330E+02, 0.0000000E+00, 0.0000000E+00, 0.2692984E+00, 0.1369260E+02,
 0.6420000E+01, 0.1399702E+02, 0.1342309E+02, 0.0000000E+00, 0.0000000E+00, 0.2695105E+00, 0.1369260E+02,
 0.6440000E+01, 0.1399702E+02, 0.1342288E+02, 0.0000000E+00, 0.0000000E+00, 0.2697217E+00, 0.1369260E+02,
 0.6460000E+01, 0.1399702E+02, 0.1342267E+02, 0.0000000E+00, 0.0000000E+00, 0.2699322E+00, 0.1369260E+02,
 0.6480000E+01, 0.1399702E+02, 0.1342246E+02, 0.0000000E+00, 0.0000000E+00, 0.2701419E+00, 0.1369260E+02,
 0.6500000E+01, 0.1399702E+02, 0.1342225E+02, 0.0000000E+00, 0.0000000E+00, 0.2703509E+00, 0.1369260E+02,
 0.6520000E+01, 0.1399702E+02, 0.1342204E+02, 0.0000000E+00, 0.0000000E+00, 0.2705591E+00, 0.1369260E+02,
 0.6540000E+01, 0.1399702E+02, 0.1342183E+02, 0.0000000E+00, 0.0000000E+00, 0.2707665E+00, 0.1369260E+02,
 0.6560000E+01, 0.1399702E+02, 0.1342163E+02, 0.0000000E+00, 0.0000000E+00, 0.2709732E+00, 0.1369260E+02,
 0.6580000E+01, 0.1399702E+02, 0.1342142E+02, 0.0000000E+00, 0.0000000E+00, 0.2711792E+00, 0.1369260E+02,
 0.6600000E+01, 0.1399702E+02, 0.1342121E+02, 0.0000000E+00, 0.0000000E+00, 0.2713844E+00, 0.1369260E+02,
 0.6620000E+01, 0.1399702E+02, 0.1342101E+02, 0.0000000E+00, 0.0000000E+00, 0.2715889E+00, 0.1369260E+02,
 0.6640000E+01, 0.1399702E+02, 0.1342081E+02, 0.0000000E+00, 0.0000000E+00, 0.2717927E+00, 0.1369260E+02,
 0.6660000E+01, 0.1399702E+02, 0.1342060E+02, 0.0000000E+00, 0.0000000E+00, 0.2719957E+00, 0.1369260E+02,
 0.6680000E+01, 0.1399702E+02, 0.1342040E+02, 0.0000000E+00, 0.0000000E+00, 0.2721981E+00, 0.1369260E+02,
 0.6700000E+01, 0.1399702E+02, 0.1342020E+02, 0.0000000E+00, 0.0000000E+00, 0.2723997E+00, 0.1369260E+02,
 0.6720000E+01, 0.1399702E+02, 0.1342000E+02, 0.0000000E+00, 0.0000000E+00, 0.2726006E+00, 0.1369260E+02,
 0.6740000E+01, 0.1399702E+02, 0.1341980E+02, 0.0000000E+00, 0.0000000E+00, 0.2728009E+00, 0.1369260E+02,
 0.6760000E+01, 0.1399702E+02, 0.1341960E+02, 0.0000000E+00, 0.0000000E+00, 0.2730004E+00, 0.1369260E+02,
 0.6780000E+01, 0.1399702E+02, 0.1341940E+02, 0.0000000E+00, 0.0000000E+00, 0.2731993E+00, 0.1369260E+02,
 0.6800000E+01, 0.1399702E+02, 0.1341920E+02, 0.0000000E+00, 0.0000000E+00, 0.2733974E+00, 0.1369260E+02,
 0.6820000E+01, 0.1399702E+02, 0.1341900E+02, 0.0000000E+00, 0.0000000E+00, 0.2735949E+00, 0.1369260E+02,
 0.6840000E+01, 0.1399702E+02, 0.1341881E+02, 0.0000000E+00, 0.0000000E+00, 0.2737918E+00, 0.1369260E+02,
 0.6860000E+01, 0.1399702E+02, 0.1341861E+02, 0.0000000E+00, 0.0000000E+00, 0.2739879E+00, 0.1369260E+02,
 0.6880000E+01, 0.1399702E+02, 0.1341842E+02, 0.0000000E+00, 0.0000000E+00, 0.2741834E+00, 0.1369260E+02,
 0.6900000E+01, 0.1399702E+02, 0.1341822E+02, 0.0000000E+00, 0.0000000E+00, 0.2743783E+00, 0.1369260E+02,
 0.6920000E+01, 0.1399702E+02, 0.1341803E+02, 0.0000000E+00, 0.0000000E+00, 0.2745725E+00, 0.1369260E+02,
 0.6940000E+01, 0.1399702E+02, 0.1341783E+02, 0.0000000E+00, 0.0000000E+00, 0.2747660E+00, 0.1369260E+02,
 0.6960000E+01, 0.1399702E+02, 0.1341764E+02, 0.0000000E+00, 0.0000000E+00, 0.2749589E+00, 0.1369260E+02,
 0.6980000E+01, 0.1399702E+02, 0.1341745E+02, 0.0000000E+00, 0.0000000E+00, 0.2751512E+00, 0.1369260E+02,
 0.7000000E+01, 0.1399702E+02, 0.1341726E+02, 0.0000000E+00, 0.0000000E+00, 0.2753428E+00, 0.1369260E+02,
 0.7020000E+01, 0.1399702E+02, 0.1341706E+02, 0.0000000E+00, 0.0000000E+00, 0.2755338E+00, 0.1369260E+02,
 0.7040000E+01, 0.1399702E+02, 0.1341687E+02, 0.0000000E+00, 0.0000000E+00, 0.2757242E+00, 0.1369260E+02,
 0.7060000E+01, 0.1399702E+02, 0.1341668E+02, 0.0000000E+00, 0.0000000E+00, 0.2759140E+00, 0.1369260E+02,
 0.7080000E+01, 0.1399702E+02, 0.1341650E+02, 0.0000000E+00, 0.0000000E+00, 0.2761031E+00, 0.1369260E+02,
 0.7100000E+01, 0.1399702E+02, 0.1341631E+02, 0.0000000E+00, 0.0000000E+00, 0.2762916E+00, 0.1369260E+02,
 0.7120000E+01, 0.1399702E+02, 0.1341612E+02, 0.0000000E+00, 0.0000000E+00, 0.2764795E+00, 0.1369260E+02,
 0.7140000E+01, 0.1399702E+02, 0.1341593E+02, 0.0000000E+00, 0.0000000E+00, 0.2766669E+00, 0.1369260E+02,
 0.7160000E+01, 0.1399702E+02, 0.1341574E+02, 0.0000000E+00, 0.0000000E+00, 0.2768536E+00, 0.1369260E+02,
 0.7180000E+01, 0.1399702E+02, 0.1341556E+02, 0.0000000E+00, 0.0000000E+00, 0.2770397E+00, 0.1369260E+02,
 0.7200000E+01, 0.1399702E+02, 0.1341537E+02, 0.0000000E+00, 0.0000000E+00, 0.2772253E+00, 0.1369260E+02,
 0.7220000E+01, 0.1399702E+02, 0.1341519E+02, 0.0000000E+00, 0.0000000E+00, 0.2774102E+00, 0.1369260E+02,
 0.7240000E+01, 0.1399702E+02, 0.1341500E+02, 0.0000000E+00, 0.0000000E+00, 0.2775946E+00, 0.1369260E+02,
 0.7260000E+01, 0.1399702E+02, 0.1341482E+02, 0.0000000E+00, 0.0000000E+00, 0.2777784E+00, 0.1369260E+02,
 0.7280000E+01, 0.1399702E+02, 0.1341464E+02, 0.0000000E+00, 0.0000000E+00, 0.2779616E+00, 0.1369260E+02,
 0.7300000E+01, 0.1399702E+02, 0.1341445E+02, 0.0000000E+00, 0.0000000E+00, 0.2781442E+00, 0.1369260E+02,
 0.7320000E+01, 0.1399702E+02, 0.1341427E+02, 0.0000000E+00, 0.0000000E+00, 0.2783263E+00, 0.1369260E+02,
 0.7340000E+01, 0.1399702E+02, 0.1341409E+02, 0.0000000E+00, 0.0000000E+00, 0.2785078E+00, 0.1369260E+02,
 0.7360000E+01, 0.1399702E+02, 0.1341391E+02, 0.0000000E+00, 0.0000000E+00, 0.2786888E+00, 0.1369260E+02,
 0.7380000E+01, 0.1399702E+02, 0.1341373E+02, 0.0000000E+00, 0.0000000E+00, 0.2788692E+00, 0.1369260E+02,
 0.7400000E+01, 0.1399702E+02, 0.1341355E+02, 0.0000000E+00, 0.0000000E+00, 0.2790491E+00, 0.1369260E+02,
 0.7420000E+01, 0.1399702E+02, 0.1341337E+02, 0.0000000E+00, 0.0000000E+00, 0.2792284E+00, 0.1369260E+02,
 0.7440000E+01, 0.1399702E+02, 0.1341319E+02, 0.0000000E+00, 0.0000000E+00, 0.2794071E+00, 0.1369260E+02,
 0.7460000E+01, 0.1399702E+02, 0.1341301E+02, 0.0000000E+00, 0.0000000E+00, 0.2795853E+00, 0.1369260E+02,
 0.7480000E+01, 0.1399702E+02, 0.1341284E+02, 0.0000000E+00, 0.0000000E+00, 0.2797630E+00, 0.1369260E+02,
 0.7500000E+01, 0.1399702E+02, 0.1341266E+02, 0.0000000E+00, 0.0000000E+00, 0.2799402E+00, 0.1369260E+02,
 0.7520000E+01, 0.1399702E+02, 0.1341248E+02, 0.0000000E+00, 0.0000000E+00, 0.2801168E+00, 0.1369260E+02,
 0.7540000E+01, 0.1399702E+02, 0.1341231E+02, 0.0000000E+00, 0.0000000E+00, 0.2802929E+00, 0.1369260E+02,
 0.7560000E+01, 0.1399702E+02, 0.1341213E+02, 0.0000000E+00, 0.0000000E+00, 0.2804684E+00, 0.1369260E+02,
 0.7580000E+01, 0.1399702E+02, 0.1341195E+02, 0.0000000E+00, 0.0000000E+00, 0.2806435E+00, 0.1369260E+02,
 0.7600000E+01, 0.1399702E+02, 0.1341178E+02, 0.0000000E+00, 0.0000000E+00, 0.2808180E+00, 0.1369260E+02,
 0.7620000E+01, 0.1399702E+02, 0.1341161E+02, 0.0000000E+00, 0.0000000E+00, 0.2809921E+00, 0.1369260E+02,
 0.7640000E+01, 0.1399702E+02, 0.1341143E+02, 0.0000000E+00, 0.0000000E+00, 0.2811656E+00, 0.1369260E+02,
 0.7660000E+01, 0.1399702E+02, 0.1341126E+02, 0.0000000E+00, 0.0000000E+00, 0.2813386E+00, 0.1369260E+02,
 0.7680000E+01, 0.1399702E+02, 0.1341109E+02, 0.0000000E+00, 0.0000000E+00, 0.2815111E+00, 0.1369260E+02,
 0.7700000E+01, 0.1399702E+02, 0.1341092E+02, 0.0000000E+00, 0.0000000E+00, 0.2816831E+00, 0.1369260E+02,
 0.7720000E+01, 0.1399702E+02, 0.1341074E+02, 0.0000000E+00, 0.0000000E+00, 0.2818546E+00, 0.1369260E+02,
 0.7740000E+01, 0.1399702E+02, 0.1341057E+02, 0.0000000E+00, 0.0000000E+00, 0.2820256E+00, 0.1369260E+02,
 0.7760000E+01, 0.1399702E+02, 0.1341040E+02, 0.0000000E+00, 0.0000000E+00, 0.2821961E+00, 0.1369260E+02,
