@POUT,PCX,PIE,PRL,PCON [MW]  vs t@
X,POUT,PCX,PIE,PRL,PCON
 0.4400000E+01, 0.3373883E+02, 0.0000000E+00, 0.0000000E+00, 0.3594112E+01, 0.3014472E+02,
 0.4420000E+01, 0.3374302E+02, 0.0000000E+00, 0.0000000E+00, 0.3595417E+01, 0.3014761E+02,
 0.4440000E+01, 0.3374719E+02, 0.0000000E+00, 0.0000000E+00, 0.3596714E+01, 0.3015047E+02,
 0.4460000E+01, 0.3375132E+02, 0.0000000E+00, 0.0000000E+00, 0.3598001E+01, 0.3015332E+02,
 0.4480000E+01, 0.3375543E+02, 0.0000000E+00, 0.0000000E+00, 0.3599280E+01, 0.3015615E+02,
 0.4500000E+01, 0.3375950E+02, 0.0000000E+00, 0.0000000E+00, 0.3600549E+01, 0.3015895E+02,
 0.4520000E+01, 0.3376355E+02, 0.0000000E+00, 0.0000000E+00, 0.3601810E+01, 0.3016174E+02,
 0.4540000E+01, 0.3376757E+02, 0.0000000E+00, 0.0000000E+00, 0.3603061E+01, 0.3016450E+02,
 0.4560000E+01, 0.3377156E+02, 0.0000000E+00, 0.0000000E+00, 0.3604305E+01, 0.3016725E+02,
 0.4580000E+01, 0.3377552E+02, 0.0000000E+00, 0.0000000E+00, 0.3605539E+01, 0.3016998E+02,
 0.4600000E+01, 0.3377945E+02, 0.0000000E+00, 0.0000000E+00, 0.3606764E+01, 0.3017268E+02,
 0.4620000E+01, 0.3378335E+02, 0.0000000E+00, 0.0000000E+00, 0.3607982E+01, 0.3017537E+02,
 0.4640000E+01, 0.3378722E+02, 0.0000000E+00, 0.0000000E+00, 0.3609190E+01, 0.3017803E+02,
 0.4660000E+01, 0.3379107E+02, 0.0000000E+00, 0.0000000E+00, 0.3610391E+01, 0.3018068E+02,
 0.4680000E+01, 0.3379489E+02, 0.0000000E+00, 0.0000000E+00, 0.3611583E+01, 0.3018331E+02,
 0.4700000E+01, 0.3379868E+02, 0.0000000E+00, 0.0000000E+00, 0.3612767E+01, 0.3018591E+02,
 0.4720000E+01, 0.3380244E+02, 0.0000000E+00, 0.0000000E+00, 0.3613942E+01, 0.3018850E+02,
 0.4740000E+01, 0.3380618E+02, 0.0000000E+00, 0.0000000E+00, 0.3615110E+01, 0.3019106E+02,
 0.4760000E+01, 0.3380988E+02, 0.0000000E+00, 0.0000000E+00, 0.3616269E+01, 0.3019361E+02,
 0.4780000E+01, 0.3381356E+02, 0.0000000E+00, 0.0000000E+00, 0.3617421E+01, 0.3019614E+02,
 0.4800000E+01, 0.3381721E+02, 0.0000000E+00, 0.0000000E+00, 0.3618565E+01, 0.3019865E+02,
 0.4820000E+01, 0.3382084E+02, 0.0000000E+00, 0.0000000E+00, 0.3619701E+01, 0.3020114E+02,
 0.4840000E+01, 0.3382444E+02, 0.0000000E+00, 0.0000000E+00, 0.3620829E+01, 0.3020361E+02,
 0.4860000E+01, 0.3382801E+02, 0.0000000E+00, 0.0000000E+00, 0.3621950E+01, 0.3020605E+02,
 0.4880000E+01, 0.3383155E+02, 0.0000000E+00, 0.0000000E+00, 0.3623063E+01, 0.3020849E+02,
 0.4900000E+01, 0.3383507E+02, 0.0000000E+00, 0.0000000E+00, 0.3624168E+01, 0.3021090E+02,
 0.4920000E+01, 0.3383856E+02, 0.0000000E+00, 0.0000000E+00, 0.3625266E+01, 0.3021329E+02,
 0.4940000E+01, 0.3384203E+02, 0.0000000E+00, 0.0000000E+00, 0.3626357E+01, 0.3021567E+02,
 0.4960000E+01, 0.3384546E+02, 0.0000000E+00, 0.0000000E+00, 0.3627440E+01, 0.3021802E+02,
 0.4980000E+01, 0.3384888E+02, 0.0000000E+00, 0.0000000E+00, 0.3628516E+01, 0.3022036E+02,
 0.5000000E+01, 0.3385226E+02, 0.0000000E+00, 0.0000000E+00, 0.3629585E+01, 0.3022268E+02,
 0.5020000E+01, 0.3385562E+02, 0.0000000E+00, 0.0000000E+00, 0.3630647E+01, 0.3022498E+02,
 0.5040000E+01, 0.3385896E+02, 0.0000000E+00, 0.0000000E+00, 0.3631701E+01, 0.3022725E+02,
 0.5060000E+01, 0.3386227E+02, 0.0000000E+00, 0.0000000E+00, 0.3632749E+01, 0.3022952E+02,
 0.5080000E+01, 0.3386555E+02, 0.0000000E+00, 0.0000000E+00, 0.3633789E+01, 0.3023176E+02,
 0.5100000E+01, 0.3386881E+02, 0.0000000E+00, 0.0000000E+00, 0.3634823E+01, 0.3023399E+02,
 0.5120000E+01, 0.3387204E+02, 0.0000000E+00, 0.0000000E+00, 0.3635850E+01, 0.3023619E+02,
 0.5140000E+01, 0.3387525E+02, 0.0000000E+00, 0.0000000E+00, 0.3636870E+01, 0.3023838E+02,
 0.5160000E+01, 0.3387843E+02, 0.0000000E+00, 0.0000000E+00, 0.3637883E+01, 0.3024055E+02,
 0.5180000E+01, 0.3388159E+02, 0.0000000E+00, 0.0000000E+00, 0.3638890E+01, 0.3024270E+02,
 0.5200000E+01, 0.3388472E+02, 0.0000000E+00, 0.0000000E+00, 0.3639890E+01, 0.3024483E+02,
 0.5220000E+01, 0.3388783E+02, 0.0000000E+00, 0.0000000E+00, 0.3640883E+01, 0.3024695E+02,
 0.5240000E+01, 0.3389092E+02, 0.0000000E+00, 0.0000000E+00, 0.3641870E+01, 0.3024905E+02,
 0.5260000E+01, 0.3389398E+02, 0.0000000E+00, 0.0000000E+00, 0.3642851E+01, 0.3025113E+02,
 0.5280000E+01, 0.3389701E+02, 0.0000000E+00, 0.0000000E+00, 0.3643825E+01, 0.3025319E+02,
 0.5300000E+01, 0.3390002E+02, 0.0000000E+00, 0.0000000E+00, 0.3644793E+01, 0.3025523E+02,
 0.5320000E+01, 0.3390301E+02, 0.0000000E+00, 0.0000000E+00, 0.3645755E+01, 0.3025726E+02,
 0.5340000E+01, 0.3390598E+02, 0.0000000E+00, 0.0000000E+00, 0.3646710E+01, 0.3025927E+02,
 0.5360000E+01, 0.3390892E+02, 0.0000000E+00, 0.0000000E+00, 0.3647659E+01, 0.3026126E+02,
 0.5380000E+01, 0.3391183E+02, 0.0000000E+00, 0.0000000E+00, 0.3648602E+01, 0.3026323E+02,
 0.5400000E+01, 0.3391473E+02, 0.0000000E+00, 0.0000000E+00, 0.3649539E+01, 0.3026519E+02,
 0.5420000E+01, 0.3391759E+02, 0.0000000E+00, 0.0000000E+00, 0.3650470E+01, 0.3026713E+02,
 0.5440000E+01, 0.3392044E+02, 0.0000000E+00, 0.0000000E+00, 0.3651396E+01, 0.3026905E+02,
 0.5460000E+01, 0.3392327E+02, 0.0000000E+00, 0.0000000E+00, 0.3652315E+01, 0.3027095E+02,
 0.5480000E+01, 0.3392607E+02, 0.0000000E+00, 0.0000000E+00, 0.3653229E+01, 0.3027284E+02,
 0.5500000E+01, 0.3392884E+02, 0.0000000E+00, 0.0000000E+00, 0.3654136E+01, 0.3027471E+02,
 0.5520000E+01, 0.3393160E+02, 0.0000000E+00, 0.0000000E+00, 0.3655038E+01, 0.3027657E+02,
 0.5540000E+01, 0.3393433E+02, 0.0000000E+00, 0.0000000E+00, 0.3655934E+01, 0.3027840E+02,
 0.5560000E+01, 0.3393705E+02, 0.0000000E+00, 0.0000000E+00, 0.3656825E+01, 0.3028022E+02,
 0.5580000E+01, 0.3393974E+02, 0.0000000E+00, 0.0000000E+00, 0.3657710E+01, 0.3028202E+02,
 0.5600000E+01, 0.3394240E+02, 0.0000000E+00, 0.0000000E+00, 0.3658590E+01, 0.3028381E+02,
 0.5620000E+01, 0.3394505E+02, 0.0000000E+00, 0.0000000E+00, 0.3659464E+01, 0.3028558E+02,
 0.5640000E+01, 0.3394767E+02, 0.0000000E+00, 0.0000000E+00, 0.3660332E+01, 0.3028734E+02,
 0.5660000E+01, 0.3395027E+02, 0.0000000E+00, 0.0000000E+00, 0.3661196E+01, 0.3028908E+02,
 0.5680000E+01, 0.3395285E+02, 0.0000000E+00, 0.0000000E+00, 0.3662054E+01, 0.3029080E+02,
 0.5700000E+01, 0.3395541E+02, 0.0000000E+00, 0.0000000E+00, 0.3662906E+01, 0.3029250E+02,
 0.5720000E+01, 0.3395795E+02, 0.0000000E+00, 0.0000000E+00, 0.3663754E+01, 0.3029419E+02,
 0.5740000E+01, 0.3396046E+02, 0.0000000E+00, 0.0000000E+00, 0.3664596E+01, 0.3029587E+02,
 0.5760000E+01, 0.3396296E+02, 0.0000000E+00, 0.0000000E+00, 0.3665433E+01, 0.3029753E+02,
 0.5780000E+01, 0.3396544E+02, 0.0000000E+00, 0.0000000E+00, 0.3666265E+01, 0.3029917E+02,
 0.5800000E+01, 0.3396790E+02, 0.0000000E+00, 0.0000000E+00, 0.3667093E+01, 0.3030080E+02,
 0.5820000E+01, 0.3397033E+02, 0.0000000E+00, 0.0000000E+00, 0.3667915E+01, 0.3030242E+02,
 0.5840000E+01, 0.3397275E+02, 0.0000000E+00, 0.0000000E+00, 0.3668732E+01, 0.3030401E+02,
 0.5860000E+01, 0.3397514E+02, 0.0000000E+00, 0.0000000E+00, 0.3669544E+01, 0.3030560E+02,
 0.5880000E+01, 0.3397752E+02, 0.0000000E+00, 0.0000000E+00, 0.3670352E+01, 0.3030717E+02,
 0.5900000E+01, 0.3397988E+02, 0.0000000E+00, 0.0000000E+00, 0.3671154E+01, 0.3030872E+02,
 0.5920000E+01, 0.3398222E+02, 0.0000000E+00, 0.0000000E+00, 0.3671952E+01, 0.3031026E+02,
 0.5940000E+01, 0.3398453E+02, 0.0000000E+00, 0.0000000E+00, 0.3672745E+01, 0.3031179E+02,
 0.5960000E+01, 0.3398683E+02, 0.0000000E+00, 0.0000000E+00, 0.3673533E+01, 0.3031330E+02,
 0.5980000E+01, 0.3398911E+02, 0.0000000E+00, 0.0000000E+00, 0.3674317E+01, 0.3031480E+02,
 0.6000000E+01, 0.3399137E+02, 0.0000000E+00, 0.0000000E+00, 0.3675096E+01, 0.3031628E+02,
 0.6020000E+01, 0.3399362E+02, 0.0000000E+00, 0.0000000E+00, 0.3675871E+01, 0.3031775E+02,
 0.6040000E+01, 0.3399585E+02, 0.0000000E+00, 0.0000000E+00, 0.3676641E+01, 0.3031921E+02,
 0.6060000E+01, 0.3399805E+02, 0.0000000E+00, 0.0000000E+00, 0.3677406E+01, 0.3032064E+02,
 0.6080000E+01, 0.3400024E+02, 0.0000000E+00, 0.0000000E+00, 0.3678167E+01, 0.3032207E+02,
 0.6100000E+01, 0.3400241E+02, 0.0000000E+00, 0.0000000E+00, 0.3678924E+01, 0.3032349E+02,
 0.6120000E+01, 0.3400457E+02, 0.0000000E+00, 0.0000000E+00, 0.3679677E+01, 0.3032489E+02,
 0.6140000E+01, 0.3400671E+02, 0.0000000E+00, 0.0000000E+00, 0.3680425E+01, 0.3032628E+02,
 0.6160000E+01, 0.3400883E+02, 0.0000000E+00, 0.0000000E+00, 0.3681169E+01, 0.3032766E+02,
 0.6180000E+01, 0.3401093E+02, 0.0000000E+00, 0.0000000E+00, 0.3681908E+01, 0.3032902E+02,
 0.6200000E+01, 0.3401302E+02, 0.0000000E+00, 0.0000000E+00, 0.3682644E+01, 0.3033037E+02,
 0.6220000E+01, 0.3401508E+02, 0.0000000E+00, 0.0000000E+00, 0.3683375E+01, 0.3033171E+02,
 0.6240000E+01, 0.3401714E+02, 0.0000000E+00, 0.0000000E+00, 0.3684102E+01, 0.3033303E+02,
 0.6260000E+01, 0.3401917E+02, 0.0000000E+00, 0.0000000E+00, 0.3684825E+01, 0.3033435E+02,
 0.6280000E+01, 0.3402119E+02, 0.0000000E+00, 0.0000000E+00, 0.3685544E+01, 0.3033565E+02,
 0.6300000E+01, 0.3402320E+02, 0.0000000E+00, 0.0000000E+00, 0.3686259E+01, 0.3033694E+02,
 0.6320000E+01, 0.3402518E+02, 0.0000000E+00, 0.0000000E+00, 0.3686970E+01, 0.3033821E+02,
 0.6340000E+01, 0.3402716E+02, 0.0000000E+00, 0.0000000E+00, 0.3687677E+01, 0.3033948E+02,
 0.6360000E+01, 0.3402911E+02, 0.0000000E+00, 0.0000000E+00, 0.3688380E+01, 0.3034074E+02,
 0.6380000E+01, 0.3403106E+02, 0.0000000E+00, 0.0000000E+00, 0.3689079E+01, 0.3034198E+02,
 0.6400000E+01, 0.3403299E+02, 0.0000000E+00, 0.0000000E+00, 0.3689775E+01, 0.3034321E+02,
 0.6420000E+01, 0.3403490E+02, 0.0000000E+00, 0.0000000E+00, 0.3690466E+01, 0.3034443E+02,
 0.6440000E+01, 0.3403679E+02, 0.0000000E+00, 0.0000000E+00, 0.3691154E+01, 0.3034564E+02,
 0.6460000E+01, 0.3403867E+02, 0.0000000E+00, 0.0000000E+00, 0.3691838E+01, 0.3034684E+02,
 0.6480000E+01, 0.3404054E+02, 0.0000000E+00, 0.0000000E+00, 0.3692518E+01, 0.3034802E+02,
 0.6500000E+01, 0.3404240E+02, 0.0000000E+00, 0.0000000E+00, 0.3693195E+01, 0.3034920E+02,
 0.6520000E+01, 0.3404424E+02, 0.0000000E+00, 0.0000000E+00, 0.3693868E+01, 0.3035037E+02,
 0.6540000E+01, 0.3404606E+02, 0.0000000E+00, 0.0000000E+00, 0.3694538E+01, 0.3035152E+02,
 0.6560000E+01, 0.3404787E+02, 0.0000000E+00, 0.0000000E+00, 0.3695204E+01, 0.3035267E+02,
 0.6580000E+01, 0.3404967E+02, 0.0000000E+00, 0.0000000E+00, 0.3695866E+01, 0.3035380E+02,
 0.6600000E+01, 0.3405145E+02, 0.0000000E+00, 0.0000000E+00, 0.3696525E+01, 0.3035492E+02,
 0.6620000E+01, 0.3405322E+02, 0.0000000E+00, 0.0000000E+00, 0.3697180E+01, 0.3035604E+02,
 0.6640000E+01, 0.3405498E+02, 0.0000000E+00, 0.0000000E+00, 0.3697832E+01, 0.3035715E+02,
 0.6660000E+01, 0.3405672E+02, 0.0000000E+00, 0.0000000E+00, 0.3698480E+01, 0.3035824E+02,
 0.6680000E+01, 0.3405845E+02, 0.0000000E+00, 0.0000000E+00, 0.3699125E+01, 0.3035932E+02,
 0.6700000E+01, 0.3406017E+02, 0.0000000E+00, 0.0000000E+00, 0.3699767E+01, 0.3036040E+02,
 0.6720000E+01, 0.3406187E+02, 0.0000000E+00, 0.0000000E+00, 0.3700405E+01, 0.3036147E+02,
 0.6740000E+01, 0.3406356E+02, 0.0000000E+00, 0.0000000E+00, 0.3701040E+01, 0.3036253E+02,
 0.6760000E+01, 0.3406525E+02, 0.0000000E+00, 0.0000000E+00, 0.3701671E+01, 0.3036357E+02,
 0.6780000E+01, 0.3406691E+02, 0.0000000E+00, 0.0000000E+00, 0.3702300E+01, 0.3036461E+02,
 0.6800000E+01, 0.3406857E+02, 0.0000000E+00, 0.0000000E+00, 0.3702925E+01, 0.3036564E+02,
 0.6820000E+01, 0.3407021E+02, 0.0000000E+00, 0.0000000E+00, 0.3703547E+01, 0.3036666E+02,
 0.6840000E+01, 0.3407184E+02, 0.0000000E+00, 0.0000000E+00, 0.3704166E+01, 0.3036768E+02,
 0.6860000E+01, 0.3407346E+02, 0.0000000E+00, 0.0000000E+00, 0.3704781E+01, 0.3036868E+02,
 0.6880000E+01, 0.3407507E+02, 0.0000000E+00, 0.0000000E+00, 0.3705394E+01, 0.3036967E+02,
 0.6900000E+01, 0.3407666E+02, 0.0000000E+00, 0.0000000E+00, 0.3706003E+01, 0.3037066E+02,
 0.6920000E+01, 0.3407825E+02, 0.0000000E+00, 0.0000000E+00, 0.3706609E+01, 0.3037164E+02,
 0.6940000E+01, 0.3407982E+02, 0.0000000E+00, 0.0000000E+00, 0.3707212E+01, 0.3037261E+02,
 0.6960000E+01, 0.3408138E+02, 0.0000000E+00, 0.0000000E+00, 0.3707813E+01, 0.3037357E+02,
 0.6980000E+01, 0.3408293E+02, 0.0000000E+00, 0.0000000E+00, 0.3708410E+01, 0.3037452E+02,
 0.7000000E+01, 0.3408447E+02, 0.0000000E+00, 0.0000000E+00, 0.3709004E+01, 0.3037547E+02,
 0.7020000E+01, 0.3408600E+02, 0.0000000E+00, 0.0000000E+00, 0.3709595E+01, 0.3037640E+02,
 0.7040000E+01, 0.3408752E+02, 0.0000000E+00, 0.0000000E+00, 0.3710183E+01, 0.3037733E+02,
 0.7060000E+01, 0.3408902E+02, 0.0000000E+00, 0.0000000E+00, 0.3710769E+01, 0.3037825E+02,
 0.7080000E+01, 0.3409052E+02, 0.0000000E+00, 0.0000000E+00, 0.3711351E+01, 0.3037917E+02,
 0.7100000E+01, 0.3409201E+02, 0.0000000E+00, 0.0000000E+00, 0.3711931E+01, 0.3038008E+02,
 0.7120000E+01, 0.3409348E+02, 0.0000000E+00, 0.0000000E+00, 0.3712507E+01, 0.3038097E+02,
 0.7140000E+01, 0.3409495E+02, 0.0000000E+00, 0.0000000E+00, 0.3713082E+01, 0.3038187E+02,
 0.7160000E+01, 0.3409641E+02, 0.0000000E+00, 0.0000000E+00, 0.3713653E+01, 0.3038275E+02,
 0.7180000E+01, 0.3409785E+02, 0.0000000E+00, 0.0000000E+00, 0.3714221E+01, 0.3038363E+02,
 0.7200000E+01, 0.3409929E+02, 0.0000000E+00, 0.0000000E+00, 0.3714787E+01, 0.3038450E+02,
 0.7220000E+01, 0.3410071E+02, 0.0000000E+00, 0.0000000E+00, 0.3715349E+01, 0.3038536E+02,
 0.7240000E+01, 0.3410213E+02, 0.0000000E+00, 0.0000000E+00, 0.3715909E+01, 0.3038622E+02,
 0.7260000E+01, 0.3410353E+02, 0.0000000E+00, 0.0000000E+00, 0.3716467E+01, 0.3038706E+02,
 0.7280000E+01, 0.3410493E+02, 0.0000000E+00, 0.0000000E+00, 0.3717022E+01, 0.3038791E+02,
 0.7300000E+01, 0.3410632E+02, 0.0000000E+00, 0.0000000E+00, 0.3717574E+01, 0.3038874E+02,
 0.7320000E+01, 0.3410769E+02, 0.0000000E+00, 0.0000000E+00, 0.3718123E+01, 0.3038957E+02,
 0.7340000E+01, 0.3410906E+02, 0.0000000E+00, 0.0000000E+00, 0.3718670E+01, 0.3039039E+02,
 0.7360000E+01, 0.3411042E+02, 0.0000000E+00, 0.0000000E+00, 0.3719214E+01, 0.3039120E+02,
 0.7380000E+01, 0.3411177E+02, 0.0000000E+00, 0.0000000E+00, 0.3719756E+01, 0.3039202E+02,
 0.7400000E+01, 0.3411311E+02, 0.0000000E+00, 0.0000000E+00, 0.3720295E+01, 0.3039282E+02,
 0.7420000E+01, 0.3411444E+02, 0.0000000E+00, 0.0000000E+00, 0.3720832E+01, 0.3039361E+02,
 0.7440000E+01, 0.3411577E+02, 0.0000000E+00, 0.0000000E+00, 0.3721366E+01, 0.3039440E+02,
 0.7460000E+01, 0.3411708E+02, 0.0000000E+00, 0.0000000E+00, 0.3721897E+01, 0.3039519E+02,
 0.7480000E+01, 0.3411839E+02, 0.0000000E+00, 0.0000000E+00, 0.3722427E+01, 0.3039596E+02,
 0.7500000E+01, 0.3411969E+02, 0.0000000E+00, 0.0000000E+00, 0.3722953E+01, 0.3039673E+02,
 0.7520000E+01, 0.3412098E+02, 0.0000000E+00, 0.0000000E+00, 0.3723477E+01, 0.3039750E+02,
 0.7540000E+01, 0.3412226E+02, 0.0000000E+00, 0.0000000E+00, 0.3723999E+01, 0.3039826E+02,
 0.7560000E+01, 0.3412353E+02, 0.0000000E+00, 0.0000000E+00, 0.3724519E+01, 0.3039901E+02,
 0.7580000E+01, 0.3412479E+02, 0.0000000E+00, 0.0000000E+00, 0.3725035E+01, 0.3039976E+02,
 0.7600000E+01, 0.3412605E+02, 0.0000000E+00, 0.0000000E+00, 0.3725550E+01, 0.3040050E+02,
 0.7620000E+01, 0.3412730E+02, 0.0000000E+00, 0.0000000E+00, 0.3726062E+01, 0.3040123E+02,
 0.7640000E+01, 0.3412853E+02, 0.0000000E+00, 0.0000000E+00, 0.3726572E+01, 0.3040196E+02,
 0.7660000E+01, 0.3412976E+02, 0.0000000E+00, 0.0000000E+00, 0.3727080E+01, 0.3040269E+02,
 0.7680000E+01, 0.3413099E+02, 0.0000000E+00, 0.0000000E+00, 0.3727585E+01, 0.3040340E+02,
 0.7700000E+01, 0.3413221E+02, 0.0000000E+00, 0.0000000E+00, 0.3728088E+01, 0.3040412E+02,
 0.7720000E+01, 0.3413341E+02, 0.0000000E+00, 0.0000000E+00, 0.3728589E+01, 0.3040483E+02,
 0.7740000E+01, 0.3413461E+02, 0.0000000E+00, 0.0000000E+00, 0.3729087E+01, 0.3040553E+02,
 0.7760000E+01, 0.3413581E+02, 0.0000000E+00, 0.0000000E+00, 0.3729584E+01, 0.3040622E+02,
 0.7780000E+01, 0.3413699E+02, 0.0000000E+00, 0.0000000E+00, 0.3730077E+01, 0.3040691E+02,
 0.7800000E+01, 0.3413817E+02, 0.0000000E+00, 0.0000000E+00, 0.3730569E+01, 0.3040760E+02,
 0.7820000E+01, 0.3413934E+02, 0.0000000E+00, 0.0000000E+00, 0.3731059E+01, 0.3040828E+02,
 0.7840000E+01, 0.3414050E+02, 0.0000000E+00, 0.0000000E+00, 0.3731546E+01, 0.3040895E+02,
 0.7860000E+01, 0.3414165E+02, 0.0000000E+00, 0.0000000E+00, 0.3732031E+01, 0.3040962E+02,
 0.7880000E+01, 0.3414280E+02, 0.0000000E+00, 0.0000000E+00, 0.3732515E+01, 0.3041029E+02,
 0.7900000E+01, 0.3414394E+02, 0.0000000E+00, 0.0000000E+00, 0.3732996E+01, 0.3041095E+02,
 0.7920000E+01, 0.3414508E+02, 0.0000000E+00, 0.0000000E+00, 0.3733474E+01, 0.3041160E+02,
 0.7940000E+01, 0.3414620E+02, 0.0000000E+00, 0.0000000E+00, 0.3733951E+01, 0.3041225E+02,
 0.7960000E+01, 0.3414732E+02, 0.0000000E+00, 0.0000000E+00, 0.3734426E+01, 0.3041290E+02,
 0.7980000E+01, 0.3414844E+02, 0.0000000E+00, 0.0000000E+00, 0.3734898E+01, 0.3041354E+02,
 0.8000000E+01, 0.3414954E+02, 0.0000000E+00, 0.0000000E+00, 0.3735369E+01, 0.3041417E+02,
 0.8020000E+01, 0.3415064E+02, 0.0000000E+00, 0.0000000E+00, 0.3735837E+01, 0.3041480E+02,
 0.8040000E+01, 0.3415173E+02, 0.0000000E+00, 0.0000000E+00, 0.3736304E+01, 0.3041543E+02,
 0.8060000E+01, 0.3415282E+02, 0.0000000E+00, 0.0000000E+00, 0.3736768E+01, 0.3041605E+02,
 0.8080000E+01, 0.3415390E+02, 0.0000000E+00, 0.0000000E+00, 0.3737231E+01, 0.3041666E+02,
 0.8100000E+01, 0.3415497E+02, 0.0000000E+00, 0.0000000E+00, 0.3737691E+01, 0.3041728E+02,
 0.8120000E+01, 0.3415603E+02, 0.0000000E+00, 0.0000000E+00, 0.3738150E+01, 0.3041788E+02,
 0.8140000E+01, 0.3415709E+02, 0.0000000E+00, 0.0000000E+00, 0.3738606E+01, 0.3041848E+02,
 0.8160000E+01, 0.3415814E+02, 0.0000000E+00, 0.0000000E+00, 0.3739061E+01, 0.3041908E+02,
 0.8180000E+01, 0.3415919E+02, 0.0000000E+00, 0.0000000E+00, 0.3739513E+01, 0.3041968E+02,
 0.8200000E+01, 0.3416023E+02, 0.0000000E+00, 0.0000000E+00, 0.3739964E+01, 0.3042027E+02,
 0.8220000E+01, 0.3416126E+02, 0.0000000E+00, 0.0000000E+00, 0.3740413E+01, 0.3042085E+02,
 0.8240000E+01, 0.3416228E+02, 0.0000000E+00, 0.0000000E+00, 0.3740860E+01, 0.3042143E+02,
 0.8260000E+01, 0.3416331E+02, 0.0000000E+00, 0.0000000E+00, 0.3741305E+01, 0.3042200E+02,
 0.8280000E+01, 0.3416432E+02, 0.0000000E+00, 0.0000000E+00, 0.3741748E+01, 0.3042257E+02,
 0.8300000E+01, 0.3416533E+02, 0.0000000E+00, 0.0000000E+00, 0.3742189E+01, 0.3042314E+02,
 0.8320000E+01, 0.3416633E+02, 0.0000000E+00, 0.0000000E+00, 0.3742629E+01, 0.3042370E+02,
 0.8340000E+01, 0.3416732E+02, 0.0000000E+00, 0.0000000E+00, 0.3743067E+01, 0.3042426E+02,
 0.8360000E+01, 0.3416832E+02, 0.0000000E+00, 0.0000000E+00, 0.3743502E+01, 0.3042481E+02,
 0.8380000E+01, 0.3416930E+02, 0.0000000E+00, 0.0000000E+00, 0.3743936E+01, 0.3042536E+02,
 0.8400000E+01, 0.3417028E+02, 0.0000000E+00, 0.0000000E+00, 0.3744369E+01, 0.3042591E+02,
 0.8420000E+01, 0.3417125E+02, 0.0000000E+00, 0.0000000E+00, 0.3744799E+01, 0.3042645E+02,
 0.8440000E+01, 0.3417221E+02, 0.0000000E+00, 0.0000000E+00, 0.3745228E+01, 0.3042699E+02,
 0.8460000E+01, 0.3417318E+02, 0.0000000E+00, 0.0000000E+00, 0.3745655E+01, 0.3042752E+02,
 0.8480000E+01, 0.3417413E+02, 0.0000000E+00, 0.0000000E+00, 0.3746080E+01, 0.3042805E+02,
 0.8500000E+01, 0.3417508E+02, 0.0000000E+00, 0.0000000E+00, 0.3746503E+01, 0.3042857E+02,
 0.8520000E+01, 0.3417602E+02, 0.0000000E+00, 0.0000000E+00, 0.3746925E+01, 0.3042909E+02,
 0.8540000E+01, 0.3417696E+02, 0.0000000E+00, 0.0000000E+00, 0.3747345E+01, 0.3042961E+02,
 0.8560000E+01, 0.3417789E+02, 0.0000000E+00, 0.0000000E+00, 0.3747763E+01, 0.3043012E+02,
 0.8580000E+01, 0.3417881E+02, 0.0000000E+00, 0.0000000E+00, 0.3748180E+01, 0.3043063E+02,
 0.8600000E+01, 0.3417973E+02, 0.0000000E+00, 0.0000000E+00, 0.3748595E+01, 0.3043114E+02,
 0.8620000E+01, 0.3418065E+02, 0.0000000E+00, 0.0000000E+00, 0.3749008E+01, 0.3043164E+02,
 0.8640000E+01, 0.3418156E+02, 0.0000000E+00, 0.0000000E+00, 0.3749420E+01, 0.3043214E+02,
 0.8660000E+01, 0.3418246E+02, 0.0000000E+00, 0.0000000E+00, 0.3749830E+01, 0.3043263E+02,
 0.8680000E+01, 0.3418336E+02, 0.0000000E+00, 0.0000000E+00, 0.3750238E+01, 0.3043312E+02,
 0.8700000E+01, 0.3418425E+02, 0.0000000E+00, 0.0000000E+00, 0.3750645E+01, 0.3043361E+02,
 0.8720000E+01, 0.3418514E+02, 0.0000000E+00, 0.0000000E+00, 0.3751050E+01, 0.3043409E+02,
 0.8740000E+01, 0.3418602E+02, 0.0000000E+00, 0.0000000E+00, 0.3751453E+01, 0.3043457E+02,
 0.8760000E+01, 0.3418690E+02, 0.0000000E+00, 0.0000000E+00, 0.3751855E+01, 0.3043505E+02,
 0.8780000E+01, 0.3418777E+02, 0.0000000E+00, 0.0000000E+00, 0.3752256E+01, 0.3043552E+02,
 0.8800000E+01, 0.3418864E+02, 0.0000000E+00, 0.0000000E+00, 0.3752655E+01, 0.3043599E+02,
 0.8820000E+01, 0.3418950E+02, 0.0000000E+00, 0.0000000E+00, 0.3753052E+01, 0.3043645E+02,
 0.8840000E+01, 0.3419036E+02, 0.0000000E+00, 0.0000000E+00, 0.3753447E+01, 0.3043691E+02,
 0.8860000E+01, 0.3419121E+02, 0.0000000E+00, 0.0000000E+00, 0.3753842E+01, 0.3043737E+02,
 0.8880000E+01, 0.3419205E+02, 0.0000000E+00, 0.0000000E+00, 0.3754234E+01, 0.3043782E+02,
 0.8900000E+01, 0.3419290E+02, 0.0000000E+00, 0.0000000E+00, 0.3754625E+01, 0.3043827E+02,
 0.8920000E+01, 0.3419373E+02, 0.0000000E+00, 0.0000000E+00, 0.3755015E+01, 0.3043872E+02,
 0.8940000E+01, 0.3419456E+02, 0.0000000E+00, 0.0000000E+00, 0.3755403E+01, 0.3043916E+02,
