@TAUE1,TAUE2,TAUE89  vs t@
X,TAUE1,TAUE2,TAUE89
 0.2714000E+02, 0.2460997E+01, 0.2483254E+01, 0.2091838E+01,
 0.2716000E+02, 0.2461103E+01, 0.2483156E+01, 0.2091807E+01,
 0.2718000E+02, 0.2461207E+01, 0.2483059E+01, 0.2091777E+01,
 0.2720000E+02, 0.2461311E+01, 0.2482963E+01, 0.2091747E+01,
 0.2722000E+02, 0.2461414E+01, 0.2482868E+01, 0.2091717E+01,
 0.2724000E+02, 0.2461516E+01, 0.2482774E+01, 0.2091688E+01,
 0.2726000E+02, 0.2461617E+01, 0.2482680E+01, 0.2091658E+01,
 0.2728000E+02, 0.2461717E+01, 0.2482587E+01, 0.2091630E+01,
 0.2730000E+02, 0.2461816E+01, 0.2482496E+01, 0.2091601E+01,
 0.2732000E+02, 0.2461914E+01, 0.2482405E+01, 0.2091573E+01,
 0.2734000E+02, 0.2462012E+01, 0.2482315E+01, 0.2091544E+01,
 0.2736000E+02, 0.2462108E+01, 0.2482225E+01, 0.2091516E+01,
 0.2738000E+02, 0.2462204E+01, 0.2482137E+01, 0.2091489E+01,
 0.2740000E+02, 0.2462298E+01, 0.2482049E+01, 0.2091461E+01,
 0.2742000E+02, 0.2462392E+01, 0.2481962E+01, 0.2091434E+01,
 0.2744000E+02, 0.2462485E+01, 0.2481876E+01, 0.2091407E+01,
 0.2746000E+02, 0.2462577E+01, 0.2481791E+01, 0.2091381E+01,
 0.2748000E+02, 0.2462668E+01, 0.2481706E+01, 0.2091354E+01,
 0.2750000E+02, 0.2462759E+01, 0.2481622E+01, 0.2091328E+01,
 0.2752000E+02, 0.2462848E+01, 0.2481539E+01, 0.2091302E+01,
 0.2754000E+02, 0.2462937E+01, 0.2481457E+01, 0.2091277E+01,
 0.2756000E+02, 0.2463025E+01, 0.2481376E+01, 0.2091251E+01,
 0.2758000E+02, 0.2463113E+01, 0.2481295E+01, 0.2091226E+01,
 0.2760000E+02, 0.2463199E+01, 0.2481215E+01, 0.2091201E+01,
 0.2762000E+02, 0.2463284E+01, 0.2481136E+01, 0.2091176E+01,
 0.2764000E+02, 0.2463369E+01, 0.2481057E+01, 0.2091152E+01,
 0.2766000E+02, 0.2463453E+01, 0.2480979E+01, 0.2091127E+01,
 0.2768000E+02, 0.2463537E+01, 0.2480902E+01, 0.2091103E+01,
 0.2770000E+02, 0.2463619E+01, 0.2480825E+01, 0.2091079E+01,
 0.2772000E+02, 0.2463701E+01, 0.2480750E+01, 0.2091056E+01,
 0.2774000E+02, 0.2463782E+01, 0.2480675E+01, 0.2091033E+01,
 0.2776000E+02, 0.2463862E+01, 0.2480600E+01, 0.2091009E+01,
 0.2778000E+02, 0.2463942E+01, 0.2480526E+01, 0.2090986E+01,
 0.2780000E+02, 0.2464020E+01, 0.2480453E+01, 0.2090963E+01,
 0.2782000E+02, 0.2464098E+01, 0.2480381E+01, 0.2090941E+01,
 0.2784000E+02, 0.2464176E+01, 0.2480309E+01, 0.2090919E+01,
 0.2786000E+02, 0.2464253E+01, 0.2480238E+01, 0.2090896E+01,
 0.2788000E+02, 0.2464329E+01, 0.2480168E+01, 0.2090874E+01,
 0.2790000E+02, 0.2464404E+01, 0.2480098E+01, 0.2090853E+01,
 0.2792000E+02, 0.2464478E+01, 0.2480029E+01, 0.2090831E+01,
 0.2794000E+02, 0.2464552E+01, 0.2479960E+01, 0.2090810E+01,
 0.2796000E+02, 0.2464626E+01, 0.2479892E+01, 0.2090789E+01,
 0.2798000E+02, 0.2464698E+01, 0.2479825E+01, 0.2090768E+01,
 0.2800000E+02, 0.2464770E+01, 0.2479759E+01, 0.2090747E+01,
 0.2802000E+02, 0.2464841E+01, 0.2479692E+01, 0.2090726E+01,
 0.2804000E+02, 0.2464912E+01, 0.2479627E+01, 0.2090706E+01,
 0.2806000E+02, 0.2464982E+01, 0.2479562E+01, 0.2090686E+01,
 0.2808000E+02, 0.2465051E+01, 0.2479498E+01, 0.2090666E+01,
 0.2810000E+02, 0.2465120E+01, 0.2479434E+01, 0.2090646E+01,
 0.2812000E+02, 0.2465188E+01, 0.2479371E+01, 0.2090626E+01,
 0.2814000E+02, 0.2465255E+01, 0.2479309E+01, 0.2090606E+01,
 0.2816000E+02, 0.2465322E+01, 0.2479247E+01, 0.2090587E+01,
 0.2818000E+02, 0.2465388E+01, 0.2479185E+01, 0.2090568E+01,
 0.2820000E+02, 0.2465454E+01, 0.2479124E+01, 0.2090549E+01,
 0.2822000E+02, 0.2465519E+01, 0.2479064E+01, 0.2090530E+01,
 0.2824000E+02, 0.2465583E+01, 0.2479004E+01, 0.2090512E+01,
 0.2826000E+02, 0.2465647E+01, 0.2478945E+01, 0.2090493E+01,
 0.2828000E+02, 0.2465710E+01, 0.2478887E+01, 0.2090475E+01,
 0.2830000E+02, 0.2465773E+01, 0.2478828E+01, 0.2090457E+01,
 0.2832000E+02, 0.2465835E+01, 0.2478771E+01, 0.2090439E+01,
 0.2834000E+02, 0.2465896E+01, 0.2478714E+01, 0.2090421E+01,
 0.2836000E+02, 0.2465957E+01, 0.2478657E+01, 0.2090404E+01,
 0.2838000E+02, 0.2466018E+01, 0.2478601E+01, 0.2090386E+01,
 0.2840000E+02, 0.2466077E+01, 0.2478546E+01, 0.2090369E+01,
 0.2842000E+02, 0.2466137E+01, 0.2478491E+01, 0.2090352E+01,
 0.2844000E+02, 0.2466195E+01, 0.2478436E+01, 0.2090335E+01,
 0.2846000E+02, 0.2466254E+01, 0.2478382E+01, 0.2090318E+01,
 0.2848000E+02, 0.2466311E+01, 0.2478329E+01, 0.2090301E+01,
 0.2850000E+02, 0.2466368E+01, 0.2478276E+01, 0.2090285E+01,
 0.2852000E+02, 0.2466425E+01, 0.2478223E+01, 0.2090268E+01,
 0.2854000E+02, 0.2466481E+01, 0.2478171E+01, 0.2090252E+01,
 0.2856000E+02, 0.2466537E+01, 0.2478120E+01, 0.2090236E+01,
 0.2858000E+02, 0.2466592E+01, 0.2478068E+01, 0.2090220E+01,
 0.2860000E+02, 0.2466646E+01, 0.2478018E+01, 0.2090204E+01,
 0.2862000E+02, 0.2466700E+01, 0.2477968E+01, 0.2090189E+01,
 0.2864000E+02, 0.2466754E+01, 0.2477918E+01, 0.2090173E+01,
 0.2866000E+02, 0.2466807E+01, 0.2477869E+01, 0.2090158E+01,
 0.2868000E+02, 0.2466860E+01, 0.2477820E+01, 0.2090143E+01,
 0.2870000E+02, 0.2466912E+01, 0.2477771E+01, 0.2090128E+01,
 0.2872000E+02, 0.2466963E+01, 0.2477723E+01, 0.2090113E+01,
 0.2874000E+02, 0.2467015E+01, 0.2477676E+01, 0.2090098E+01,
 0.2876000E+02, 0.2467065E+01, 0.2477629E+01, 0.2090083E+01,
 0.2878000E+02, 0.2467115E+01, 0.2477582E+01, 0.2090069E+01,
 0.2880000E+02, 0.2467165E+01, 0.2477536E+01, 0.2090055E+01,
 0.2882000E+02, 0.2467215E+01, 0.2477490E+01, 0.2090040E+01,
 0.2884000E+02, 0.2467263E+01, 0.2477445E+01, 0.2090026E+01,
 0.2886000E+02, 0.2467312E+01, 0.2477400E+01, 0.2090012E+01,
 0.2888000E+02, 0.2467360E+01, 0.2477355E+01, 0.2089998E+01,
 0.2890000E+02, 0.2467407E+01, 0.2477311E+01, 0.2089985E+01,
 0.2892000E+02, 0.2467454E+01, 0.2477268E+01, 0.2089971E+01,
 0.2894000E+02, 0.2467501E+01, 0.2477224E+01, 0.2089957E+01,
 0.2896000E+02, 0.2467547E+01, 0.2477181E+01, 0.2089944E+01,
 0.2898000E+02, 0.2467593E+01, 0.2477139E+01, 0.2089931E+01,
 0.2900000E+02, 0.2467638E+01, 0.2477097E+01, 0.2089918E+01,
 0.2902000E+02, 0.2467684E+01, 0.2477055E+01, 0.2089905E+01,
 0.2904000E+02, 0.2467728E+01, 0.2477013E+01, 0.2089892E+01,
 0.2906000E+02, 0.2467772E+01, 0.2476972E+01, 0.2089879E+01,
 0.2908000E+02, 0.2467816E+01, 0.2476932E+01, 0.2089867E+01,
 0.2910000E+02, 0.2467859E+01, 0.2476892E+01, 0.2089854E+01,
 0.2912000E+02, 0.2467902E+01, 0.2476852E+01, 0.2089842E+01,
 0.2914000E+02, 0.2467945E+01, 0.2476812E+01, 0.2089829E+01,
 0.2916000E+02, 0.2467987E+01, 0.2476773E+01, 0.2089817E+01,
 0.2918000E+02, 0.2468029E+01, 0.2476734E+01, 0.2089805E+01,
 0.2920000E+02, 0.2468070E+01, 0.2476696E+01, 0.2089793E+01,
 0.2922000E+02, 0.2468111E+01, 0.2476658E+01, 0.2089781E+01,
 0.2924000E+02, 0.2468152E+01, 0.2476620E+01, 0.2089770E+01,
 0.2926000E+02, 0.2468192E+01, 0.2476582E+01, 0.2089758E+01,
 0.2928000E+02, 0.2468232E+01, 0.2476545E+01, 0.2089746E+01,
 0.2930000E+02, 0.2468271E+01, 0.2476509E+01, 0.2089735E+01,
 0.2932000E+02, 0.2468311E+01, 0.2476472E+01, 0.2089724E+01,
 0.2934000E+02, 0.2468350E+01, 0.2476436E+01, 0.2089712E+01,
 0.2936000E+02, 0.2468388E+01, 0.2476400E+01, 0.2089701E+01,
 0.2938000E+02, 0.2468426E+01, 0.2476365E+01, 0.2089690E+01,
 0.2940000E+02, 0.2468464E+01, 0.2476330E+01, 0.2089679E+01,
 0.2942000E+02, 0.2468501E+01, 0.2476295E+01, 0.2089669E+01,
 0.2944000E+02, 0.2468539E+01, 0.2476261E+01, 0.2089658E+01,
 0.2946000E+02, 0.2468575E+01, 0.2476227E+01, 0.2089647E+01,
 0.2948000E+02, 0.2468611E+01, 0.2476193E+01, 0.2089637E+01,
 0.2950000E+02, 0.2468648E+01, 0.2476159E+01, 0.2089626E+01,
 0.2952000E+02, 0.2468683E+01, 0.2476126E+01, 0.2089616E+01,
 0.2954000E+02, 0.2468719E+01, 0.2476093E+01, 0.2089606E+01,
 0.2956000E+02, 0.2468754E+01, 0.2476061E+01, 0.2089596E+01,
 0.2958000E+02, 0.2468789E+01, 0.2476028E+01, 0.2089586E+01,
 0.2960000E+02, 0.2468823E+01, 0.2475996E+01, 0.2089576E+01,
 0.2962000E+02, 0.2468857E+01, 0.2475965E+01, 0.2089566E+01,
 0.2964000E+02, 0.2468891E+01, 0.2475933E+01, 0.2089556E+01,
 0.2966000E+02, 0.2468925E+01, 0.2475902E+01, 0.2089546E+01,
 0.2968000E+02, 0.2468958E+01, 0.2475871E+01, 0.2089537E+01,
 0.2970000E+02, 0.2468991E+01, 0.2475841E+01, 0.2089527E+01,
 0.2972000E+02, 0.2469023E+01, 0.2475810E+01, 0.2089518E+01,
 0.2974000E+02, 0.2469055E+01, 0.2475780E+01, 0.2089509E+01,
 0.2976000E+02, 0.2469087E+01, 0.2475751E+01, 0.2089499E+01,
 0.2978000E+02, 0.2469119E+01, 0.2475721E+01, 0.2089490E+01,
 0.2980000E+02, 0.2469151E+01, 0.2475692E+01, 0.2089481E+01,
 0.2982000E+02, 0.2469182E+01, 0.2475663E+01, 0.2089472E+01,
 0.2984000E+02, 0.2469213E+01, 0.2475634E+01, 0.2089463E+01,
 0.2986000E+02, 0.2469243E+01, 0.2475606E+01, 0.2089454E+01,
 0.2988000E+02, 0.2469273E+01, 0.2475578E+01, 0.2089446E+01,
 0.2990000E+02, 0.2469303E+01, 0.2475550E+01, 0.2089437E+01,
 0.2992000E+02, 0.2469333E+01, 0.2475523E+01, 0.2089428E+01,
 0.2994000E+02, 0.2469362E+01, 0.2475495E+01, 0.2089420E+01,
 0.2996000E+02, 0.2469392E+01, 0.2475468E+01, 0.2089411E+01,
 0.2998000E+02, 0.2469420E+01, 0.2475441E+01, 0.2089403E+01,
 0.3000000E+02, 0.2469449E+01, 0.2475415E+01, 0.2089395E+01,
 0.3002000E+02, 0.2469477E+01, 0.2475388E+01, 0.2089387E+01,
 0.3004000E+02, 0.2469506E+01, 0.2475362E+01, 0.2089379E+01,
 0.3006000E+02, 0.2469533E+01, 0.2475336E+01, 0.2089370E+01,
 0.3008000E+02, 0.2469561E+01, 0.2475310E+01, 0.2089362E+01,
 0.3010000E+02, 0.2469589E+01, 0.2475285E+01, 0.2089355E+01,
 0.3012000E+02, 0.2469615E+01, 0.2475260E+01, 0.2089347E+01,
 0.3014000E+02, 0.2469642E+01, 0.2475235E+01, 0.2089339E+01,
 0.3016000E+02, 0.2469669E+01, 0.2475210E+01, 0.2089331E+01,
 0.3018000E+02, 0.2469695E+01, 0.2475186E+01, 0.2089324E+01,
 0.3020000E+02, 0.2469722E+01, 0.2475161E+01, 0.2089316E+01,
 0.3022000E+02, 0.2469747E+01, 0.2475137E+01, 0.2089309E+01,
 0.3024000E+02, 0.2469773E+01, 0.2475113E+01, 0.2089301E+01,
 0.3026000E+02, 0.2469798E+01, 0.2475090E+01, 0.2089294E+01,
 0.3028000E+02, 0.2469824E+01, 0.2475066E+01, 0.2089287E+01,
 0.3030000E+02, 0.2469849E+01, 0.2475043E+01, 0.2089279E+01,
 0.3032000E+02, 0.2469873E+01, 0.2475020E+01, 0.2089272E+01,
 0.3034000E+02, 0.2469898E+01, 0.2474998E+01, 0.2089265E+01,
 0.3036000E+02, 0.2469922E+01, 0.2474975E+01, 0.2089258E+01,
 0.3038000E+02, 0.2469946E+01, 0.2474952E+01, 0.2089251E+01,
 0.3040000E+02, 0.2469970E+01, 0.2474930E+01, 0.2089244E+01,
 0.3042000E+02, 0.2469993E+01, 0.2474908E+01, 0.2089238E+01,
 0.3044000E+02, 0.2470017E+01, 0.2474887E+01, 0.2089231E+01,
 0.3046000E+02, 0.2470040E+01, 0.2474865E+01, 0.2089224E+01,
 0.3048000E+02, 0.2470063E+01, 0.2474844E+01, 0.2089217E+01,
 0.3050000E+02, 0.2470086E+01, 0.2474823E+01, 0.2089211E+01,
 0.3052000E+02, 0.2470108E+01, 0.2474802E+01, 0.2089204E+01,
 0.3054000E+02, 0.2470131E+01, 0.2474781E+01, 0.2089198E+01,
 0.3056000E+02, 0.2470153E+01, 0.2474760E+01, 0.2089192E+01,
 0.3058000E+02, 0.2470175E+01, 0.2474740E+01, 0.2089185E+01,
 0.3060000E+02, 0.2470196E+01, 0.2474720E+01, 0.2089179E+01,
 0.3062000E+02, 0.2470218E+01, 0.2474700E+01, 0.2089173E+01,
 0.3064000E+02, 0.2470239E+01, 0.2474680E+01, 0.2089167E+01,
 0.3066000E+02, 0.2470260E+01, 0.2474660E+01, 0.2089160E+01,
 0.3068000E+02, 0.2470281E+01, 0.2474641E+01, 0.2089154E+01,
 0.3070000E+02, 0.2470302E+01, 0.2474622E+01, 0.2089149E+01,
 0.3072000E+02, 0.2470323E+01, 0.2474602E+01, 0.2089143E+01,
 0.3074000E+02, 0.2470343E+01, 0.2474583E+01, 0.2089137E+01,
 0.3076000E+02, 0.2470363E+01, 0.2474565E+01, 0.2089131E+01,
 0.3078000E+02, 0.2470383E+01, 0.2474546E+01, 0.2089125E+01,
 0.3080000E+02, 0.2470403E+01, 0.2474528E+01, 0.2089119E+01,
 0.3082000E+02, 0.2470423E+01, 0.2474509E+01, 0.2089114E+01,
 0.3084000E+02, 0.2470442E+01, 0.2474491E+01, 0.2089108E+01,
 0.3086000E+02, 0.2470461E+01, 0.2474473E+01, 0.2089103E+01,
 0.3088000E+02, 0.2470480E+01, 0.2474456E+01, 0.2089097E+01,
 0.3090000E+02, 0.2470499E+01, 0.2474438E+01, 0.2089092E+01,
 0.3092000E+02, 0.2470518E+01, 0.2474421E+01, 0.2089086E+01,
 0.3094000E+02, 0.2470536E+01, 0.2474403E+01, 0.2089081E+01,
 0.3096000E+02, 0.2470555E+01, 0.2474386E+01, 0.2089075E+01,
 0.3098000E+02, 0.2470573E+01, 0.2474369E+01, 0.2089070E+01,
 0.3100000E+02, 0.2470591E+01, 0.2474353E+01, 0.2089065E+01,
 0.3102000E+02, 0.2470609E+01, 0.2474336E+01, 0.2089060E+01,
 0.3104000E+02, 0.2470627E+01, 0.2474319E+01, 0.2089055E+01,
 0.3106000E+02, 0.2470644E+01, 0.2474303E+01, 0.2089050E+01,
 0.3108000E+02, 0.2470662E+01, 0.2474287E+01, 0.2089045E+01,
 0.3110000E+02, 0.2470679E+01, 0.2474271E+01, 0.2089040E+01,
 0.3112000E+02, 0.2470696E+01, 0.2474255E+01, 0.2089035E+01,
 0.3114000E+02, 0.2470713E+01, 0.2474239E+01, 0.2089030E+01,
 0.3116000E+02, 0.2470730E+01, 0.2474224E+01, 0.2089025E+01,
 0.3118000E+02, 0.2470747E+01, 0.2474208E+01, 0.2089020E+01,
 0.3120000E+02, 0.2470763E+01, 0.2474193E+01, 0.2089015E+01,
 0.3122000E+02, 0.2470779E+01, 0.2474178E+01, 0.2089011E+01,
 0.3124000E+02, 0.2470796E+01, 0.2474163E+01, 0.2089006E+01,
 0.3126000E+02, 0.2470812E+01, 0.2474148E+01, 0.2089001E+01,
 0.3128000E+02, 0.2470827E+01, 0.2474133E+01, 0.2088997E+01,
 0.3130000E+02, 0.2470843E+01, 0.2474118E+01, 0.2088992E+01,
 0.3132000E+02, 0.2470859E+01, 0.2474104E+01, 0.2088988E+01,
 0.3134000E+02, 0.2470874E+01, 0.2474089E+01, 0.2088983E+01,
 0.3136000E+02, 0.2470890E+01, 0.2474075E+01, 0.2088979E+01,
 0.3138000E+02, 0.2470905E+01, 0.2474061E+01, 0.2088974E+01,
 0.3140000E+02, 0.2470920E+01, 0.2474047E+01, 0.2088970E+01,
 0.3142000E+02, 0.2470935E+01, 0.2474033E+01, 0.2088966E+01,
 0.3144000E+02, 0.2470949E+01, 0.2474020E+01, 0.2088962E+01,
 0.3146000E+02, 0.2470964E+01, 0.2474006E+01, 0.2088957E+01,
 0.3148000E+02, 0.2470978E+01, 0.2473993E+01, 0.2088953E+01,
 0.3150000E+02, 0.2470993E+01, 0.2473979E+01, 0.2088949E+01,
 0.3152000E+02, 0.2471007E+01, 0.2473966E+01, 0.2088945E+01,
 0.3154000E+02, 0.2471021E+01, 0.2473953E+01, 0.2088941E+01,
 0.3156000E+02, 0.2471035E+01, 0.2473940E+01, 0.2088937E+01,
 0.3158000E+02, 0.2471049E+01, 0.2473927E+01, 0.2088933E+01,
 0.3160000E+02, 0.2471062E+01, 0.2473914E+01, 0.2088929E+01,
 0.3162000E+02, 0.2471076E+01, 0.2473902E+01, 0.2088925E+01,
 0.3164000E+02, 0.2471090E+01, 0.2473889E+01, 0.2088921E+01,
 0.3166000E+02, 0.2471103E+01, 0.2473877E+01, 0.2088917E+01,
 0.3168000E+02, 0.2471116E+01, 0.2473865E+01, 0.2088913E+01,
 0.3170000E+02, 0.2471129E+01, 0.2473852E+01, 0.2088910E+01,
 0.3172000E+02, 0.2471142E+01, 0.2473840E+01, 0.2088906E+01,
 0.3174000E+02, 0.2471155E+01, 0.2473828E+01, 0.2088902E+01,
 0.3176000E+02, 0.2471168E+01, 0.2473816E+01, 0.2088898E+01,
 0.3178000E+02, 0.2471180E+01, 0.2473805E+01, 0.2088895E+01,
 0.3180000E+02, 0.2471193E+01, 0.2473793E+01, 0.2088891E+01,
 0.3182000E+02, 0.2471205E+01, 0.2473782E+01, 0.2088888E+01,
 0.3184000E+02, 0.2471217E+01, 0.2473770E+01, 0.2088884E+01,
 0.3186000E+02, 0.2471230E+01, 0.2473759E+01, 0.2088881E+01,
 0.3188000E+02, 0.2471241E+01, 0.2473748E+01, 0.2088877E+01,
 0.3190000E+02, 0.2471253E+01, 0.2473737E+01, 0.2088874E+01,
 0.3192000E+02, 0.2471265E+01, 0.2473726E+01, 0.2088870E+01,
 0.3194000E+02, 0.2471277E+01, 0.2473715E+01, 0.2088867E+01,
 0.3196000E+02, 0.2471289E+01, 0.2473704E+01, 0.2088864E+01,
 0.3198000E+02, 0.2471300E+01, 0.2473693E+01, 0.2088860E+01,
 0.3200000E+02, 0.2471312E+01, 0.2473683E+01, 0.2088857E+01,
 0.3202000E+02, 0.2471323E+01, 0.2473672E+01, 0.2088854E+01,
 0.3204000E+02, 0.2471334E+01, 0.2473662E+01, 0.2088850E+01,
 0.3206000E+02, 0.2471345E+01, 0.2473651E+01, 0.2088847E+01,
 0.3208000E+02, 0.2471356E+01, 0.2473641E+01, 0.2088844E+01,
 0.3210000E+02, 0.2471367E+01, 0.2473631E+01, 0.2088841E+01,
 0.3212000E+02, 0.2471378E+01, 0.2473621E+01, 0.2088838E+01,
 0.3214000E+02, 0.2471388E+01, 0.2473611E+01, 0.2088835E+01,
 0.3216000E+02, 0.2471399E+01, 0.2473601E+01, 0.2088832E+01,
 0.3218000E+02, 0.2471409E+01, 0.2473592E+01, 0.2088829E+01,
 0.3220000E+02, 0.2471420E+01, 0.2473582E+01, 0.2088826E+01,
 0.3222000E+02, 0.2471430E+01, 0.2473572E+01, 0.2088823E+01,
 0.3224000E+02, 0.2471440E+01, 0.2473563E+01, 0.2088820E+01,
 0.3226000E+02, 0.2471450E+01, 0.2473553E+01, 0.2088817E+01,
 0.3228000E+02, 0.2471460E+01, 0.2473544E+01, 0.2088814E+01,
 0.3230000E+02, 0.2471470E+01, 0.2473535E+01, 0.2088811E+01,
 0.3232000E+02, 0.2471480E+01, 0.2473526E+01, 0.2088808E+01,
 0.3234000E+02, 0.2471490E+01, 0.2473517E+01, 0.2088805E+01,
 0.3236000E+02, 0.2471499E+01, 0.2473508E+01, 0.2088803E+01,
 0.3238000E+02, 0.2471509E+01, 0.2473499E+01, 0.2088800E+01,
 0.3240000E+02, 0.2471519E+01, 0.2473490E+01, 0.2088797E+01,
 0.3242000E+02, 0.2471528E+01, 0.2473481E+01, 0.2088794E+01,
 0.3244000E+02, 0.2471537E+01, 0.2473473E+01, 0.2088792E+01,
 0.3246000E+02, 0.2471546E+01, 0.2473464E+01, 0.2088789E+01,
 0.3248000E+02, 0.2471555E+01, 0.2473456E+01, 0.2088787E+01,
 0.3250000E+02, 0.2471565E+01, 0.2473447E+01, 0.2088784E+01,
 0.3252000E+02, 0.2471574E+01, 0.2473439E+01, 0.2088781E+01,
 0.3254000E+02, 0.2471582E+01, 0.2473431E+01, 0.2088779E+01,
 0.3256000E+02, 0.2471591E+01, 0.2473422E+01, 0.2088776E+01,
 0.3258000E+02, 0.2471600E+01, 0.2473414E+01, 0.2088774E+01,
 0.3260000E+02, 0.2471609E+01, 0.2473406E+01, 0.2088771E+01,
 0.3262000E+02, 0.2471617E+01, 0.2473398E+01, 0.2088769E+01,
 0.3264000E+02, 0.2471626E+01, 0.2473390E+01, 0.2088766E+01,
 0.3266000E+02, 0.2471634E+01, 0.2473383E+01, 0.2088764E+01,
 0.3268000E+02, 0.2471642E+01, 0.2473375E+01, 0.2088761E+01,
 0.3270000E+02, 0.2471651E+01, 0.2473367E+01, 0.2088759E+01,
 0.3272000E+02, 0.2471659E+01, 0.2473360E+01, 0.2088757E+01,
 0.3274000E+02, 0.2471667E+01, 0.2473352E+01, 0.2088754E+01,
 0.3276000E+02, 0.2471675E+01, 0.2473345E+01, 0.2088752E+01,
 0.3278000E+02, 0.2471683E+01, 0.2473337E+01, 0.2088750E+01,
 0.3280000E+02, 0.2471691E+01, 0.2473330E+01, 0.2088748E+01,
 0.3282000E+02, 0.2471699E+01, 0.2473323E+01, 0.2088745E+01,
 0.3284000E+02, 0.2471706E+01, 0.2473315E+01, 0.2088743E+01,
 0.3286000E+02, 0.2471714E+01, 0.2473308E+01, 0.2088741E+01,
 0.3288000E+02, 0.2471721E+01, 0.2473301E+01, 0.2088739E+01,
 0.3290000E+02, 0.2471729E+01, 0.2473294E+01, 0.2088736E+01,
 0.3292000E+02, 0.2471736E+01, 0.2473287E+01, 0.2088734E+01,
 0.3294000E+02, 0.2471744E+01, 0.2473280E+01, 0.2088732E+01,
 0.3296000E+02, 0.2471751E+01, 0.2473274E+01, 0.2088730E+01,
 0.3298000E+02, 0.2471758E+01, 0.2473267E+01, 0.2088728E+01,
 0.3300000E+02, 0.2471766E+01, 0.2473260E+01, 0.2088726E+01,
 0.3302000E+02, 0.2471773E+01, 0.2473253E+01, 0.2088724E+01,
 0.3304000E+02, 0.2471780E+01, 0.2473247E+01, 0.2088722E+01,
 0.3306000E+02, 0.2471787E+01, 0.2473241E+01, 0.2088720E+01,
 0.3308000E+02, 0.2471794E+01, 0.2473234E+01, 0.2088718E+01,
 0.3310000E+02, 0.2471801E+01, 0.2473228E+01, 0.2088716E+01,
 0.3312000E+02, 0.2471807E+01, 0.2473221E+01, 0.2088714E+01,
 0.3314000E+02, 0.2471814E+01, 0.2473215E+01, 0.2088712E+01,
 0.3316000E+02, 0.2471821E+01, 0.2473209E+01, 0.2088710E+01,
 0.3318000E+02, 0.2471827E+01, 0.2473203E+01, 0.2088708E+01,
 0.3320000E+02, 0.2471834E+01, 0.2473197E+01, 0.2088706E+01,
 0.3322000E+02, 0.2471840E+01, 0.2473191E+01, 0.2088704E+01,
 0.3324000E+02, 0.2471847E+01, 0.2473185E+01, 0.2088702E+01,
 0.3326000E+02, 0.2471853E+01, 0.2473179E+01, 0.2088701E+01,
 0.3328000E+02, 0.2471859E+01, 0.2473173E+01, 0.2088699E+01,
 0.3330000E+02, 0.2471866E+01, 0.2473167E+01, 0.2088697E+01,
 0.3332000E+02, 0.2471872E+01, 0.2473161E+01, 0.2088695E+01,
 0.3334000E+02, 0.2471878E+01, 0.2473155E+01, 0.2088693E+01,
 0.3336000E+02, 0.2471884E+01, 0.2473150E+01, 0.2088692E+01,
 0.3338000E+02, 0.2471890E+01, 0.2473144E+01, 0.2088690E+01,
 0.3340000E+02, 0.2471896E+01, 0.2473139E+01, 0.2088688E+01,
 0.3342000E+02, 0.2471902E+01, 0.2473133E+01, 0.2088686E+01,
 0.3344000E+02, 0.2471908E+01, 0.2473128E+01, 0.2088685E+01,
 0.3346000E+02, 0.2471914E+01, 0.2473122E+01, 0.2088683E+01,
 0.3348000E+02, 0.2471920E+01, 0.2473117E+01, 0.2088681E+01,
 0.3350000E+02, 0.2471925E+01, 0.2473112E+01, 0.2088680E+01,
 0.3352000E+02, 0.2471931E+01, 0.2473106E+01, 0.2088678E+01,
 0.3354000E+02, 0.2471936E+01, 0.2473101E+01, 0.2088676E+01,
 0.3356000E+02, 0.2471942E+01, 0.2473096E+01, 0.2088675E+01,
 0.3358000E+02, 0.2471947E+01, 0.2473091E+01, 0.2088673E+01,
 0.3360000E+02, 0.2471953E+01, 0.2473086E+01, 0.2088672E+01,
 0.3362000E+02, 0.2471958E+01, 0.2473081E+01, 0.2088670E+01,
 0.3364000E+02, 0.2471964E+01, 0.2473076E+01, 0.2088669E+01,
 0.3366000E+02, 0.2471969E+01, 0.2473071E+01, 0.2088667E+01,
 0.3368000E+02, 0.2471974E+01, 0.2473066E+01, 0.2088666E+01,
 0.3370000E+02, 0.2471979E+01, 0.2473061E+01, 0.2088664E+01,
 0.3372000E+02, 0.2471984E+01, 0.2473057E+01, 0.2088663E+01,
 0.3374000E+02, 0.2471990E+01, 0.2473052E+01, 0.2088661E+01,
 0.3376000E+02, 0.2471995E+01, 0.2473047E+01, 0.2088660E+01,
 0.3378000E+02, 0.2472000E+01, 0.2473042E+01, 0.2088658E+01,
 0.3380000E+02, 0.2472005E+01, 0.2473038E+01, 0.2088657E+01,
 0.3382000E+02, 0.2472009E+01, 0.2473033E+01, 0.2088655E+01,
 0.3384000E+02, 0.2472014E+01, 0.2473029E+01, 0.2088654E+01,
 0.3386000E+02, 0.2472019E+01, 0.2473024E+01, 0.2088653E+01,
 0.3388000E+02, 0.2472024E+01, 0.2473020E+01, 0.2088651E+01,
 0.3390000E+02, 0.2472029E+01, 0.2473015E+01, 0.2088650E+01,
 0.3392000E+02, 0.2472034E+01, 0.2473011E+01, 0.2088649E+01,
