theta_rad / psi_index,   1,   2,   3,   4,   5,   6,   7,   8,   9,  10,  11,  12,  13,  14,  15,  16,  17,  18,  19,  20,  21,  22,  23,  24,  25,  26,  27,  28,  29,  30,  31,  32,  33,  34,  35,  36,  37,  38,  39,  40,  41,  42,  43,  44,  45,  46,  47,  48,  49,  50
  0.46142142E+01,  0.85609226E+01,  0.85550089E+01,  0.85466747E+01,  0.85362997E+01,  0.85243492E+01,  0.85112019E+01,  0.84972992E+01,  0.84826946E+01,  0.84673872E+01,  0.84511976E+01,  0.84339561E+01,  0.84155750E+01,  0.83959761E+01,  0.83751211E+01,  0.83530054E+01,  0.83296814E+01,  0.83052616E+01,  0.82797165E+01,  0.82529078E+01,  0.82251043E+01,  0.81962118E+01,  0.81667843E+01,  0.81420736E+01,  0.81209316E+01,  0.80991297E+01,  0.80756273E+01,  0.80504656E+01,  0.80233860E+01,  0.79943109E+01,  0.79631548E+01,  0.79297395E+01,  0.78938813E+01,  0.78553581E+01,  0.78138814E+01,  0.77690892E+01,  0.77204962E+01,  0.76674490E+01,  0.76090856E+01,  0.75442915E+01,  0.74711318E+01,  0.73864565E+01,  0.72842507E+01,  0.71469846E+01,  0.69781680E+01,  0.69518476E+01,  0.69255271E+01,  0.68992066E+01,  0.68728857E+01,  0.68465652E+01,  0.68202448E+01
  0.47123890E+01,  0.85609226E+01,  0.85604057E+01,  0.85575876E+01,  0.85528545E+01,  0.85465870E+01,  0.85391359E+01,  0.85309200E+01,  0.85220079E+01,  0.85124254E+01,  0.85020208E+01,  0.84906473E+01,  0.84782276E+01,  0.84646873E+01,  0.84499912E+01,  0.84341421E+01,  0.84171915E+01,  0.83992405E+01,  0.83802738E+01,  0.83601675E+01,  0.83391018E+01,  0.83170223E+01,  0.82944994E+01,  0.82761602E+01,  0.82609482E+01,  0.82451887E+01,  0.82279778E+01,  0.82093010E+01,  0.81889229E+01,  0.81667900E+01,  0.81428251E+01,  0.81168661E+01,  0.80887508E+01,  0.80582762E+01,  0.80251799E+01,  0.79891253E+01,  0.79496565E+01,  0.79061375E+01,  0.78576951E+01,  0.78030958E+01,  0.77400608E+01,  0.76642890E+01,  0.75659547E+01,  0.74239488E+01,  0.72614160E+01,  0.72398057E+01,  0.72181954E+01,  0.71965852E+01,  0.71749749E+01,  0.71533647E+01,  0.71317544E+01
  0.48105638E+01,  0.85609226E+01,  0.85657883E+01,  0.85684643E+01,  0.85693407E+01,  0.85687180E+01,  0.85669270E+01,  0.85643663E+01,  0.85611124E+01,  0.85572176E+01,  0.85525570E+01,  0.85470037E+01,  0.85404959E+01,  0.85329561E+01,  0.85243559E+01,  0.85147076E+01,  0.85040636E+01,  0.84924984E+01,  0.84799900E+01,  0.84665222E+01,  0.84521208E+01,  0.84365759E+01,  0.84210606E+01,  0.84092894E+01,  0.83999147E+01,  0.83900433E+01,  0.83790512E+01,  0.83667393E+01,  0.83528709E+01,  0.83374424E+01,  0.83203716E+01,  0.83014965E+01,  0.82806625E+01,  0.82576685E+01,  0.82322483E+01,  0.82040596E+01,  0.81726208E+01,  0.81372547E+01,  0.80969734E+01,  0.80503654E+01,  0.79948039E+01,  0.79253144E+01,  0.78307028E+01,  0.76891050E+01,  0.75309649E+01,  0.75138373E+01,  0.74967093E+01,  0.74795818E+01,  0.74624538E+01,  0.74453263E+01,  0.74281983E+01
  0.49087385E+01,  0.85609226E+01,  0.85709381E+01,  0.85788841E+01,  0.85851517E+01,  0.85899839E+01,  0.85936747E+01,  0.85966120E+01,  0.85988607E+01,  0.86004963E+01,  0.86014214E+01,  0.86015148E+01,  0.86007423E+01,  0.85990343E+01,  0.85963411E+01,  0.85926943E+01,  0.85881729E+01,  0.85828381E+01,  0.85765057E+01,  0.85693703E+01,  0.85617008E+01,  0.85523357E+01,  0.85427895E+01,  0.85381155E+01,  0.85350246E+01,  0.85306835E+01,  0.85254641E+01,  0.85193291E+01,  0.85116787E+01,  0.85025549E+01,  0.84919577E+01,  0.84796782E+01,  0.84655590E+01,  0.84494066E+01,  0.84309444E+01,  0.84098139E+01,  0.83855152E+01,  0.83573341E+01,  0.83242292E+01,  0.82846928E+01,  0.82359800E+01,  0.81729317E+01,  0.80841970E+01,  0.79481373E+01,  0.77955899E+01,  0.77828627E+01,  0.77701359E+01,  0.77574086E+01,  0.77446814E+01,  0.77319541E+01,  0.77192268E+01
  0.50069133E+01,  0.85609226E+01,  0.85757055E+01,  0.85885601E+01,  0.85998764E+01,  0.86098623E+01,  0.86187525E+01,  0.86269226E+01,  0.86344280E+01,  0.86413393E+01,  0.86476021E+01,  0.86530886E+01,  0.86577845E+01,  0.86616516E+01,  0.86646166E+01,  0.86666975E+01,  0.86679716E+01,  0.86685848E+01,  0.86683416E+01,  0.86670742E+01,  0.86654453E+01,  0.86630764E+01,  0.86595325E+01,  0.86596909E+01,  0.86626263E+01,  0.86647091E+01,  0.86651659E+01,  0.86646185E+01,  0.86628914E+01,  0.86597700E+01,  0.86552143E+01,  0.86490984E+01,  0.86412392E+01,  0.86314363E+01,  0.86194191E+01,  0.86048269E+01,  0.85871601E+01,  0.85657034E+01,  0.85394239E+01,  0.85068169E+01,  0.84652052E+01,  0.84095049E+01,  0.83287735E+01,  0.82021780E+01,  0.80580997E+01,  0.80497389E+01,  0.80413771E+01,  0.80330153E+01,  0.80246534E+01,  0.80162916E+01,  0.80079298E+01
  0.51050881E+01,  0.85609226E+01,  0.85800180E+01,  0.85973587E+01,  0.86133156E+01,  0.86280832E+01,  0.86418209E+01,  0.86548777E+01,  0.86673317E+01,  0.86791954E+01,  0.86904774E+01,  0.87010536E+01,  0.87108946E+01,  0.87199993E+01,  0.87283211E+01,  0.87358446E+01,  0.87426157E+01,  0.87486944E+01,  0.87540932E+01,  0.87588329E+01,  0.87628965E+01,  0.87656870E+01,  0.87686415E+01,  0.87752886E+01,  0.87832041E+01,  0.87901459E+01,  0.87961397E+01,  0.88012323E+01,  0.88050795E+01,  0.88076000E+01,  0.88087950E+01,  0.88085089E+01,  0.88065691E+01,  0.88027849E+01,  0.87968931E+01,  0.87885456E+01,  0.87772598E+01,  0.87623520E+01,  0.87428265E+01,  0.87172699E+01,  0.86831894E+01,  0.86358137E+01,  0.85649137E+01,  0.84506302E+01,  0.83184786E+01,  0.83144464E+01,  0.83104153E+01,  0.83063831E+01,  0.83023520E+01,  0.82983198E+01,  0.82942886E+01
  0.52032628E+01,  0.85609226E+01,  0.85838633E+01,  0.86052513E+01,  0.86254101E+01,  0.86445389E+01,  0.86627378E+01,  0.86802950E+01,  0.86973372E+01,  0.87138062E+01,  0.87297392E+01,  0.87450523E+01,  0.87597075E+01,  0.87736874E+01,  0.87869797E+01,  0.87995844E+01,  0.88115416E+01,  0.88228998E+01,  0.88335218E+01,  0.88434553E+01,  0.88530378E+01,  0.88619299E+01,  0.88704014E+01,  0.88816090E+01,  0.88944483E+01,  0.89068098E+01,  0.89180517E+01,  0.89282665E+01,  0.89373512E+01,  0.89452639E+01,  0.89519253E+01,  0.89571972E+01,  0.89609261E+01,  0.89629278E+01,  0.89629545E+01,  0.89606810E+01,  0.89556541E+01,  0.89472418E+01,  0.89345121E+01,  0.89161701E+01,  0.88899260E+01,  0.88514957E+01,  0.87916231E+01,  0.86921129E+01,  0.85754099E+01,  0.85756512E+01,  0.85758915E+01,  0.85761328E+01,  0.85763741E+01,  0.85766144E+01,  0.85768557E+01
  0.53014376E+01,  0.85609226E+01,  0.85872555E+01,  0.86122618E+01,  0.86361761E+01,  0.86592302E+01,  0.86814871E+01,  0.87031488E+01,  0.87243671E+01,  0.87450800E+01,  0.87652874E+01,  0.87849483E+01,  0.88040428E+01,  0.88225527E+01,  0.88404493E+01,  0.88577490E+01,  0.88744621E+01,  0.88906116E+01,  0.89062023E+01,  0.89213181E+01,  0.89359808E+01,  0.89496527E+01,  0.89631577E+01,  0.89795284E+01,  0.89971523E+01,  0.90142241E+01,  0.90301952E+01,  0.90452414E+01,  0.90592890E+01,  0.90722876E+01,  0.90841370E+01,  0.90947161E+01,  0.91038876E+01,  0.91114759E+01,  0.91172562E+01,  0.91209269E+01,  0.91220760E+01,  0.91201305E+01,  0.91142550E+01,  0.91032867E+01,  0.90851336E+01,  0.90560083E+01,  0.90078669E+01,  0.89243488E+01,  0.88258038E+01,  0.88302088E+01,  0.88346138E+01,  0.88390188E+01,  0.88434229E+01,  0.88478279E+01,  0.88522329E+01
  0.53996124E+01,  0.85609226E+01,  0.85902233E+01,  0.86184282E+01,  0.86456728E+01,  0.86722183E+01,  0.86981163E+01,  0.87234869E+01,  0.87484570E+01,  0.87730093E+01,  0.87971153E+01,  0.88207369E+01,  0.88438692E+01,  0.88665047E+01,  0.88886251E+01,  0.89102383E+01,  0.89313612E+01,  0.89519825E+01,  0.89720907E+01,  0.89917498E+01,  0.90109682E+01,  0.90294809E+01,  0.90480528E+01,  0.90689049E+01,  0.90906763E+01,  0.91119652E+01,  0.91323557E+01,  0.91519146E+01,  0.91705990E+01,  0.91883631E+01,  0.92051058E+01,  0.92207212E+01,  0.92350883E+01,  0.92480497E+01,  0.92594013E+01,  0.92688751E+01,  0.92761030E+01,  0.92805738E+01,  0.92815495E+01,  0.92780027E+01,  0.92681236E+01,  0.92485952E+01,  0.92127638E+01,  0.91458588E+01,  0.90648785E+01,  0.90732594E+01,  0.90816393E+01,  0.90900202E+01,  0.90984011E+01,  0.91067810E+01,  0.91151619E+01
  0.54977871E+01,  0.85609226E+01,  0.85927944E+01,  0.86237965E+01,  0.86539764E+01,  0.86835890E+01,  0.87127066E+01,  0.87413788E+01,  0.87696953E+01,  0.87976646E+01,  0.88252726E+01,  0.88524628E+01,  0.88792439E+01,  0.89056101E+01,  0.89315367E+01,  0.89570513E+01,  0.89821444E+01,  0.90067778E+01,  0.90310020E+01,  0.90549288E+01,  0.90784702E+01,  0.91013641E+01,  0.91244221E+01,  0.91494093E+01,  0.91747990E+01,  0.91999416E+01,  0.92244253E+01,  0.92481174E+01,  0.92710752E+01,  0.92932606E+01,  0.93145609E+01,  0.93348970E+01,  0.93541632E+01,  0.93722219E+01,  0.93889017E+01,  0.94039698E+01,  0.94171124E+01,  0.94278860E+01,  0.94356642E+01,  0.94395227E+01,  0.94380169E+01,  0.94281445E+01,  0.94041882E+01,  0.93545389E+01,  0.92912893E+01,  0.93034353E+01,  0.93155813E+01,  0.93277264E+01,  0.93398724E+01,  0.93520184E+01,  0.93641634E+01
  0.55959619E+01,  0.85609226E+01,  0.85949974E+01,  0.86284113E+01,  0.86611509E+01,  0.86934261E+01,  0.87253466E+01,  0.87568998E+01,  0.87881756E+01,  0.88191528E+01,  0.88498383E+01,  0.88801918E+01,  0.89102135E+01,  0.89398994E+01,  0.89692249E+01,  0.89982243E+01,  0.90268869E+01,  0.90551624E+01,  0.90831232E+01,  0.91108780E+01,  0.91382532E+01,  0.91650496E+01,  0.91921606E+01,  0.92207584E+01,  0.92494526E+01,  0.92781324E+01,  0.93062534E+01,  0.93336897E+01,  0.93605490E+01,  0.93867693E+01,  0.94122524E+01,  0.94369411E+01,  0.94607468E+01,  0.94835539E+01,  0.95052214E+01,  0.95255604E+01,  0.95443144E+01,  0.95611248E+01,  0.95754747E+01,  0.95866213E+01,  0.95933199E+01,  0.95932217E+01,  0.95815210E+01,  0.95474148E+01,  0.95025702E+01,  0.95182295E+01,  0.95338888E+01,  0.95495481E+01,  0.95652075E+01,  0.95808668E+01,  0.95965261E+01
  0.56941367E+01,  0.85609226E+01,  0.85968561E+01,  0.86323128E+01,  0.86672468E+01,  0.87018099E+01,  0.87361174E+01,  0.87701426E+01,  0.88039713E+01,  0.88375549E+01,  0.88709116E+01,  0.89040108E+01,  0.89368534E+01,  0.89694357E+01,  0.90017424E+01,  0.90338049E+01,  0.90656099E+01,  0.90970850E+01,  0.91283035E+01,  0.91594048E+01,  0.91901674E+01,  0.92204323E+01,  0.92511301E+01,  0.92829399E+01,  0.93146601E+01,  0.93464060E+01,  0.93777313E+01,  0.94085131E+01,  0.94388485E+01,  0.94686823E+01,  0.94979334E+01,  0.95265589E+01,  0.95544853E+01,  0.95816221E+01,  0.96078577E+01,  0.96330414E+01,  0.96569710E+01,  0.96793718E+01,  0.96998386E+01,  0.97178116E+01,  0.97323322E+01,  0.97414913E+01,  0.97419424E+01,  0.97250862E+01,  0.96984453E+01,  0.97173615E+01,  0.97362785E+01,  0.97551947E+01,  0.97741117E+01,  0.97930279E+01,  0.98119440E+01
  0.57923115E+01,  0.85609226E+01,  0.85983915E+01,  0.86355371E+01,  0.86723061E+01,  0.87088003E+01,  0.87450962E+01,  0.87811956E+01,  0.88171644E+01,  0.88529510E+01,  0.88885765E+01,  0.89240055E+01,  0.89592505E+01,  0.89943085E+01,  0.90291576E+01,  0.90638285E+01,  0.90983076E+01,  0.91325312E+01,  0.91665916E+01,  0.92006140E+01,  0.92343340E+01,  0.92675982E+01,  0.93012075E+01,  0.93357964E+01,  0.93702374E+01,  0.94046488E+01,  0.94387274E+01,  0.94724188E+01,  0.95057774E+01,  0.95387697E+01,  0.95713310E+01,  0.96034250E+01,  0.96349993E+01,  0.96659861E+01,  0.96963015E+01,  0.97258310E+01,  0.97544289E+01,  0.97818842E+01,  0.98078938E+01,  0.98320351E+01,  0.98536158E+01,  0.98713017E+01,  0.98822279E+01,  0.98806915E+01,  0.98722715E+01,  0.98940792E+01,  0.99158859E+01,  0.99376936E+01,  0.99595003E+01,  0.99813080E+01,  0.10003115E+02
  0.58904862E+01,  0.85609226E+01,  0.85996189E+01,  0.86381178E+01,  0.86763668E+01,  0.87144308E+01,  0.87523499E+01,  0.87901325E+01,  0.88278351E+01,  0.88654222E+01,  0.89029016E+01,  0.89402447E+01,  0.89774647E+01,  0.90145464E+01,  0.90514822E+01,  0.90883245E+01,  0.91250582E+01,  0.91616001E+01,  0.91979647E+01,  0.92343235E+01,  0.92705469E+01,  0.93065929E+01,  0.93428431E+01,  0.93794060E+01,  0.94158783E+01,  0.94526215E+01,  0.94890652E+01,  0.95251980E+01,  0.95611029E+01,  0.95967636E+01,  0.96321316E+01,  0.96671782E+01,  0.97018690E+01,  0.97361574E+01,  0.97699871E+01,  0.98032780E+01,  0.98359270E+01,  0.98677931E+01,  0.98986683E+01,  0.99282608E+01,  0.99561272E+01,  0.99813643E+01,  0.10001987E+02,  0.10013450E+02,  0.10019547E+02,  0.10043803E+02,  0.10068060E+02,  0.10092316E+02,  0.10116572E+02,  0.10140829E+02,  0.10165085E+02
  0.59886610E+01,  0.85609226E+01,  0.86005545E+01,  0.86400785E+01,  0.86794615E+01,  0.87187338E+01,  0.87579136E+01,  0.87970085E+01,  0.88360529E+01,  0.88750334E+01,  0.89139500E+01,  0.89527855E+01,  0.89915476E+01,  0.90302172E+01,  0.90688114E+01,  0.91073570E+01,  0.91458158E+01,  0.91841135E+01,  0.92223587E+01,  0.92607193E+01,  0.92988119E+01,  0.93365431E+01,  0.93748684E+01,  0.94137821E+01,  0.94519558E+01,  0.94902124E+01,  0.95285082E+01,  0.95666275E+01,  0.96045837E+01,  0.96423874E+01,  0.96800137E+01,  0.97174444E+01,  0.97546597E+01,  0.97916307E+01,  0.98283215E+01,  0.98646841E+01,  0.99006577E+01,  0.99361620E+01,  0.99710674E+01,  0.10005200E+02,  0.10038290E+02,  0.10069926E+02,  0.10098666E+02,  0.10121589E+02,  0.10140611E+02,  0.10166880E+02,  0.10193150E+02,  0.10219419E+02,  0.10245688E+02,  0.10271958E+02,  0.10298227E+02
  0.60868358E+01,  0.85609226E+01,  0.86012077E+01,  0.86414452E+01,  0.86816187E+01,  0.87217398E+01,  0.87618151E+01,  0.88018484E+01,  0.88418541E+01,  0.88818293E+01,  0.89217720E+01,  0.89616766E+01,  0.90015459E+01,  0.90413713E+01,  0.90811672E+01,  0.91209364E+01,  0.91606474E+01,  0.92002773E+01,  0.92399406E+01,  0.92796345E+01,  0.93190994E+01,  0.93585920E+01,  0.93985949E+01,  0.94383163E+01,  0.94775209E+01,  0.95173063E+01,  0.95570116E+01,  0.95965233E+01,  0.96359739E+01,  0.96753712E+01,  0.97146740E+01,  0.97538748E+01,  0.97929697E+01,  0.98319416E+01,  0.98707714E+01,  0.99094372E+01,  0.99479036E+01,  0.99861383E+01,  0.10024092E+02,  0.10061658E+02,  0.10098705E+02,  0.10135064E+02,  0.10170325E+02,  0.10202598E+02,  0.10231082E+02,  0.10258856E+02,  0.10286630E+02,  0.10314404E+02,  0.10342177E+02,  0.10369952E+02,  0.10397726E+02
  0.61850105E+01,  0.85609226E+01,  0.86015854E+01,  0.86422338E+01,  0.86828651E+01,  0.87234821E+01,  0.87640858E+01,  0.88046770E+01,  0.88452578E+01,  0.88858299E+01,  0.89263926E+01,  0.89669428E+01,  0.90074835E+01,  0.90480118E+01,  0.90885324E+01,  0.91290445E+01,  0.91695404E+01,  0.92100163E+01,  0.92505083E+01,  0.92909880E+01,  0.93314037E+01,  0.93719091E+01,  0.94124813E+01,  0.94528770E+01,  0.94931936E+01,  0.95337906E+01,  0.95742397E+01,  0.96146555E+01,  0.96550684E+01,  0.96954594E+01,  0.97358189E+01,  0.97761488E+01,  0.98164463E+01,  0.98567038E+01,  0.98969154E+01,  0.99370699E+01,  0.99771557E+01,  0.10017162E+02,  0.10057065E+02,  0.10096814E+02,  0.10136428E+02,  0.10175751E+02,  0.10214455E+02,  0.10251993E+02,  0.10287918E+02,  0.10316638E+02,  0.10345357E+02,  0.10374076E+02,  0.10402795E+02,  0.10431515E+02,  0.10460234E+02
