psi_index,theta_index,theta_rad,R_m,Z_m,PSIP
   5,  44,  0.42215151E+01,  0.84482365E+01,  0.65967286E+00,  0.49941573E+00
   5,  45,  0.43196899E+01,  0.84645042E+01,  0.64439797E+00,  0.49941573E+00
   5,  46,  0.44178647E+01,  0.84827547E+01,  0.63156569E+00,  0.49941573E+00
   5,  47,  0.45160394E+01,  0.85028391E+01,  0.62186790E+00,  0.49941573E+00
   5,  48,  0.46142142E+01,  0.85243492E+01,  0.61599505E+00,  0.49941573E+00
   5,  49,  0.47123890E+01,  0.85465870E+01,  0.61439037E+00,  0.49941573E+00
   5,  50,  0.48105638E+01,  0.85687180E+01,  0.61710739E+00,  0.49941573E+00
   5,  51,  0.49087385E+01,  0.85899839E+01,  0.62382948E+00,  0.49941573E+00
   5,  52,  0.50069133E+01,  0.86098623E+01,  0.63395596E+00,  0.49941573E+00
   5,  53,  0.51050881E+01,  0.86280832E+01,  0.64683700E+00,  0.49941573E+00
   5,  54,  0.52032628E+01,  0.86445389E+01,  0.66191453E+00,  0.49941573E+00
   5,  55,  0.53014376E+01,  0.86592302E+01,  0.67871958E+00,  0.49941573E+00
   5,  56,  0.53996124E+01,  0.86722183E+01,  0.69687551E+00,  0.49941573E+00
   5,  57,  0.54977871E+01,  0.86835890E+01,  0.71608818E+00,  0.49941573E+00
   5,  58,  0.55959619E+01,  0.86934261E+01,  0.73613024E+00,  0.49941573E+00
   5,  59,  0.56941367E+01,  0.87018099E+01,  0.75682342E+00,  0.49941573E+00
   5,  60,  0.57923115E+01,  0.87088003E+01,  0.77802855E+00,  0.49941573E+00
   5,  61,  0.58904862E+01,  0.87144308E+01,  0.79963470E+00,  0.49941573E+00
   5,  62,  0.59886610E+01,  0.87187338E+01,  0.82154423E+00,  0.49941573E+00
   5,  63,  0.60868358E+01,  0.87217398E+01,  0.84366918E+00,  0.49941573E+00
   5,  64,  0.61850105E+01,  0.87234821E+01,  0.86592954E+00,  0.49941573E+00
   6,   1,  0.00000000E+00,  0.87647600E+01,  0.88825232E+00,  0.83145916E+00
   6,   2,  0.98174770E-01,  0.87638416E+01,  0.91627324E+00,  0.83145916E+00
   6,   3,  0.19634954E+00,  0.87613058E+01,  0.94419414E+00,  0.83145916E+00
   6,   4,  0.29452431E+00,  0.87571297E+01,  0.97191715E+00,  0.83145916E+00
   6,   5,  0.39269908E+00,  0.87512999E+01,  0.99933976E+00,  0.83145916E+00
   6,   6,  0.49087385E+00,  0.87437944E+01,  0.10263517E+01,  0.83145916E+00
   6,   7,  0.58904862E+00,  0.87345562E+01,  0.10528206E+01,  0.83145916E+00
   6,   8,  0.68722339E+00,  0.87235174E+01,  0.10785897E+01,  0.83145916E+00
   6,   9,  0.78539816E+00,  0.87106085E+01,  0.11034737E+01,  0.83145916E+00
   6,  10,  0.88357293E+00,  0.86957598E+01,  0.11272494E+01,  0.83145916E+00
   6,  11,  0.98174770E+00,  0.86789007E+01,  0.11496431E+01,  0.83145916E+00
   6,  12,  0.10799225E+01,  0.86599722E+01,  0.11703129E+01,  0.83145916E+00
   6,  13,  0.11780972E+01,  0.86389322E+01,  0.11888248E+01,  0.83145916E+00
   6,  14,  0.12762720E+01,  0.86158009E+01,  0.12046385E+01,  0.83145916E+00
   6,  15,  0.13744468E+01,  0.85907154E+01,  0.12171115E+01,  0.83145916E+00
   6,  16,  0.14726216E+01,  0.85639982E+01,  0.12255150E+01,  0.83145916E+00
   6,  17,  0.15707963E+01,  0.85362368E+01,  0.12291725E+01,  0.83145916E+00
   6,  18,  0.16689711E+01,  0.85082788E+01,  0.12276642E+01,  0.83145916E+00
   6,  19,  0.17671459E+01,  0.84811010E+01,  0.12209344E+01,  0.83145916E+00
   6,  20,  0.18653206E+01,  0.84555750E+01,  0.12094173E+01,  0.83145916E+00
   6,  21,  0.19634954E+01,  0.84322920E+01,  0.11938435E+01,  0.83145916E+00
   6,  22,  0.20616702E+01,  0.84115295E+01,  0.11750302E+01,  0.83145916E+00
   6,  23,  0.21598449E+01,  0.83933115E+01,  0.11537366E+01,  0.83145916E+00
   6,  24,  0.22580197E+01,  0.83775234E+01,  0.11305782E+01,  0.83145916E+00
   6,  25,  0.23561945E+01,  0.83639975E+01,  0.11060270E+01,  0.83145916E+00
   6,  26,  0.24543693E+01,  0.83525581E+01,  0.10804348E+01,  0.83145916E+00
   6,  27,  0.25525440E+01,  0.83430395E+01,  0.10540658E+01,  0.83145916E+00
   6,  28,  0.26507188E+01,  0.83352900E+01,  0.10271231E+01,  0.83145916E+00
   6,  29,  0.27488936E+01,  0.83291674E+01,  0.99976385E+00,  0.83145916E+00
   6,  30,  0.28470683E+01,  0.83245535E+01,  0.97210944E+00,  0.83145916E+00
   6,  31,  0.29452431E+01,  0.83213902E+01,  0.94425178E+00,  0.83145916E+00
   6,  32,  0.30434179E+01,  0.83196325E+01,  0.91626996E+00,  0.83145916E+00
   6,  33,  0.31415927E+01,  0.83192406E+01,  0.88823551E+00,  0.83145916E+00
   6,  34,  0.32397674E+01,  0.83201780E+01,  0.86021394E+00,  0.83145916E+00
   6,  35,  0.33379422E+01,  0.83224497E+01,  0.83226907E+00,  0.83145916E+00
   6,  36,  0.34361170E+01,  0.83261032E+01,  0.80447119E+00,  0.83145916E+00
   6,  37,  0.35342917E+01,  0.83311872E+01,  0.77689946E+00,  0.83145916E+00
   6,  38,  0.36324665E+01,  0.83377571E+01,  0.74964398E+00,  0.83145916E+00
   6,  39,  0.37306413E+01,  0.83458881E+01,  0.72281331E+00,  0.83145916E+00
   6,  40,  0.38288160E+01,  0.83557062E+01,  0.69655406E+00,  0.83145916E+00
   6,  41,  0.39269908E+01,  0.83673611E+01,  0.67105865E+00,  0.83145916E+00
   6,  42,  0.40251656E+01,  0.83810186E+01,  0.64657950E+00,  0.83145916E+00
   6,  43,  0.41233404E+01,  0.83968525E+01,  0.62345141E+00,  0.83145916E+00
   6,  44,  0.42215151E+01,  0.84150267E+01,  0.60211879E+00,  0.83145916E+00
   6,  45,  0.43196899E+01,  0.84356651E+01,  0.58316749E+00,  0.83145916E+00
   6,  46,  0.44178647E+01,  0.84587736E+01,  0.56733441E+00,  0.83145916E+00
   6,  47,  0.45160394E+01,  0.84841309E+01,  0.55544680E+00,  0.83145916E+00
   6,  48,  0.46142142E+01,  0.85112019E+01,  0.54830039E+00,  0.83145916E+00
   6,  49,  0.47123890E+01,  0.85391359E+01,  0.54642004E+00,  0.83145916E+00
   6,  50,  0.48105638E+01,  0.85669270E+01,  0.54982799E+00,  0.83145916E+00
   6,  51,  0.49087385E+01,  0.85936747E+01,  0.55812764E+00,  0.83145916E+00
   6,  52,  0.50069133E+01,  0.86187525E+01,  0.57061100E+00,  0.83145916E+00
   6,  53,  0.51050881E+01,  0.86418209E+01,  0.58651447E+00,  0.83145916E+00
   6,  54,  0.52032628E+01,  0.86627378E+01,  0.60516453E+00,  0.83145916E+00
   6,  55,  0.53014376E+01,  0.86814871E+01,  0.62599754E+00,  0.83145916E+00
   6,  56,  0.53996124E+01,  0.86981163E+01,  0.64856172E+00,  0.83145916E+00
   6,  57,  0.54977871E+01,  0.87127066E+01,  0.67249680E+00,  0.83145916E+00
   6,  58,  0.55959619E+01,  0.87253466E+01,  0.69751871E+00,  0.83145916E+00
   6,  59,  0.56941367E+01,  0.87361174E+01,  0.72340107E+00,  0.83145916E+00
   6,  60,  0.57923115E+01,  0.87450962E+01,  0.74995905E+00,  0.83145916E+00
   6,  61,  0.58904862E+01,  0.87523499E+01,  0.77703965E+00,  0.83145916E+00
   6,  62,  0.59886610E+01,  0.87579136E+01,  0.80451757E+00,  0.83145916E+00
   6,  63,  0.60868358E+01,  0.87618151E+01,  0.83228046E+00,  0.83145916E+00
   6,  64,  0.61850105E+01,  0.87640858E+01,  0.86022431E+00,  0.83145916E+00
   7,   1,  0.00000000E+00,  0.88055267E+01,  0.88825232E+00,  0.12734567E+01
   7,   2,  0.98174770E-01,  0.88044071E+01,  0.92196620E+00,  0.12734567E+01
   7,   3,  0.19634954E+00,  0.88012905E+01,  0.95555419E+00,  0.12734567E+01
   7,   4,  0.29452431E+00,  0.87961588E+01,  0.98889369E+00,  0.12734567E+01
   7,   5,  0.39269908E+00,  0.87889986E+01,  0.10218570E+01,  0.12734567E+01
   7,   6,  0.49087385E+00,  0.87797709E+01,  0.10543017E+01,  0.12734567E+01
   7,   7,  0.58904862E+00,  0.87684126E+01,  0.10860626E+01,  0.12734567E+01
   7,   8,  0.68722339E+00,  0.87548542E+01,  0.11169478E+01,  0.12734567E+01
   7,   9,  0.78539816E+00,  0.87390213E+01,  0.11467292E+01,  0.12734567E+01
   7,  10,  0.88357293E+00,  0.87208395E+01,  0.11751363E+01,  0.12734567E+01
   7,  11,  0.98174770E+00,  0.87002430E+01,  0.12018427E+01,  0.12734567E+01
   7,  12,  0.10799225E+01,  0.86771717E+01,  0.12264379E+01,  0.12734567E+01
   7,  13,  0.11780972E+01,  0.86515856E+01,  0.12483995E+01,  0.12734567E+01
   7,  14,  0.12762720E+01,  0.86235275E+01,  0.12670908E+01,  0.12734567E+01
   7,  15,  0.13744468E+01,  0.85931931E+01,  0.12817895E+01,  0.12734567E+01
   7,  16,  0.14726216E+01,  0.85609818E+01,  0.12916998E+01,  0.12734567E+01
   7,  17,  0.15707963E+01,  0.85275736E+01,  0.12960787E+01,  0.12734567E+01
   7,  18,  0.16689711E+01,  0.84939232E+01,  0.12944286E+01,  0.12734567E+01
   7,  19,  0.17671459E+01,  0.84611378E+01,  0.12866720E+01,  0.12734567E+01
   7,  20,  0.18653206E+01,  0.84302320E+01,  0.12732464E+01,  0.12734567E+01
   7,  21,  0.19634954E+01,  0.84019394E+01,  0.12549324E+01,  0.12734567E+01
   7,  22,  0.20616702E+01,  0.83766356E+01,  0.12326592E+01,  0.12734567E+01
   7,  23,  0.21598449E+01,  0.83543997E+01,  0.12073127E+01,  0.12734567E+01
   7,  24,  0.22580197E+01,  0.83351250E+01,  0.11796422E+01,  0.12734567E+01
   7,  25,  0.23561945E+01,  0.83186169E+01,  0.11502328E+01,  0.12734567E+01
   7,  26,  0.24543693E+01,  0.83046551E+01,  0.11195295E+01,  0.12734567E+01
   7,  27,  0.25525440E+01,  0.82930346E+01,  0.10878642E+01,  0.12734567E+01
   7,  28,  0.26507188E+01,  0.82835779E+01,  0.10554856E+01,  0.12734567E+01
   7,  29,  0.27488936E+01,  0.82761250E+01,  0.10225866E+01,  0.12734567E+01
   7,  30,  0.28470683E+01,  0.82705345E+01,  0.98931992E+00,  0.12734567E+01
   7,  31,  0.29452431E+01,  0.82667007E+01,  0.95580488E+00,  0.12734567E+01
   7,  32,  0.30434179E+01,  0.82645731E+01,  0.92213815E+00,  0.12734567E+01
   7,  33,  0.31415927E+01,  0.82641077E+01,  0.88840735E+00,  0.12734567E+01
   7,  34,  0.32397674E+01,  0.82652607E+01,  0.85469294E+00,  0.12734567E+01
   7,  35,  0.33379422E+01,  0.82680445E+01,  0.82107401E+00,  0.12734567E+01
   7,  36,  0.34361170E+01,  0.82725067E+01,  0.78763676E+00,  0.12734567E+01
   7,  37,  0.35342917E+01,  0.82787008E+01,  0.75447696E+00,  0.12734567E+01
   7,  38,  0.36324665E+01,  0.82866926E+01,  0.72170442E+00,  0.12734567E+01
   7,  39,  0.37306413E+01,  0.82966013E+01,  0.68946058E+00,  0.12734567E+01
   7,  40,  0.38288160E+01,  0.83085785E+01,  0.65792811E+00,  0.12734567E+01
   7,  41,  0.39269908E+01,  0.83227987E+01,  0.62734282E+00,  0.12734567E+01
   7,  42,  0.40251656E+01,  0.83394527E+01,  0.59801459E+00,  0.12734567E+01
   7,  43,  0.41233404E+01,  0.83587446E+01,  0.57035464E+00,  0.12734567E+01
   7,  44,  0.42215151E+01,  0.83808680E+01,  0.54490793E+00,  0.12734567E+01
   7,  45,  0.43196899E+01,  0.84059525E+01,  0.52238452E+00,  0.12734567E+01
   7,  46,  0.44178647E+01,  0.84339781E+01,  0.50366116E+00,  0.12734567E+01
   7,  47,  0.45160394E+01,  0.84646511E+01,  0.48971173E+00,  0.12734567E+01
   7,  48,  0.46142142E+01,  0.84972992E+01,  0.48139763E+00,  0.12734567E+01
   7,  49,  0.47123890E+01,  0.85309200E+01,  0.47926697E+00,  0.12734567E+01
   7,  50,  0.48105638E+01,  0.85643663E+01,  0.48332760E+00,  0.12734567E+01
   7,  51,  0.49087385E+01,  0.85966120E+01,  0.49311525E+00,  0.12734567E+01
   7,  52,  0.50069133E+01,  0.86269226E+01,  0.50785738E+00,  0.12734567E+01
   7,  53,  0.51050881E+01,  0.86548777E+01,  0.52670139E+00,  0.12734567E+01
   7,  54,  0.52032628E+01,  0.86802950E+01,  0.54885745E+00,  0.12734567E+01
   7,  55,  0.53014376E+01,  0.87031488E+01,  0.57365501E+00,  0.12734567E+01
   7,  56,  0.53996124E+01,  0.87234869E+01,  0.60055739E+00,  0.12734567E+01
   7,  57,  0.54977871E+01,  0.87413788E+01,  0.62914777E+00,  0.12734567E+01
   7,  58,  0.55959619E+01,  0.87568998E+01,  0.65909374E+00,  0.12734567E+01
   7,  59,  0.56941367E+01,  0.87701426E+01,  0.69011521E+00,  0.12734567E+01
   7,  60,  0.57923115E+01,  0.87811956E+01,  0.72198373E+00,  0.12734567E+01
   7,  61,  0.58904862E+01,  0.87901325E+01,  0.75450993E+00,  0.12734567E+01
   7,  62,  0.59886610E+01,  0.87970085E+01,  0.78753364E+00,  0.12734567E+01
   7,  63,  0.60868358E+01,  0.88018484E+01,  0.82091683E+00,  0.12734567E+01
   7,  64,  0.61850105E+01,  0.88046770E+01,  0.85453045E+00,  0.12734567E+01
   8,   1,  0.00000000E+00,  0.88462944E+01,  0.88825232E+00,  0.18356087E+01
   8,   2,  0.98174770E-01,  0.88449717E+01,  0.92766428E+00,  0.18356087E+01
   8,   3,  0.19634954E+00,  0.88412647E+01,  0.96692365E+00,  0.18356087E+01
   8,   4,  0.29452431E+00,  0.88351564E+01,  0.10058817E+01,  0.18356087E+01
   8,   5,  0.39269908E+00,  0.88266306E+01,  0.10443823E+01,  0.18356087E+01
   8,   6,  0.49087385E+00,  0.88156309E+01,  0.10822501E+01,  0.18356087E+01
   8,   7,  0.58904862E+00,  0.88020906E+01,  0.11192847E+01,  0.18356087E+01
   8,   8,  0.68722339E+00,  0.87859373E+01,  0.11552554E+01,  0.18356087E+01
   8,   9,  0.78539816E+00,  0.87671108E+01,  0.11899009E+01,  0.18356087E+01
   8,  10,  0.88357293E+00,  0.87455397E+01,  0.12229048E+01,  0.18356087E+01
   8,  11,  0.98174770E+00,  0.87211266E+01,  0.12538630E+01,  0.18356087E+01
   8,  12,  0.10799225E+01,  0.86938105E+01,  0.12822888E+01,  0.18356087E+01
   8,  13,  0.11780972E+01,  0.86636057E+01,  0.13076168E+01,  0.18356087E+01
   8,  14,  0.12762720E+01,  0.86305971E+01,  0.13291541E+01,  0.18356087E+01
   8,  15,  0.13744468E+01,  0.85950127E+01,  0.13460861E+01,  0.18356087E+01
   8,  16,  0.14726216E+01,  0.85573092E+01,  0.13575222E+01,  0.18356087E+01
   8,  17,  0.15707963E+01,  0.85182505E+01,  0.13626400E+01,  0.18356087E+01
   8,  18,  0.16689711E+01,  0.84789028E+01,  0.13608719E+01,  0.18356087E+01
   8,  19,  0.17671459E+01,  0.84405012E+01,  0.13521159E+01,  0.18356087E+01
   8,  20,  0.18653206E+01,  0.84042072E+01,  0.13368015E+01,  0.18356087E+01
   8,  21,  0.19634954E+01,  0.83708754E+01,  0.13157920E+01,  0.18356087E+01
   8,  22,  0.20616702E+01,  0.83409681E+01,  0.12901284E+01,  0.18356087E+01
   8,  23,  0.21598449E+01,  0.83146210E+01,  0.12608128E+01,  0.18356087E+01
   8,  24,  0.22580197E+01,  0.82917595E+01,  0.12286968E+01,  0.18356087E+01
   8,  25,  0.23561945E+01,  0.82721825E+01,  0.11944745E+01,  0.18356087E+01
   8,  26,  0.24543693E+01,  0.82556362E+01,  0.11586850E+01,  0.18356087E+01
   8,  27,  0.25525440E+01,  0.82418709E+01,  0.11217340E+01,  0.18356087E+01
   8,  28,  0.26507188E+01,  0.82306681E+01,  0.10839257E+01,  0.18356087E+01
   8,  29,  0.27488936E+01,  0.82218466E+01,  0.10454909E+01,  0.18356087E+01
   8,  30,  0.28470683E+01,  0.82152462E+01,  0.10066119E+01,  0.18356087E+01
   8,  31,  0.29452431E+01,  0.82107325E+01,  0.96743548E+00,  0.18356087E+01
   8,  32,  0.30434179E+01,  0.82082300E+01,  0.92807901E+00,  0.18356087E+01
   8,  33,  0.31415927E+01,  0.82076912E+01,  0.88864654E+00,  0.18356087E+01
   8,  34,  0.32397674E+01,  0.82090693E+01,  0.84923434E+00,  0.18356087E+01
   8,  35,  0.33379422E+01,  0.82123785E+01,  0.80993736E+00,  0.18356087E+01
   8,  36,  0.34361170E+01,  0.82176685E+01,  0.77085799E+00,  0.18356087E+01
   8,  37,  0.35342917E+01,  0.82249947E+01,  0.73210907E+00,  0.18356087E+01
   8,  38,  0.36324665E+01,  0.82344522E+01,  0.69382524E+00,  0.18356087E+01
   8,  39,  0.37306413E+01,  0.82461872E+01,  0.65617800E+00,  0.18356087E+01
   8,  40,  0.38288160E+01,  0.82603703E+01,  0.61938494E+00,  0.18356087E+01
   8,  41,  0.39269908E+01,  0.82772026E+01,  0.58372766E+00,  0.18356087E+01
   8,  42,  0.40251656E+01,  0.82969027E+01,  0.54957455E+00,  0.18356087E+01
   8,  43,  0.41233404E+01,  0.83197098E+01,  0.51741779E+00,  0.18356087E+01
   8,  44,  0.42215151E+01,  0.83458548E+01,  0.48791832E+00,  0.18356087E+01
   8,  45,  0.43196899E+01,  0.83754644E+01,  0.46190980E+00,  0.18356087E+01
   8,  46,  0.44178647E+01,  0.84084606E+01,  0.44037306E+00,  0.18356087E+01
   8,  47,  0.45160394E+01,  0.84444637E+01,  0.42438453E+00,  0.18356087E+01
   8,  48,  0.46142142E+01,  0.84826946E+01,  0.41491523E+00,  0.18356087E+01
   8,  49,  0.47123890E+01,  0.85220079E+01,  0.41254213E+00,  0.18356087E+01
   8,  50,  0.48105638E+01,  0.85611124E+01,  0.41726610E+00,  0.18356087E+01
   8,  51,  0.49087385E+01,  0.85988607E+01,  0.42854300E+00,  0.18356087E+01
   8,  52,  0.50069133E+01,  0.86344280E+01,  0.44550464E+00,  0.18356087E+01
   8,  53,  0.51050881E+01,  0.86673317E+01,  0.46720004E+00,  0.18356087E+01
   8,  54,  0.52032628E+01,  0.86973372E+01,  0.49276337E+00,  0.18356087E+01
   8,  55,  0.53014376E+01,  0.87243671E+01,  0.52145976E+00,  0.18356087E+01
   8,  56,  0.53996124E+01,  0.87484570E+01,  0.55267024E+00,  0.18356087E+01
   8,  57,  0.54977871E+01,  0.87696953E+01,  0.58589011E+00,  0.18356087E+01
   8,  58,  0.55959619E+01,  0.87881756E+01,  0.62072104E+00,  0.18356087E+01
   8,  59,  0.56941367E+01,  0.88039713E+01,  0.65685022E+00,  0.18356087E+01
   8,  60,  0.57923115E+01,  0.88171644E+01,  0.69401026E+00,  0.18356087E+01
   8,  61,  0.58904862E+01,  0.88278351E+01,  0.73197204E+00,  0.18356087E+01
   8,  62,  0.59886610E+01,  0.88360529E+01,  0.77053988E+00,  0.18356087E+01
   8,  63,  0.60868358E+01,  0.88418541E+01,  0.80954474E+00,  0.18356087E+01
   8,  64,  0.61850105E+01,  0.88452578E+01,  0.84883165E+00,  0.18356087E+01
   9,   1,  0.00000000E+00,  0.88870621E+01,  0.88825232E+00,  0.25230684E+01
   9,   2,  0.98174770E-01,  0.88855324E+01,  0.93339205E+00,  0.25230684E+01
   9,   3,  0.19634954E+00,  0.88812189E+01,  0.97835112E+00,  0.25230684E+01
   9,   4,  0.29452431E+00,  0.88741035E+01,  0.10229524E+01,  0.25230684E+01
   9,   5,  0.39269908E+00,  0.88641567E+01,  0.10670084E+01,  0.25230684E+01
   9,   6,  0.49087385E+00,  0.88513260E+01,  0.11103116E+01,  0.25230684E+01
   9,   7,  0.58904862E+00,  0.88355465E+01,  0.11526288E+01,  0.25230684E+01
   9,   8,  0.68722339E+00,  0.88167505E+01,  0.11936941E+01,  0.25230684E+01
   9,   9,  0.78539816E+00,  0.87948647E+01,  0.12331978E+01,  0.25230684E+01
   9,  10,  0.88357293E+00,  0.87698030E+01,  0.12707642E+01,  0.25230684E+01
   9,  11,  0.98174770E+00,  0.87414923E+01,  0.13059434E+01,  0.25230684E+01
   9,  12,  0.10799225E+01,  0.87099037E+01,  0.13382081E+01,  0.25230684E+01
   9,  13,  0.11780972E+01,  0.86750631E+01,  0.13669233E+01,  0.25230684E+01
   9,  14,  0.12762720E+01,  0.86370649E+01,  0.13912970E+01,  0.25230684E+01
   9,  15,  0.13744468E+01,  0.85961828E+01,  0.14104255E+01,  0.25230684E+01
   9,  16,  0.14726216E+01,  0.85529470E+01,  0.14233570E+01,  0.25230684E+01
   9,  17,  0.15707963E+01,  0.85082083E+01,  0.14292079E+01,  0.25230684E+01
   9,  18,  0.16689711E+01,  0.84631310E+01,  0.14273515E+01,  0.25230684E+01
   9,  19,  0.17671459E+01,  0.84190731E+01,  0.14176437E+01,  0.25230684E+01
   9,  20,  0.18653206E+01,  0.83773336E+01,  0.14005103E+01,  0.25230684E+01
   9,  21,  0.19634954E+01,  0.83389063E+01,  0.13768492E+01,  0.25230684E+01
   9,  22,  0.20616702E+01,  0.83043661E+01,  0.13477930E+01,  0.25230684E+01
   9,  23,  0.21598449E+01,  0.82738876E+01,  0.13144902E+01,  0.25230684E+01
   9,  24,  0.22580197E+01,  0.82473946E+01,  0.12779281E+01,  0.25230684E+01
   9,  25,  0.23561945E+01,  0.82246885E+01,  0.12388955E+01,  0.25230684E+01
   9,  26,  0.24543693E+01,  0.82055054E+01,  0.11980126E+01,  0.25230684E+01
   9,  27,  0.25525440E+01,  0.81895571E+01,  0.11557596E+01,  0.25230684E+01
   9,  28,  0.26507188E+01,  0.81765881E+01,  0.11124972E+01,  0.25230684E+01
   9,  29,  0.27488936E+01,  0.81663799E+01,  0.10684999E+01,  0.25230684E+01
   9,  30,  0.28470683E+01,  0.81587543E+01,  0.10239816E+01,  0.25230684E+01
   9,  31,  0.29452431E+01,  0.81535549E+01,  0.97911423E+00,  0.25230684E+01
   9,  32,  0.30434179E+01,  0.81506805E+01,  0.93403786E+00,  0.25230684E+01
   9,  33,  0.31415927E+01,  0.81500750E+01,  0.88887382E+00,  0.25230684E+01
   9,  34,  0.32397674E+01,  0.81516924E+01,  0.84373450E+00,  0.25230684E+01
   9,  35,  0.33379422E+01,  0.81555433E+01,  0.79873103E+00,  0.25230684E+01
   9,  36,  0.34361170E+01,  0.81616802E+01,  0.75398207E+00,  0.25230684E+01
   9,  37,  0.35342917E+01,  0.81701670E+01,  0.70961934E+00,  0.25230684E+01
   9,  38,  0.36324665E+01,  0.81811285E+01,  0.66580313E+00,  0.25230684E+01
   9,  39,  0.37306413E+01,  0.81947269E+01,  0.62273353E+00,  0.25230684E+01
   9,  40,  0.38288160E+01,  0.82111568E+01,  0.58066446E+00,  0.25230684E+01
   9,  41,  0.39269908E+01,  0.82306395E+01,  0.53992200E+00,  0.25230684E+01
   9,  42,  0.40251656E+01,  0.82534361E+01,  0.50094062E+00,  0.25230684E+01
   9,  43,  0.41233404E+01,  0.82798319E+01,  0.46430570E+00,  0.25230684E+01
   9,  44,  0.42215151E+01,  0.83100452E+01,  0.43075815E+00,  0.25230684E+01
   9,  45,  0.43196899E+01,  0.83441877E+01,  0.40123126E+00,  0.25230684E+01
   9,  46,  0.44178647E+01,  0.83821678E+01,  0.37685528E+00,  0.25230684E+01
   9,  47,  0.45160394E+01,  0.84235363E+01,  0.35884428E+00,  0.25230684E+01
   9,  48,  0.46142142E+01,  0.84673872E+01,  0.34824833E+00,  0.25230684E+01
   9,  49,  0.47123890E+01,  0.85124254E+01,  0.34566092E+00,  0.25230684E+01
   9,  50,  0.48105638E+01,  0.85572176E+01,  0.35105503E+00,  0.25230684E+01
   9,  51,  0.49087385E+01,  0.86004963E+01,  0.36382756E+00,  0.25230684E+01
   9,  52,  0.50069133E+01,  0.86413393E+01,  0.38303471E+00,  0.25230684E+01
   9,  53,  0.51050881E+01,  0.86791954E+01,  0.40762445E+00,  0.25230684E+01
   9,  54,  0.52032628E+01,  0.87138062E+01,  0.43661603E+00,  0.25230684E+01
   9,  55,  0.53014376E+01,  0.87450800E+01,  0.46918482E+00,  0.25230684E+01
   9,  56,  0.53996124E+01,  0.87730093E+01,  0.50466752E+00,  0.25230684E+01
   9,  57,  0.54977871E+01,  0.87976646E+01,  0.54250193E+00,  0.25230684E+01
   9,  58,  0.55959619E+01,  0.88191528E+01,  0.58222353E+00,  0.25230684E+01
   9,  59,  0.56941367E+01,  0.88375549E+01,  0.62346667E+00,  0.25230684E+01
   9,  60,  0.57923115E+01,  0.88529510E+01,  0.66592526E+00,  0.25230684E+01
   9,  61,  0.58904862E+01,  0.88654222E+01,  0.70933366E+00,  0.25230684E+01
   9,  62,  0.59886610E+01,  0.88750334E+01,  0.75346410E+00,  0.25230684E+01
   9,  63,  0.60868358E+01,  0.88818293E+01,  0.79811531E+00,  0.25230684E+01
   9,  64,  0.61850105E+01,  0.88858299E+01,  0.84310329E+00,  0.25230684E+01
  10,   1,  0.00000000E+00,  0.89278288E+01,  0.88825232E+00,  0.33382578E+01
